,Unnamed: 0,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy,moving_avg,trend_change,TriggerSell,TriggerBuy
504,334,202409190945,1.11779,1.1172600000000001,1.11778,1.11729,766,m5,1,,,1.1171218493855115,1.1152222996325625,0,1,1.117368000000001,0,0,0
505,335,202409190950,1.11789,1.11762,1.11783,1.11778,1153,m5,1,,1.0,1.117250604042691,1.115324562540671,1,-1,1.117538000000001,1,1,0
506,336,202409190955,1.11783,1.11739,1.11776,1.11783,964,m5,1,,,1.1173432214894743,1.1154200700253591,1,0,1.1176840000000012,0,0,0
507,337,202409191000,1.1178700000000001,1.11741,1.1174899999999999,1.11776,987,m5,1,,,1.1173699084913882,1.1155012438587406,1,0,1.1177240000000013,0,0,0
508,113,202409191000,1.1178700000000001,1.11686,1.11733,1.11776,3439,m15,1,,,1.1165462810971591,1.1136270852340924,1,0,1.1176380000000012,0,0,0
509,57,202409191000,1.1178700000000001,1.11686,1.11729,1.11776,5804,m30,1,,,1.115563416411724,1.1130892648267887,1,0,1.1175400000000013,0,0,0
510,338,202409191005,1.11761,1.11687,1.11696,1.1174899999999999,1359,m5,1,1.0,,1.117295379674772,1.1155584500556541,-1,1,1.1173660000000012,-1,0,0
511,339,202409191010,1.1175,1.11686,1.11733,1.11696,1093,m5,1,,,1.1173016742793591,1.1156279226885153,0,1,1.1172800000000014,0,0,0
512,114,202409191015,1.11753,1.11687,1.11729,1.11733,2365,m15,1,,,1.1166815027158703,1.1137721865908992,1,0,1.1172400000000011,0,0,0
513,340,202409191015,1.11733,1.11695,1.11703,1.11733,935,m5,1,,,1.1172522789558392,1.1156829061779083,0,1,1.1171800000000012,0,0,0
514,341,202409191020,1.11743,1.11687,1.11741,1.11703,667,m5,1,,,1.117280955509323,1.1157506354248192,0,1,1.1172040000000012,0,0,0
515,342,202409191025,1.11753,1.11727,1.11729,1.11741,763,m5,1,,,1.1172825999621734,1.1158110027293573,0,1,1.117270000000001,0,0,0
516,58,202409191030,1.11754,1.1168799999999999,1.1170200000000001,1.11729,5291,m30,1,,,1.115828251701772,1.1132594777928146,1,0,1.117208000000001,0,0,0
517,115,202409191030,1.1174899999999999,1.11691,1.11748,1.11729,2552,m15,1,,,1.1168266840402687,1.1139190081190564,1,0,1.1172460000000013,0,0,0
518,343,202409191030,1.11729,1.11697,1.1170200000000001,1.11729,679,m5,1,,,1.1172348545145054,1.1158584144370556,0,1,1.1172440000000015,0,0,0
519,344,202409191035,1.11735,1.11691,1.1172799999999998,1.1170200000000001,944,m5,1,,,1.1172430627845955,1.1159141629470204,0,1,1.1172180000000016,0,0,0
520,345,202409191040,1.1174899999999999,1.11723,1.11748,1.1172799999999998,929,m5,1,,1.0,1.1172861422783056,1.1159755683814565,1,-1,1.1172560000000016,1,0,0
521,116,202409191045,1.11754,1.1168799999999999,1.1170200000000001,1.11748,2739,m15,1,,,1.1168618323965858,1.1140417538928795,1,0,1.1172560000000016,0,0,0
522,346,202409191045,1.11754,1.11706,1.1172799999999998,1.11748,1041,m5,1,,,1.1172850255004318,1.1160267226104466,1,0,1.1172160000000015,0,0,0
523,347,202409191050,1.11739,1.1171200000000001,1.1171200000000001,1.1172799999999998,876,m5,1,,,1.1172550208639898,1.1160695962721146,1,0,1.1172360000000015,0,0,0
524,348,202409191055,1.11715,1.1168799999999999,1.1170200000000001,1.1171200000000001,822,m5,1,,,1.1172122897978098,1.116106867038738,1,0,1.1171840000000015,0,0,0
525,349,202409191100,1.11762,1.11691,1.11707,1.1170200000000001,2069,m5,1,,,1.1171864189254808,1.1161446369901356,1,0,1.1171020000000016,0,0,0
526,59,202409191100,1.11762,1.1151799999999998,1.11589,1.1170200000000001,9060,m30,1,,,1.1158394787313466,1.113372923824676,1,0,1.1168760000000018,0,0,0
527,117,202409191100,1.11762,1.11592,1.1159299999999999,1.1170200000000001,4736,m15,1,,,1.1166924083244707,1.1141164684341374,1,0,1.1166060000000015,0,0,0
528,350,202409191105,1.11735,1.11686,1.1170200000000001,1.11707,1290,m5,1,,,1.1171561609390297,1.1161789649786809,1,0,1.1165860000000016,0,0,0
529,351,202409191110,1.1170200000000001,1.11592,1.1159299999999999,1.1170200000000001,1377,m5,1,,,1.116933222586479,1.1161692016387033,1,0,1.1163680000000016,0,0,0
530,352,202409191115,1.11599,1.11529,1.11538,1.1159299999999999,1716,m5,1,1.0,,1.1166508184798465,1.1161382525320505,-1,1,1.1160300000000016,-1,0,0
531,118,202409191115,1.11599,1.1151799999999998,1.11589,1.1159299999999999,4324,m15,1,,,1.1165465159018335,1.114186619194301,1,0,1.1160300000000016,0,0,0
532,353,202409191120,1.1158,1.1151799999999998,1.11575,1.11538,1429,m5,1,,,1.1164870333016923,1.11612302693179,0,1,1.1159940000000017,0,0,0
533,354,202409191125,1.11591,1.11562,1.11589,1.11575,1179,m5,1,,,1.116378481792294,1.1161138886145296,0,1,1.1157680000000016,0,0,0
534,119,202409191130,1.11636,1.1155899999999999,1.11563,1.11589,3743,m15,1,,,1.1163798766469488,1.1142436917553131,1,0,1.1157080000000017,0,0,0
535,355,202409191130,1.11617,1.11571,1.11575,1.11589,1367,m5,1,,,1.1162642123755129,1.1160996184634668,0,1,1.1157820000000016,0,0,0
536,60,202409191130,1.11636,1.11538,1.1158,1.11589,7286,m30,1,,,1.1158323007455315,1.1134771880876928,1,0,1.1157640000000018,0,0,0
537,356,202409191135,1.1162299999999998,1.11564,1.1162,1.11575,1135,m5,1,,1.0,1.1162525373981471,1.1161035549967806,1,-1,1.1158540000000017,1,0,0
538,357,202409191140,1.11636,1.1155899999999999,1.11563,1.1162,1241,m5,1,,,1.1161393487803022,1.1160849842014011,1,0,1.1158020000000015,0,0,0
539,120,202409191145,1.11585,1.11538,1.1158,1.11563,3543,m15,1,,,1.116274444529319,1.1143052095619257,1,0,1.1158360000000016,0,0,0
540,358,202409191145,1.11585,1.11561,1.1156700000000002,1.11563,1170,m5,1,,,1.1160540126384288,1.116068710301727,1,0,1.1158200000000016,0,0,0
541,359,202409191150,1.11571,1.11538,1.11556,1.1156700000000002,1171,m5,1,,,1.1159641921587151,1.1160487608670315,1,0,1.1157720000000015,0,0,0
542,360,202409191155,1.1158299999999999,1.11553,1.1158,1.11556,1202,m5,1,,,1.1159343390389485,1.1160390055336984,1,0,1.1156920000000015,0,0,0
543,361,202409191200,1.11582,1.11525,1.1154600000000001,1.1158,2231,m5,1,,,1.1158480955773211,1.116016299422677,1,0,1.1156580000000016,0,0,0
544,121,202409191200,1.11582,1.11525,1.11555,1.1158,5515,m15,1,,,1.1161427273421671,1.1143543983177653,1,0,1.1156080000000015,0,0,0
545,61,202409191200,1.11582,1.1149,1.11525,1.1158,10192,m30,1,,,1.11572642746442,1.113553061943725,1,0,1.1155240000000017,0,0,0
546,362,202409191205,1.11565,1.11534,1.1156,1.1154600000000001,1669,m5,1,,,1.1158029872905355,1.1159999739470658,1,0,1.1155320000000015,0,0,0
547,363,202409191210,1.11582,1.1154,1.11555,1.1156,1615,m5,1,,,1.1157569896013468,1.115982327901561,1,0,1.1154820000000014,0,0,0
548,364,202409191215,1.11572,1.1149,1.11541,1.11555,1778,m5,1,,,1.1156939005829205,1.1159598836599047,1,0,1.1154720000000016,0,0,0
549,122,202409191215,1.1158,1.1149,1.11525,1.11555,4677,m15,1,,,1.1159804132799518,1.114389778024077,1,0,1.1154120000000014,0,0,0
550,365,202409191220,1.11562,1.11531,1.1154899999999999,1.11541,1730,m5,1,,,1.115656827749662,1.1159414568416488,1,0,1.1154600000000017,0,0,0
551,366,202409191225,1.1158,1.11522,1.11525,1.1154899999999999,1169,m5,1,,,1.1155828590679056,1.1159143408756735,1,0,1.1153900000000017,0,0,0
552,123,202409191230,1.11525,1.11299,1.11325,1.11525,10410,m15,1,,,1.115483974501771,1.1143447653850174,1,0,1.1149300000000015,0,0,0
553,62,202409191230,1.11525,1.11255,1.11259,1.11525,17368,m30,1,,,1.1151561660820628,1.1135119913992153,1,0,1.1143660000000017,0,0,0
554,367,202409191230,1.11525,1.11358,1.11414,1.11525,4314,m5,1,,,1.115320521055559,1.1158447588524412,1,0,1.1141440000000018,0,0,0
555,368,202409191235,1.11416,1.11306,1.11365,1.11414,3343,m5,1,,,1.1150167899545482,1.1157586898444312,1,0,1.1137760000000019,0,0,0
556,369,202409191240,1.11368,1.11299,1.11325,1.11365,2753,m5,1,,,1.1146955554173577,1.115660309813847,1,0,1.1133760000000017,0,0,0
557,124,202409191245,1.11332,1.11255,1.11259,1.11325,6958,m15,1,,,1.114957797319624,1.1142754845568226,1,0,1.1132440000000017,0,0,0
558,370,202409191245,1.11325,1.11263,1.11294,1.11325,2225,m5,1,,,1.1143763635232926,1.1155536309593974,1,0,1.1133140000000017,0,0,0
559,371,202409191250,1.11332,1.11273,1.1128799999999999,1.11294,2328,m5,1,,,1.1141042974281483,1.1154487826503892,1,0,1.1130620000000016,0,0,0
560,372,202409191255,1.11324,1.11255,1.11259,1.1128799999999999,2405,m5,1,1.0,,1.1138289706230304,1.1153366734897674,-1,1,1.1128500000000017,-1,0,0
561,63,202409191300,1.11406,1.11249,1.11305,1.11259,14229,m30,1,,,1.114773225781624,1.113492356756622,1,0,1.1128100000000019,0,0,0
562,373,202409191300,1.1132600000000001,1.11249,1.11317,1.11259,2118,m5,1,,,1.1137091577824794,1.1152517058749347,0,1,1.1129260000000019,0,0,0
563,125,202409191300,1.11398,1.11249,1.11356,1.11259,7370,m15,1,,,1.114703652352417,1.114247243637148,1,0,1.1130500000000019,0,0,0
564,374,202409191305,1.11351,1.11279,1.11338,1.11317,2693,m5,1,,,1.1136493109129375,1.1151783056221367,0,1,1.113150000000002,0,0,0
565,375,202409191310,1.11398,1.11327,1.11356,1.11338,2559,m5,1,,,1.1136330725651309,1.1151148426379478,0,1,1.1133440000000019,0,0,0
566,126,202409191315,1.11406,1.1129200000000001,1.11305,1.11356,6859,m15,1,,,1.1144029882883386,1.1141999992495055,1,0,1.1133440000000019,0,0,0
567,376,202409191315,1.11406,1.1134,1.11399,1.11356,2196,m5,1,,1.0,1.1136979684623798,1.1150707311495185,1,-1,1.113508000000002,1,0,0
568,377,202409191320,1.11402,1.11321,1.11345,1.11399,2267,m5,1,,,1.1136528832874018,1.1150071730480144,1,0,1.1134860000000022,0,0,0
569,378,202409191325,1.1134600000000001,1.1129200000000001,1.11305,1.11345,2396,m5,1,,,1.113543268144238,1.114930421143812,1,0,1.113420000000002,0,0,0
570,64,202409191330,1.1133600000000001,1.11174,1.11216,1.11305,13792,m30,1,1.0,,1.1142980927931854,1.1134359169380916,-1,1,1.113140000000002,-1,0,0
571,127,202409191330,1.1133600000000001,1.11196,1.11199,1.11305,7253,m15,1,1.0,,1.1139642631450015,1.1141128119345356,-1,1,1.1129280000000021,-1,0,0
572,379,202409191330,1.1133600000000001,1.11269,1.11316,1.11305,2794,m5,1,,,1.1134735830271036,1.1148609928463094,1,0,1.112762000000002,0,0,0
573,380,202409191335,1.11316,1.11249,1.11263,1.11316,2245,m5,1,,,1.113320204294903,1.114773502909758,1,0,1.112598000000002,0,0,0
574,381,202409191340,1.11265,1.11196,1.11199,1.11263,2214,m5,1,,,1.1130783489685572,1.1146643459077192,1,0,1.112386000000002,0,0,0
575,128,202409191345,1.11229,1.11174,1.11216,1.11199,6539,m15,1,,,1.113636215300454,1.114035789136815,0,1,1.112386000000002,0,0,0
576,382,202409191345,1.11209,1.11175,1.11206,1.11199,2727,m5,1,,,1.1128931946106375,1.1145622146730116,1,0,1.112400000000002,0,0,0
577,383,202409191350,1.1120700000000001,1.11174,1.11206,1.11206,2173,m5,1,,,1.1127417046814307,1.1144640885865043,1,0,1.112180000000002,0,0,0
578,384,202409191355,1.11229,1.11185,1.11216,1.11206,1639,m5,1,,,1.112635940193898,1.1143737321528573,1,0,1.112086000000002,0,0,0
579,385,202409191400,1.11313,1.11215,1.1129,1.11216,2213,m5,1,,1.0,1.1126839510677349,1.1143159387237356,1,-1,1.112268000000002,1,0,0
580,129,202409191400,1.11313,1.11164,1.112,1.11216,7842,m15,1,,,1.113338721609461,1.1139555117201778,0,1,1.112236000000002,0,0,0
581,65,202409191400,1.11331,1.11164,1.11276,1.11216,14737,m30,1,,,1.1140184390629424,1.1134073742672888,0,1,1.1123760000000018,0,0,0
582,386,202409191405,1.1129200000000001,1.11171,1.11176,1.1129,2896,m5,1,1.0,,1.1125159599645102,1.114215705813675,-1,1,1.112316000000002,-1,0,1
583,387,202409191410,1.11216,1.11164,1.112,1.11176,2733,m5,1,,,1.112422149061872,1.1141288153738398,0,1,1.112284000000002,0,0,0
584,130,202409191415,1.11331,1.1117,1.11276,1.112,6895,m15,1,,,1.1132334994986497,1.1139083792680382,0,1,1.112256000000002,0,0,0
585,388,202409191415,1.11229,1.1117,1.11229,1.112,2154,m5,1,,,1.1123981219597134,1.1140567049544483,0,1,1.1123140000000018,0,0,0
586,389,202409191420,1.11274,1.1122,1.11269,1.11229,2287,m5,1,,,1.1124511906943109,1.1140031086727458,0,1,1.1123000000000018,0,0,0
587,390,202409191425,1.11331,1.11266,1.11276,1.11269,2454,m5,1,,,1.1125073378407997,1.1139543593051835,0,1,1.1125000000000018,0,0,0
588,391,202409191430,1.11301,1.11258,1.11267,1.11276,1961,m5,1,,,1.1125369127788358,1.1139039922658185,0,1,1.1126340000000017,0,0,0
589,66,202409191430,1.11315,1.1117700000000001,1.1129200000000001,1.11276,12043,m30,1,,,1.1138187225803775,1.1133868552018216,0,1,1.1126660000000017,0,0,0
590,131,202409191430,1.11315,1.11202,1.11202,1.11276,6021,m15,1,,,1.1130128632261669,1.1138339464016922,0,1,1.1126120000000017,0,0,0
591,392,202409191435,1.11315,1.11256,1.11269,1.11267,2061,m5,1,,,1.1125647468190476,1.113856384718909,0,1,1.1126120000000017,0,0,0
592,393,202409191440,1.1127200000000002,1.11202,1.11202,1.11269,1999,m5,1,,,1.1124657019428572,1.113784369621612,0,1,1.112464000000002,0,0,0
593,132,202409191445,1.113,1.1117700000000001,1.1129200000000001,1.11202,6022,m15,1,,,1.1129959790032276,1.1137979292683546,0,1,1.112514000000002,0,0,0
594,394,202409191445,1.11206,1.1117700000000001,1.11188,1.11202,2124,m5,1,1.0,,1.1123592106805196,1.1137096884497366,-1,1,1.112306000000002,-1,0,0
595,395,202409191450,1.11253,1.11186,1.1124100000000001,1.11188,2205,m5,1,,,1.112368445102243,1.1136587202685204,0,1,1.112384000000002,0,0,0
596,396,202409191455,1.113,1.11235,1.1129200000000001,1.1124100000000001,1693,m5,1,,,1.1124687278109262,1.1136297508425574,0,1,1.112430000000002,0,0,0
597,133,202409191500,1.11323,1.11256,1.11299,1.1129200000000001,5494,m15,1,,,1.1129948919117316,1.1137660962304456,0,1,1.112624000000002,0,0,0
598,67,202409191500,1.11437,1.11256,1.11437,1.1129200000000001,10092,m30,1,,,1.1139189549572854,1.1134281277314615,0,1,1.1129140000000022,0,0,0
599,397,202409191500,1.11323,1.11256,1.1131799999999998,1.1129200000000001,1975,m5,1,,,1.1125980500271215,1.1136121135524684,0,1,1.113174000000002,0,0,0
600,398,202409191505,1.1131799999999998,1.11267,1.1128200000000001,1.1131799999999998,1937,m5,1,,,1.112638404567645,1.1135810502722705,0,1,1.113256000000002,0,0,0
601,399,202409191510,1.113,1.1127200000000002,1.11299,1.1128200000000001,1582,m5,1,,,1.1127023310098914,1.1135578718276176,0,1,1.113270000000002,0,0,0
602,400,202409191515,1.11339,1.11299,1.11327,1.11299,1643,m5,1,,,1.1128055435535475,1.1135465827351203,0,1,1.113326000000002,0,0,0
603,134,202409191515,1.11437,1.11299,1.11437,1.11299,4598,m15,1,,,1.1132449115641443,1.1137898861027424,0,1,1.113326000000002,0,0,0
604,401,202409191520,1.11386,1.11325,1.1138299999999999,1.11327,1414,m5,1,,,1.1129918083619934,1.1135576971388166,0,1,1.113456000000002,0,0,0
605,402,202409191525,1.11437,1.1138299999999999,1.11437,1.1138299999999999,1541,m5,1,,,1.1132423886598128,1.1135895521561534,0,1,1.113766000000002,0,0,0
606,403,202409191530,1.1145,1.11417,1.11427,1.11437,1368,m5,1,,,1.1134292270853017,1.1136162363878772,0,1,1.114022000000002,0,0,0
607,68,202409191530,1.1148799999999999,1.11406,1.11467,1.11437,8240,m30,1,,,1.1140555087338315,1.1134801179463862,0,1,1.1143020000000021,0,0,0
608,135,202409191530,1.1146200000000002,1.11406,1.11429,1.11437,4070,m15,1,,,1.1134349276433912,1.1138095838283977,0,1,1.114286000000002,0,0,0
609,404,202409191535,1.1146200000000002,1.11424,1.1143299999999998,1.11427,1187,m5,1,,,1.1135930039788828,1.1136442271203375,0,1,1.114386000000002,0,0,0
610,405,202409191540,1.11445,1.11406,1.11429,1.1143299999999998,1515,m5,1,,,1.113719730528177,1.113669551549228,0,1,1.1143700000000023,0,0,0
611,406,202409191545,1.11465,1.11428,1.1146200000000002,1.11429,1303,m5,1,,,1.1138834158866904,1.113706824040657,0,1,1.1144400000000023,0,0,0
612,136,202409191545,1.1148799999999999,1.11428,1.11467,1.11429,4170,m15,1,,,1.113659486253684,1.1138434668051418,0,1,1.1144400000000023,0,0,0
613,407,202409191550,1.1148799999999999,1.11443,1.11458,1.1146200000000002,1503,m5,1,,,1.1140100675436555,1.1137410662379328,0,1,1.1144980000000022,0,0,0
614,408,202409191555,1.11469,1.1144399999999999,1.11467,1.11458,1364,m5,1,,,1.1141300552629911,1.11377749501577,0,1,1.1145660000000022,0,0,0
615,137,202409191600,1.11525,1.1145100000000001,1.11495,1.11467,3160,m15,1,,,1.1138941251166508,1.1138870346615368,0,1,1.1146980000000024,0,0,0
616,69,202409191600,1.11571,1.1145100000000001,1.11541,1.11467,6717,m30,1,,,1.1143017800685246,1.1135606978341102,0,1,1.1148560000000023,0,0,0
617,409,202409191600,1.1150200000000001,1.1145100000000001,1.115,1.11467,1032,m5,1,,,1.1142882270333565,1.1138254363913092,0,1,1.1149220000000022,0,0,0
618,410,202409191605,1.11523,1.11491,1.11517,1.115,1021,m5,1,,,1.114448549390928,1.1138781643797766,0,1,1.1150400000000023,0,0,0
619,411,202409191610,1.11525,1.11478,1.11495,1.11517,1107,m5,1,,,1.1145397222289408,1.1139201971521178,0,1,1.1150960000000023,0,0,0
620,138,202409191615,1.11571,1.11476,1.11541,1.11495,3557,m15,1,,,1.1141697387318057,1.1139469893736962,0,1,1.115188000000002,0,0,0
621,412,202409191615,1.1150200000000001,1.11476,1.11497,1.11495,1265,m5,1,,,1.1146179545509518,1.1139613658939986,0,1,1.1151000000000022,0,0,0
622,413,202409191620,1.11529,1.1148,1.11509,1.11497,1057,m5,1,,,1.1147037809962332,1.114005626057857,0,1,1.115118000000002,0,0,0
623,414,202409191625,1.11571,1.1150799999999998,1.11541,1.11509,1235,m5,1,,,1.1148321844514637,1.1140606995491782,0,1,1.115166000000002,0,0,0
624,139,202409191630,1.11565,1.1150200000000001,1.1152,1.11541,3497,m15,1,,,1.1143570589623863,1.113996309287478,0,1,1.115216000000002,0,0,0
625,70,202409191630,1.11584,1.1150200000000001,1.11556,1.11541,6607,m30,1,,,1.1145305474772946,1.1136439649341032,0,1,1.1152460000000022,0,0,0
626,415,202409191630,1.11565,1.11539,1.1155,1.11541,1576,m5,1,,,1.1149536054602882,1.1141171427074543,0,1,1.1153520000000021,0,0,0
627,416,202409191635,1.1155,1.11527,1.1153600000000001,1.1155,999,m5,1,,,1.1150274953765995,1.1141658822118954,0,1,1.1154060000000023,0,0,0
628,417,202409191640,1.1153600000000001,1.1150200000000001,1.1152,1.1153600000000001,922,m5,1,,,1.115058859853581,1.1142064358528607,0,1,1.1153640000000022,0,0,0
629,140,202409191645,1.11584,1.1151799999999998,1.11556,1.1152,3110,m15,1,,,1.11457577551468,1.1140578489698874,0,1,1.1154360000000023,0,0,0
630,418,202409191645,1.11576,1.1151799999999998,1.11572,1.1152,951,m5,1,,,1.1151790671529302,1.1142657913127283,0,1,1.1154680000000023,0,0,0
631,419,202409191650,1.11584,1.1155700000000002,1.11579,1.11572,800,m5,1,,1.0,1.1152901458523976,1.1143255642054408,1,-1,1.1155260000000025,1,0,0
632,420,202409191655,1.1158,1.11537,1.11556,1.11579,1359,m5,1,,,1.1153392102428707,1.114373973454633,1,0,1.1155660000000025,0,0,0
633,71,202409191700,1.1158299999999999,1.11524,1.1154,1.11556,6154,m30,1,,,1.1146886298381098,1.1137169229632575,0,1,1.1156060000000028,0,0,0
634,421,202409191700,1.11565,1.11541,1.11553,1.11556,1278,m5,1,,,1.1153738992896216,1.1144193078310725,1,0,1.1156000000000026,0,0,0
635,141,202409191700,1.1158299999999999,1.11524,1.11542,1.11556,3647,m15,1,,,1.114729270875647,1.1141114494872926,0,1,1.1155400000000024,0,0,0
636,422,202409191705,1.1156,1.11524,1.1155899999999999,1.11553,1187,m5,1,,,1.115413190327872,1.1144652173299474,1,0,1.1155000000000026,0,0,0
637,423,202409191710,1.1158299999999999,1.11541,1.11542,1.1155899999999999,1182,m5,1,,,1.115414428450077,1.1145026597892065,1,0,1.1154720000000027,0,0,0
638,424,202409191715,1.1157700000000002,1.11537,1.11569,1.11542,995,m5,1,,,1.115464532368245,1.1145492221523372,1,0,1.1155300000000026,0,0,0
639,142,202409191715,1.1157700000000002,1.11527,1.1154,1.11542,2507,m15,1,,,1.1148512216255295,1.1141621470264265,0,1,1.1155040000000027,0,0,0
640,425,202409191720,1.11571,1.1153600000000001,1.1154,1.11569,968,m5,1,,,1.1154527992103824,1.1145825859908245,1,0,1.1155000000000026,0,0,0
641,426,202409191725,1.1154700000000002,1.11527,1.1154,1.1154,544,m5,1,,,1.1154431993539493,1.114614641443387,1,0,1.1154620000000026,0,0,0
642,143,202409191730,1.11581,1.1153600000000001,1.11571,1.1154,2177,m15,1,,,1.1150073631481607,1.1142230388727,0,1,1.1155200000000025,0,0,0
643,72,202409191730,1.1161299999999998,1.1153600000000001,1.11605,1.1154,4076,m30,1,,,1.1149361517932863,1.1138136299119532,0,1,1.1155920000000026,0,0,0
644,427,202409191730,1.11558,1.1153600000000001,1.11558,1.1154,804,m5,1,,,1.115468072198686,1.1146524986430726,1,0,1.1156280000000025,0,0,0
645,428,202409191735,1.11581,1.11544,1.1158,1.11558,765,m5,1,,,1.115528422708016,1.1146974986978693,1,0,1.1157080000000026,0,0,0
646,429,202409191740,1.11581,1.11562,1.11571,1.1158,608,m5,1,,,1.115561436761104,1.1147372046326292,1,0,1.1157700000000026,0,0,0
647,430,202409191745,1.11601,1.1157,1.11586,1.11571,540,m5,1,,,1.1156157209863578,1.1147812358249372,1,0,1.1158000000000026,0,0,0
648,144,202409191745,1.1161299999999998,1.1157,1.11605,1.11571,1899,m15,1,,,1.1151969334848588,1.1142949018078456,0,1,1.1158000000000026,0,0,0
649,431,202409191750,1.11594,1.11574,1.11581,1.11586,612,m5,1,,,1.1156510444433836,1.114821579519336,1,0,1.1158460000000026,0,0,0
650,432,202409191755,1.1161299999999998,1.11579,1.11605,1.11581,747,m5,1,,,1.1157235818173141,1.114869752872964,1,0,1.1158960000000024,0,0,0
651,73,202409191800,1.1167200000000002,1.11605,1.1167200000000002,1.11605,4869,m30,1,,1.0,1.1152604879461847,1.1139338314655003,1,-1,1.1160980000000025,1,0,0
652,145,202409191800,1.1165200000000002,1.11605,1.1164,1.11605,2285,m15,1,,,1.115415672851248,1.1143776953239342,0,1,1.1162060000000025,0,0,0
653,433,202409191800,1.11624,1.11605,1.1162100000000001,1.11605,805,m5,1,,,1.1158120214868932,1.1149223115853426,1,0,1.1162380000000027,0,0,0
654,434,202409191805,1.11632,1.11619,1.1163100000000001,1.1162100000000001,743,m5,1,,,1.1159025630347308,1.1149767307403653,1,0,1.116338000000003,0,0,0
655,435,202409191810,1.1165200000000002,1.11624,1.1164,1.1163100000000001,737,m5,1,,,1.115993006119325,1.11503254522262,1,0,1.116408000000003,0,0,0
656,436,202409191815,1.1165200000000002,1.11612,1.11619,1.1164,1016,m5,1,,,1.116028823188539,1.1150779356072067,1,0,1.116302000000003,0,0,0
657,146,202409191815,1.1167200000000002,1.11612,1.1167200000000002,1.1164,2584,m15,1,,1.0,1.1156528232419305,1.1144698076416213,1,-1,1.1163660000000029,1,0,0
658,437,202409191820,1.1165,1.11618,1.11649,1.11619,773,m5,1,,,1.1161126735178952,1.1151333106827936,1,0,1.116422000000003,0,0,0
659,438,202409191825,1.1167200000000002,1.11642,1.1167200000000002,1.11649,795,m5,1,,1.0,1.1162230965146416,1.1151955337947403,1,-1,1.1165040000000028,1,1,0
660,147,202409191830,1.11678,1.11646,1.11646,1.1167200000000002,1849,m15,1,,,1.1157995826524885,1.1145480643699133,1,0,1.116516000000003,0,0,0
661,74,202409191830,1.11678,1.11629,1.1165399999999999,1.1167200000000002,4126,m30,1,,,1.1154931265690973,1.1140413868798629,1,0,1.1165860000000027,0,0,0
662,439,202409191830,1.11678,1.11665,1.11666,1.1167200000000002,610,m5,1,,,1.1163025335119796,1.1152529638433073,1,0,1.1165740000000026,0,0,0
663,440,202409191835,1.11678,1.11657,1.11669,1.11666,673,m5,1,,,1.1163729819643469,1.1153093182036202,1,0,1.1166140000000027,0,0,0
664,441,202409191840,1.11669,1.11646,1.11646,1.11669,566,m5,1,,,1.1163888034253748,1.115354442980893,1,0,1.1165620000000027,0,0,0
665,148,202409191845,1.11656,1.11629,1.1165399999999999,1.11646,2277,m15,1,,,1.1159342039883997,1.114626381383124,1,0,1.1165780000000027,0,0,0
666,442,202409191845,1.11649,1.11629,1.1163100000000001,1.11646,612,m5,1,,,1.116374475529852,1.1153919158059251,1,0,1.1165320000000027,0,0,0
667,443,202409191850,1.1165399999999999,1.1163,1.1165100000000001,1.1163100000000001,789,m5,1,,,1.116399116342606,1.1154357622457554,1,0,1.1165020000000028,0,0,0
668,444,202409191855,1.11656,1.11642,1.1165399999999999,1.1165100000000001,876,m5,1,,,1.1164247315530416,1.1154790656879021,1,0,1.1164720000000026,0,0,0
669,75,202409191900,1.11666,1.11595,1.11601,1.1165399999999999,4438,m30,1,,,1.1155871035789011,1.1141224641442906,1,0,1.1163820000000026,0,0,0
670,149,202409191900,1.11666,1.1162100000000001,1.11629,1.1165399999999999,2188,m15,1,,,1.1159988941723271,1.1146917833143921,1,0,1.1163320000000028,0,0,0
671,445,202409191900,1.11666,1.11639,1.11646,1.1165399999999999,708,m5,1,,,1.1164311439979429,1.1155175337008272,1,0,1.1163620000000027,0,0,0
672,446,202409191905,1.11647,1.11627,1.11628,1.11646,621,m5,1,,,1.1164036632710443,1.1155474343405225,1,0,1.1163160000000025,0,0,0
673,447,202409191910,1.1164100000000001,1.1162100000000001,1.11629,1.11628,859,m5,1,,,1.1163829972217636,1.115576554562942,1,0,1.1162660000000026,0,0,0
674,448,202409191915,1.1163100000000001,1.116,1.11609,1.11629,791,m5,1,,,1.116329724999625,1.1155966896784393,1,0,1.1162820000000027,0,0,0
675,150,202409191915,1.1163100000000001,1.11595,1.11601,1.11629,2250,m15,1,,,1.1160009134137219,1.1147436013948195,1,0,1.1162260000000026,0,0,0
676,449,202409191920,1.11616,1.11599,1.11609,1.11609,793,m5,1,,,1.1162861386360563,1.1156160351815396,1,0,1.1161520000000027,0,0,0
677,450,202409191925,1.1161,1.11595,1.11601,1.11609,666,m5,1,,,1.116235931611319,1.1156314847824889,1,0,1.1160980000000027,0,0,0
678,151,202409191930,1.11624,1.11588,1.11595,1.11601,2241,m15,1,1.0,,1.1159916564294092,1.1147910195572308,-1,1,1.1160300000000025,-1,0,0
679,451,202409191930,1.11612,1.11596,1.11609,1.11601,599,m5,1,,,1.116209398591079,1.1156494657716634,1,0,1.1160300000000025,0,0,0
