,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,bidclose_median,bidopen_median,min_low_median,max_high_median,ema50,ema80,trend,signal,valid_signal
0,202508120224,1.1625699999999999,1.16227,1.16227,1.1624,191,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.16227,1.16227,BEAR,0,0
1,202508120225,1.16232,1.16212,1.16212,1.16227,92,m1,1,0,1.162225,1.16223,1.16217,1.16228,1.1621934999999999,1.1621940625,BULL,1,1
2,202508120226,1.16222,1.16212,1.16218,1.16212,120,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1621888188241567,1.1621892573303472,BULL,0,0
3,202508120227,1.16222,1.16217,1.16222,1.16218,56,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.162197087944822,1.162197233581667,BULL,0,0
4,202508120228,1.16228,1.16222,1.16225,1.16222,70,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.162208533530023,1.1622083210410403,BULL,0,0
5,202508120229,1.16227,1.16214,1.16214,1.16225,78,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1621959392319565,1.1621962108153305,BULL,0,0
6,202508120230,1.16217,1.16211,1.16215,1.16214,74,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1621885632679108,1.162189103974471,BULL,0,0
7,202508120231,1.16233,1.16214,1.16232,1.16215,57,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622073829879096,1.1622069329698363,BULL,0,0
8,202508120232,1.16238,1.16232,1.16234,1.16232,92,m1,0,1,1.162225,1.16223,1.16217,1.16228,1.1622245833974358,1.1622232392604046,BULL,0,0
9,202508120233,1.1624,1.16232,1.16233,1.16234,137,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.162237121424178,1.1622351558794068,BEAR,0,0
10,202508120234,1.16233,1.16222,1.16225,1.16233,119,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622385400765518,1.1622366802654946,BEAR,0,0
11,202508120235,1.16227,1.16222,1.16226,1.16225,119,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622407474257948,1.1622389017572932,BEAR,0,0
12,202508120236,1.16234,1.16221,1.16233,1.16226,133,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622493785539143,1.1622470079263387,BEAR,0,0
13,202508120237,1.16234,1.16221,1.16221,1.16233,84,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622457774903923,1.1622439137869665,BEAR,0,0
14,202508120238,1.16223,1.16221,1.16223,1.16221,15,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622444063005548,1.1622428152139912,BEAR,0,0
15,202508120239,1.16223,1.1621299999999999,1.1621299999999999,1.16223,127,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622349160898697,1.1622343662840315,BEAR,0,0
16,202508120240,1.16217,1.1621299999999999,1.16217,1.1621299999999999,38,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622297568283078,1.1622297762036031,FLAT,0,0
17,202508120241,1.16217,1.1621,1.16212,1.16217,97,m1,1,0,1.162225,1.16223,1.16217,1.16228,1.1622213714092107,1.1622222965614348,BULL,1,1
18,202508120242,1.16222,1.16212,1.16219,1.16212,77,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622190605615172,1.1622201876431646,BULL,0,0
19,202508120243,1.16221,1.16217,1.16217,1.16219,28,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622155670490686,1.1622170383474213,BULL,0,0
20,202508120244,1.16218,1.16212,1.16218,1.16217,51,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622131128991826,1.162214799388213,BULL,0,0
21,202508120245,1.16219,1.16214,1.16215,1.16218,58,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622088840243667,1.1622110175145142,BULL,0,0
22,202508120246,1.16218,1.16212,1.16214,1.16215,180,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1622043932509214,1.1622070077481699,BULL,0,0
23,202508120247,1.16217,1.16209,1.16212,1.16214,125,m1,1,0,1.162225,1.16223,1.16217,1.16228,1.162199030686936,1.1622022464157247,BULL,1,1
24,202508120248,1.16216,1.16212,1.1621299999999999,1.16212,62,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.162194748472661,1.1621984081390175,BULL,0,0
25,202508120249,1.16217,1.16211,1.16216,1.1621299999999999,78,m1,0,0,1.162225,1.16223,1.16217,1.16228,1.1621926409917867,1.162196424028413,BULL,0,0
26,202508120250,1.16228,1.1621299999999999,1.16227,1.16216,80,m1,0,0,1.16222,1.162225,1.16217,1.16228,1.162197234331254,1.1622001250535037,BULL,0,0
27,202508120251,1.16232,1.16226,1.16232,1.16227,137,m1,0,0,1.16222,1.16222,1.16217,1.162275,1.1622043797184636,1.1622060044384164,BULL,0,0
28,202508120252,1.16238,1.16232,1.16237,1.16232,65,m1,0,1,1.16222,1.16222,1.16217,1.162275,1.162213839767289,1.1622138565276756,BULL,0,0
29,202508120253,1.16237,1.16232,1.16234,1.16237,144,m1,0,0,1.16222,1.16222,1.162165,1.162275,1.1622209191575468,1.1622197593845307,FLAT,0,0
30,202508120254,1.1624,1.16233,1.16235,1.16234,66,m1,0,0,1.162215,1.16222,1.16216,1.16227,1.1622280420685505,1.1622257221683585,BEAR,0,0
31,202508120255,1.16235,1.16226,1.16227,1.16235,88,m1,0,0,1.162215,1.162215,1.16216,1.16227,1.1622303209964255,1.1622277074600316,BEAR,0,0
32,202508120256,1.16227,1.16217,1.16218,1.16227,206,m1,0,0,1.162215,1.162215,1.16216,1.162275,1.1622276284860558,1.162225610635784,BEAR,0,0
33,202508120257,1.16224,1.1621299999999999,1.16219,1.16218,224,m1,0,0,1.162205,1.162215,1.16216,1.16227,1.162225643477785,1.1622240750632578,BEAR,0,0
34,202508120258,1.16222,1.16217,1.16222,1.16219,98,m1,0,0,1.1622,1.162205,1.162155,1.1622599999999998,1.1622253497447885,1.1622239025216448,BEAR,0,0
35,202508120259,1.16231,1.16222,1.16229,1.16222,136,m1,0,0,1.162195,1.1622,1.162145,1.162245,1.1622286720422528,1.1622266526069995,BEAR,0,0
36,202508120300,1.16245,1.16228,1.16234,1.16229,199,m1,0,1,1.16219,1.162195,1.16214,1.16224,1.1622343242449344,1.1622312901516036,BEAR,-1,-1
37,202508120301,1.16234,1.16202,1.16203,1.16234,215,m1,1,0,1.16219,1.16219,1.162135,1.162235,1.1622240690513344,1.1622231859537027,BEAR,0,0
38,202508120302,1.16222,1.16197,1.1622,1.16203,134,m1,0,0,1.162185,1.16219,1.1621299999999999,1.16223,1.1622228741213012,1.1622222667692967,BEAR,0,0
39,202508120303,1.16231,1.1622,1.1622999999999999,1.1622,103,m1,0,0,1.16218,1.162185,1.1621299999999999,1.162225,1.1622266635810545,1.1622253030268952,BEAR,0,0
40,202508120304,1.1622999999999999,1.16216,1.16223,1.1622999999999999,61,m1,0,0,1.16218,1.16218,1.1621299999999999,1.16222,1.1622268259009467,1.1622254838917434,BEAR,0,0
41,202508120305,1.16224,1.16218,1.16219,1.16223,36,m1,0,0,1.16218,1.16218,1.1621299999999999,1.16222,1.1622250510328507,1.1622241361443852,BEAR,0,0
42,202508120306,1.16228,1.16216,1.16225,1.16219,98,m1,0,0,1.16218,1.16218,1.162125,1.16222,1.1622262427755472,1.162225105619132,BEAR,0,0
43,202508120307,1.1622999999999999,1.16214,1.16228,1.16225,134,m1,0,0,1.16218,1.16218,1.162125,1.16222,1.1622287888357765,1.1622271372775275,BEAR,0,0
44,202508120308,1.16232,1.16219,1.16232,1.16228,102,m1,0,0,1.162175,1.16218,1.162125,1.162215,1.162233073888635,1.1622305323327102,BEAR,0,0
45,202508120309,1.16239,1.16224,1.16237,1.16232,109,m1,0,1,1.1621700000000001,1.162175,1.16212,1.162215,1.162239457048314,1.1622355714544794,BEAR,-1,-1
46,202508120310,1.16242,1.16229,1.16229,1.16237,108,m1,0,0,1.16216,1.1621700000000001,1.16212,1.162215,1.1622417959247888,1.1622375157757447,BEAR,0,0
47,202508120311,1.16234,1.1622,1.16222,1.16229,92,m1,0,0,1.16216,1.16216,1.162115,1.162215,1.1622407943879618,1.1622368968961554,BEAR,0,0
48,202508120312,1.16225,1.16221,1.16223,1.16222,94,m1,0,0,1.16216,1.16216,1.16211,1.162215,1.1622403016971137,1.1622366557760568,BEAR,0,0
49,202508120313,1.16228,1.1621299999999999,1.16216,1.16223,81,m1,0,0,1.16216,1.16216,1.16211,1.162215,1.1622366598754283,1.1622340030802574,BEAR,0,0
50,202508120314,1.16221,1.16211,1.1622,1.16216,132,m1,0,0,1.16216,1.16216,1.162105,1.162215,1.1622350074258105,1.1622328379446907,BEAR,0,0
51,202508120315,1.16221,1.16215,1.16216,1.1622,128,m1,0,0,1.16216,1.16216,1.1621,1.162215,1.16223164614966,1.1622303657787154,BEAR,0,0
52,202508120316,1.1622,1.1621,1.16218,1.16216,92,m1,0,0,1.16216,1.16216,1.1621,1.16221,1.1622293446338643,1.1622286719985255,BEAR,0,0
53,202508120317,1.16221,1.1621,1.16211,1.16218,74,m1,0,0,1.16215,1.16216,1.1621,1.16221,1.1622240545480806,1.1622247164640351,BEAR,0,0
54,202508120318,1.1621299999999999,1.1621,1.16211,1.16211,40,m1,0,0,1.16215,1.16215,1.1621,1.162205,1.1622190246563084,1.162220925528886,BEAR,0,0
55,202508120319,1.16211,1.16206,1.16207,1.16211,36,m1,0,0,1.16215,1.16215,1.1621,1.1622,1.162212484505425,1.1622159793484912,BEAR,0,0
56,202508120320,1.16228,1.16207,1.16216,1.16207,110,m1,0,0,1.16215,1.16215,1.1621,1.1622,1.162210191859334,1.1622141594814068,BEAR,0,0
57,202508120321,1.1622,1.1621,1.1621299999999999,1.16216,98,m1,0,0,1.16215,1.16215,1.1621,1.1622,1.162206704468121,1.1622114447137937,BEAR,0,0
58,202508120322,1.16216,1.16202,1.16206,1.1621299999999999,101,m1,0,0,1.16215,1.16215,1.1621,1.1622,1.1622003517118178,1.1622065961825605,BEAR,0,0
59,202508120323,1.16206,1.16202,1.16202,1.16206,37,m1,1,0,1.16215,1.16215,1.1621,1.1622,1.1621925737177796,1.1622006657042137,BEAR,0,0
60,202508120324,1.16207,1.162,1.16206,1.16202,68,m1,0,0,1.16215,1.16215,1.1621,1.1622,1.16218687851088,1.1621962264864165,BEAR,0,0
61,202508120325,1.16214,1.16203,1.1621,1.16206,106,m1,0,0,1.162135,1.16215,1.1620949999999999,1.1622,1.1621831602328263,1.162193210421885,BEAR,0,0
62,202508120326,1.16212,1.16206,1.16207,1.1621,75,m1,0,0,1.1621299999999999,1.162135,1.1620949999999999,1.162195,1.1621783344244665,1.1621893741085616,BEAR,0,0
63,202508120327,1.16214,1.16205,1.16209,1.16207,67,m1,0,0,1.1621299999999999,1.1621299999999999,1.1621,1.16219,1.1621745802098729,1.1621862997829622,BEAR,0,0
64,202508120328,1.16211,1.16207,1.16208,1.16209,40,m1,0,0,1.1621299999999999,1.1621299999999999,1.1621,1.16219,1.162170573707969,1.1621830316100243,BEAR,0,0
65,202508120329,1.16212,1.16205,1.16205,1.16208,68,m1,0,0,1.162125,1.1621299999999999,1.1621,1.162185,1.1621654821124487,1.1621789661806787,BEAR,0,0
66,202508120330,1.16208,1.16202,1.16208,1.16205,37,m1,0,0,1.16212,1.162125,1.1620949999999999,1.1621700000000001,1.1621618832087328,1.1621759594317451,BEAR,0,0
67,202508120331,1.1621,1.16206,1.16207,1.16208,16,m1,0,0,1.162115,1.16212,1.16208,1.162155,1.1621580259412552,1.1621727584311985,BEAR,0,0
68,202508120332,1.16207,1.162,1.16201,1.16207,31,m1,1,0,1.16211,1.162115,1.16207,1.16215,1.1621518289267188,1.1621678685350654,BEAR,0,0
69,202508120333,1.16211,1.16197,1.1621,1.16201,92,m1,0,0,1.162105,1.16211,1.1620650000000001,1.162145,1.1621496648726575,1.1621658403562647,BEAR,0,0
70,202508120334,1.16215,1.1621,1.16214,1.1621,49,m1,0,1,1.1621,1.162105,1.16206,1.16214,1.1621492623492513,1.162165072133825,BEAR,-1,-1
71,202508120335,1.16218,1.16203,1.16207,1.16214,111,m1,0,0,1.1621,1.1621,1.16206,1.16214,1.1621459692346092,1.1621622598499093,BEAR,0,0
72,202508120336,1.16209,1.16205,1.16209,1.16207,33,m1,0,0,1.1620949999999999,1.1621,1.162055,1.16214,1.1621436492881116,1.1621601327650757,BEAR,0,0
73,202508120337,1.1621299999999999,1.16205,1.16205,1.16209,39,m1,0,0,1.16209,1.1620949999999999,1.16205,1.162135,1.162139776144094,1.1621569061412416,BEAR,0,0
74,202508120338,1.1621,1.16205,1.1621,1.16205,41,m1,0,0,1.16209,1.16209,1.16205,1.1621299999999999,1.1621381346003476,1.162155246573185,BEAR,0,0
75,202508120339,1.16211,1.16203,1.16207,1.1621,96,m1,0,0,1.162085,1.16209,1.16205,1.162125,1.1621353284791487,1.1621527715739408,BEAR,0,0
76,202508120340,1.16208,1.16201,1.16204,1.16207,63,m1,0,0,1.16208,1.162085,1.16205,1.16212,1.1621314100953695,1.162149511584954,BEAR,0,0
77,202508120341,1.16204,1.16195,1.16202,1.16204,62,m1,1,0,1.162075,1.16208,1.16205,1.16212,1.1621268393236501,1.1621457833975075,BEAR,0,0
78,202508120342,1.1622,1.16202,1.16218,1.16202,91,m1,0,0,1.16207,1.162075,1.16204,1.162115,1.1621290163803846,1.1621467643571324,BEAR,0,0
79,202508120343,1.16219,1.16214,1.16219,1.16218,36,m1,0,0,1.16207,1.16207,1.16203,1.16211,1.162131509475573,1.1621479989736387,BEAR,0,0
80,202508120344,1.16224,1.16217,1.1622,1.16219,71,m1,0,0,1.16207,1.16207,1.16203,1.16211,1.1621343048072745,1.1621494781743982,BEAR,0,0
81,202508120345,1.16226,1.16219,1.16219,1.1622,46,m1,0,0,1.16207,1.16207,1.16203,1.16211,1.1621365742918814,1.1621506265311072,BEAR,0,0
82,202508120346,1.16219,1.16216,1.16217,1.16219,50,m1,0,0,1.16207,1.16207,1.1620249999999999,1.162105,1.1621379342484819,1.1621511735644994,BEAR,0,0
83,202508120347,1.16223,1.16215,1.16219,1.16217,86,m1,0,0,1.1620650000000001,1.16207,1.16202,1.1621,1.16214004948296,1.16215226600346,BEAR,0,0
84,202508120348,1.16222,1.16218,1.16221,1.16219,33,m1,0,1,1.16207,1.1620650000000001,1.1620249999999999,1.1621,1.162142887304956,1.1621538848573663,BEAR,-1,-1
85,202508120349,1.16222,1.16209,1.16212,1.16221,89,m1,0,0,1.16207,1.16207,1.1620249999999999,1.162105,1.1621419600449212,1.1621529379011801,BEAR,0,0
86,202508120350,1.16214,1.1621,1.1621299999999999,1.16212,75,m1,0,0,1.16207,1.16207,1.1620249999999999,1.162105,1.162141476122059,1.1621522989515898,BEAR,0,0
87,202508120351,1.16215,1.1621299999999999,1.1621299999999999,1.1621299999999999,38,m1,0,0,1.1620599999999999,1.16207,1.16202,1.1621,1.1621410123573253,1.1621516797596292,BEAR,0,0
88,202508120352,1.16219,1.16211,1.16212,1.1621299999999999,57,m1,0,0,1.16205,1.1620599999999999,1.16202,1.1621,1.1621401642351639,1.1621508027815701,BEAR,0,0
89,202508120353,1.16212,1.16201,1.16204,1.16212,70,m1,0,0,1.162045,1.16205,1.162015,1.1620949999999999,1.1621361259375833,1.1621477446203758,BEAR,0,0
90,202508120354,1.1621,1.16202,1.16203,1.16204,74,m1,0,0,1.16204,1.162045,1.16201,1.16209,1.1621318519894066,1.162144504289246,BEAR,0,0
91,202508120355,1.16206,1.16185,1.16191,1.16203,161,m1,0,0,1.162035,1.16204,1.162005,1.162085,1.1621229269046596,1.1621380689361098,BEAR,0,0
92,202508120356,1.16202,1.16189,1.16202,1.16191,109,m1,0,0,1.16203,1.162035,1.162,1.162085,1.1621187903602952,1.16213483773392,BEAR,0,0
93,202508120357,1.16206,1.162,1.16203,1.16202,111,m1,0,0,1.16203,1.16203,1.162,1.16208,1.1621152254218943,1.162131976287557,BEAR,0,0
94,202508120358,1.16209,1.16203,1.16209,1.16203,95,m1,0,1,1.16203,1.16203,1.1619950000000001,1.16208,1.1621142135651146,1.162130833558832,BEAR,-1,-1
95,202508120359,1.16214,1.16205,1.16207,1.16209,116,m1,0,0,1.16203,1.16203,1.1619950000000001,1.16207,1.162112441634137,1.1621291816572537,BEAR,0,0
96,202508120400,1.16208,1.16184,1.16187,1.16207,182,m1,0,0,1.1620249999999999,1.16203,1.16198,1.16206,1.1621027337469017,1.1621221610154364,BEAR,0,0
97,202508120401,1.16194,1.16186,1.16193,1.16187,98,m1,0,0,1.16202,1.1620249999999999,1.16196,1.16205,1.1620958228259024,1.162116968254196,BEAR,0,0
98,202508120402,1.16195,1.16188,1.16189,1.16193,98,m1,0,0,1.16201,1.16202,1.16195,1.16204,1.162087594569153,1.162110849165345,BEAR,0,0
99,202508120403,1.16194,1.16189,1.16192,1.16189,100,m1,0,0,1.162,1.16201,1.16193,1.16204,1.162080899677282,1.162105715498075,BEAR,0,0
100,202508120404,1.16193,1.16189,1.1619,1.16192,81,m1,0,0,1.1619899999999999,1.162,1.16191,1.162035,1.1620736785674577,1.1621001941297628,BEAR,0,0
101,202508120405,1.16194,1.16183,1.16186,1.1619,132,m1,1,0,1.161975,1.1619899999999999,1.161905,1.1620249999999999,1.1620651549819583,1.1620937611819389,BEAR,0,0
102,202508120406,1.1619,1.16181,1.1619,1.16186,105,m1,0,0,1.161965,1.161975,1.1619,1.162015,1.1620585714281109,1.1620885826425444,BEAR,0,0
103,202508120407,1.16191,1.16184,1.1619,1.1619,66,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620522544020686,1.1620835527429507,BEAR,0,0
104,202508120408,1.16201,1.1619,1.162,1.1619,70,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620501740309346,1.1620813286193126,BEAR,0,0
105,202508120409,1.16204,1.16199,1.16203,1.162,66,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620493713340756,1.1620799649116973,BEAR,0,0
106,202508120410,1.16203,1.16197,1.162,1.16203,37,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620474080416423,1.1620778443699877,BEAR,0,0
107,202508120411,1.16204,1.162,1.16203,1.162,44,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620467161769223,1.1620765779275763,BEAR,0,0
108,202508120412,1.16215,1.16203,1.16211,1.16203,57,m1,0,1,1.161965,1.161965,1.161895,1.162005,1.1620492299993994,1.1620774610404097,BEAR,-1,-1
109,202508120413,1.16211,1.16195,1.16198,1.16211,57,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620464813714186,1.1620748902749707,BEAR,0,0
110,202508120414,1.16198,1.16191,1.16195,1.16198,55,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620426526516177,1.1620716015434234,BEAR,0,0
111,202508120415,1.1619599999999999,1.16191,1.16193,1.16195,68,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620381842890226,1.1620678788657706,BEAR,0,0
112,202508120416,1.16194,1.16185,1.16186,1.16193,89,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620311197907136,1.1620624224916662,BEAR,0,0
113,202508120417,1.16192,1.16185,1.16187,1.16186,105,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620247346059824,1.1620573796633533,BEAR,0,0
114,202508120418,1.16188,1.16183,1.16187,1.16187,82,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620186050062762,1.1620524764246205,BEAR,0,0
115,202508120419,1.1619,1.16182,1.16185,1.16187,78,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620119286064834,1.16204718595185,BEAR,0,0
116,202508120420,1.16189,1.16183,1.16184,1.16185,60,m1,0,0,1.161965,1.161965,1.161895,1.162005,1.1620051232001312,1.1620417801952692,BEAR,0,0
117,202508120421,1.16188,1.16181,1.16182,1.16184,106,m1,0,0,1.161975,1.161965,1.1619,1.162005,1.161997798204241,1.162036001745155,BEAR,0,0
118,202508120422,1.16185,1.16181,1.16181,1.16182,86,m1,0,0,1.161975,1.161975,1.161905,1.162005,1.1619903699819085,1.1620301213211057,BEAR,0,0
119,202508120423,1.16184,1.1617899999999999,1.1618,1.16181,83,m1,0,0,1.161975,1.161975,1.161905,1.162005,1.1619828425834808,1.1620241416493695,BEAR,0,0
120,202508120424,1.16182,1.1617899999999999,1.1617899999999999,1.1618,57,m1,0,0,1.161975,1.161975,1.161905,1.162005,1.1619752198951105,1.1620180653696588,BEAR,0,0
121,202508120425,1.16191,1.16178,1.16189,1.1617899999999999,92,m1,0,0,1.161975,1.161975,1.161905,1.162005,1.1619718523719638,1.1620147460891848,FLAT,0,0
122,202508120426,1.16192,1.16182,1.16184,1.16189,134,m1,0,0,1.1619899999999999,1.161975,1.16191,1.162005,1.1619666436968472,1.1620102224596294,FLAT,0,0
123,202508120427,1.16187,1.16177,1.1617899999999999,1.16184,64,m1,0,0,1.162,1.1619899999999999,1.16193,1.16202,1.161959667602555,1.1620045283964455,FLAT,0,0
124,202508120428,1.16199,1.1617899999999999,1.1619599999999999,1.1617899999999999,124,m1,0,0,1.162,1.162,1.16196,1.162035,1.1619596807261159,1.1620033784112682,FLAT,0,0
125,202508120429,1.16197,1.1619,1.16197,1.1619599999999999,88,m1,0,0,1.1620149999999998,1.162,1.16197,1.16204,1.1619600880385896,1.1620025173611916,FLAT,0,0
126,202508120430,1.16197,1.16157,1.16171,1.16197,205,m1,1,0,1.16203,1.1620149999999998,1.16198,1.162055,1.1619502193235902,1.1619949797340186,BULL,1,1
127,202508120431,1.162,1.1617,1.162,1.16171,202,m1,0,0,1.16204,1.16203,1.1619950000000001,1.16209,1.1619521832353492,1.1619951089577703,BULL,0,0
128,202508120432,1.16207,1.16197,1.16205,1.162,90,m1,0,0,1.162075,1.16204,1.16201,1.1621199999999998,1.1619560413236496,1.1619965203955325,BULL,0,0
129,202508120433,1.16214,1.16202,1.1621299999999999,1.16205,91,m1,0,0,1.1621,1.162075,1.1620249999999999,1.162135,1.1619629010484054,1.1619999491114759,BULL,0,0
130,202508120434,1.1621299999999999,1.16205,1.16211,1.1621299999999999,172,m1,0,0,1.162105,1.1621,1.16204,1.16214,1.1619687003510628,1.16200277319723,BULL,0,0
131,202508120435,1.1622,1.16208,1.16211,1.16211,143,m1,0,0,1.16211,1.162105,1.162055,1.162145,1.1619742698561204,1.1620055221450842,BULL,0,0
132,202508120436,1.16218,1.16206,1.16216,1.16211,173,m1,0,0,1.16211,1.16211,1.16207,1.16215,1.1619815891774117,1.1620094787162907,BULL,0,0
133,202508120437,1.16227,1.16216,1.16221,1.16216,172,m1,0,1,1.1621199999999998,1.16211,1.16209,1.162165,1.1619905887404416,1.1620146098502073,BULL,0,0
134,202508120438,1.16221,1.16211,1.1622,1.16221,147,m1,0,0,1.162135,1.1621199999999998,1.1621,1.1621899999999998,1.1619988381791329,1.1620193495395106,BULL,0,0
135,202508120439,1.16222,1.1621,1.1621,1.1622,166,m1,0,0,1.16215,1.162135,1.1621,1.162205,1.1620028225870949,1.1620214096493318,BULL,0,0
136,202508120440,1.16214,1.1621,1.16214,1.1621,101,m1,0,0,1.162175,1.16215,1.1621,1.162215,1.1620082245998007,1.1620244363039978,BULL,0,0
137,202508120441,1.16215,1.1621,1.1621,1.16214,82,m1,0,0,1.162195,1.162175,1.162105,1.16222,1.162011838099581,1.1620263632349261,BULL,0,0
138,202508120442,1.16222,1.1621,1.16219,1.1621,111,m1,0,0,1.162205,1.162195,1.1621350000000001,1.162245,1.1620188518149872,1.162030532720431,BULL,0,0
139,202508120443,1.16229,1.16219,1.16228,1.16219,133,m1,0,0,1.162235,1.162205,1.162175,1.16228,1.1620291309025692,1.1620368841684956,BULL,0,0
140,202508120444,1.16233,1.16225,1.16226,1.16228,85,m1,0,0,1.16227,1.162235,1.162215,1.1623100000000002,1.1620382168495664,1.1620425603443172,BULL,0,0
141,202508120445,1.16241,1.16224,1.1624,1.16226,51,m1,0,0,1.162305,1.16227,1.162245,1.1623450000000002,1.1620524529831693,1.162051646976812,BULL,0,0
142,202508120446,1.1624,1.16233,1.16234,1.1624,52,m1,0,0,1.1623350000000001,1.162305,1.16227,1.1623800000000002,1.162063766413256,1.1620589719794012,BULL,0,0
143,202508120447,1.1624,1.16232,1.16239,1.16234,71,m1,0,0,1.162345,1.1623350000000001,1.1623,1.1624,1.1620766002971923,1.1620673750714792,BULL,0,0
144,202508120448,1.1624,1.16232,1.16233,1.16239,65,m1,0,0,1.1623700000000001,1.162345,1.162315,1.1624,1.1620865676939458,1.1620740371422689,BULL,0,0
145,202508120449,1.16236,1.16229,1.16235,1.16233,111,m1,0,0,1.162395,1.1623700000000001,1.16232,1.1624050000000001,1.1620969284870675,1.1620810328312787,BULL,0,0
146,202508120450,1.16249,1.16231,1.16249,1.16235,87,m1,0,0,1.1624400000000001,1.162395,1.162325,1.16245,1.1621123862233915,1.1620913933692714,BULL,0,0
147,202508120451,1.16269,1.16249,1.1626,1.16249,155,m1,0,0,1.162485,1.1624400000000001,1.162375,1.162515,1.1621315597764739,1.1621042698483057,BULL,0,0
148,202508120452,1.16263,1.16254,1.16262,1.1626,129,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1621507638003694,1.1621173185087408,BULL,0,0
149,202508120453,1.16268,1.16262,1.16266,1.16262,93,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1621707834314252,1.1621310407038008,BULL,0,0
150,202508120454,1.16268,1.16263,1.16264,1.16266,27,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1621892279725647,1.1621439025554567,BULL,0,0
151,202508120455,1.16267,1.16261,1.16264,1.16264,83,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1622069458156685,1.16215643211553,BULL,0,0
152,202508120456,1.16267,1.16261,1.16267,1.16264,76,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1622251447802692,1.1621693955904295,BULL,0,0
153,202508120457,1.16277,1.16263,1.16265,1.16267,149,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.162241841006977,1.162181520325403,BULL,0,0
154,202508120458,1.16267,1.16262,1.16266,1.16265,78,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1622582727183166,1.1621935849817757,BULL,0,0
155,202508120459,1.16277,1.16265,1.16275,1.16266,128,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1622775937830738,1.162207607407241,BULL,0,0
156,202508120500,1.16286,1.16273,1.16282,1.16275,211,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1622989045052063,1.1622230326775447,BULL,0,0
157,202508120501,1.1629099999999999,1.1628,1.16287,1.16282,151,m1,0,1,1.162485,1.162485,1.1623999999999999,1.162535,1.1623213407569246,1.1622393207365314,BULL,0,0
158,202508120502,1.16289,1.16268,1.16269,1.16287,311,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1623358230060283,1.1622506615480062,BULL,0,0
159,202508120503,1.1627,1.1626,1.16265,1.16269,321,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.162348164160499,1.1622607056831236,BULL,0,0
160,202508120504,1.16266,1.16253,1.16264,1.16265,262,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.162359626986847,1.1622702412775578,BULL,0,0
161,202508120505,1.16269,1.1626,1.1626,1.16264,312,m1,0,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1623690678475038,1.162278527808835,BULL,0,0
162,202508120506,1.16266,1.16244,1.16248,1.1626,230,m1,1,0,1.162485,1.162485,1.1623999999999999,1.162535,1.1623734245427406,1.1622835884032963,BULL,1,1
