,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
293,202507061930,1.36309,1.36284,1.36309,1.36297,33,m15,1,,,1.3646030228065529,1.3648127531301049,1.3650644292359357,0,0
294,202507061945,1.3631,1.36309,1.3631,1.36309,1,m15,1,,,1.3645060535929499,1.364745585837421,1.365025422812174,0,0
295,202507062130,1.36471,1.3631,1.36463,1.3631,7,m15,1,,,1.3645140501353614,1.3647410530268516,1.3650175715795065,0,0
296,202507062145,1.36483,1.36449,1.36474,1.36463,113,m15,1,,,1.3645286275460198,1.3647410117313952,1.3650120606104235,0,0
297,202507062200,1.36551,1.3646,1.36502,1.36474,943,m15,1,,,1.364560328994738,1.3647519525205167,1.3650122182326292,0,0
298,202507062215,1.36538,1.36494,1.3653,1.36502,1858,m15,1,,1.0,1.3646080497048592,1.3647734447157582,1.3650179313260293,0,1
299,202507062230,1.36547,1.36505,1.36516,1.3653,679,m15,1,,,1.3646436594013927,1.3647886038395047,1.3650207515563522,0,0
300,202507062245,1.3653899999999999,1.36505,1.36525,1.36516,816,m15,1,,,1.3646827781497646,1.3648066979132263,1.3650253021837964,0,0
301,202507062300,1.3654,1.36506,1.36516,1.36525,836,m15,1,,,1.3647135666562864,1.3648205529754782,1.3650279758334578,0,0
302,202507062315,1.36523,1.36498,1.36519,1.36516,616,m15,1,,,1.364744304291416,1.3648350411729115,1.3650311917384905,0,0
303,202507062330,1.3652,1.36482,1.36494,1.36519,1092,m15,1,,,1.3647569298210218,1.364839157226862,1.3650293818209192,0,0
304,202507062345,1.3652199999999999,1.3646099999999999,1.36507,1.36494,1662,m15,1,,,1.3647771278971144,1.3648482099300976,1.365030187948968,0,0
305,202507070000,1.36576,1.36476,1.36547,1.36507,2915,m15,1,,1.0,1.364821829323168,1.3648725939720685,1.365038916283438,0,0
306,202507070015,1.36564,1.36479,1.36484,1.36547,2059,m15,1,,,1.3648230016249008,1.3648713157711596,1.3650349688424395,0,0
307,202507070030,1.36514,1.36448,1.36474,1.36484,2750,m15,1,,,1.3648176466813524,1.3648661661101367,1.365029115514089,0,0
308,202507070045,1.36509,1.3646,1.36472,1.36474,2465,m15,1,,,1.3648113468954517,1.3648604340812867,1.3650229817178336,0,0
309,202507070100,1.36472,1.3637,1.3639,1.36472,2618,m15,1,,,1.36475255032149,1.3648227698448003,1.3650006992447061,0,0
310,202507070115,1.36466,1.36389,1.36419,1.3639,2545,m15,1,,,1.3647162567523259,1.3647979552430516,1.3649846138030617,0,0
311,202507070130,1.36448,1.36333,1.36334,1.36419,2164,m15,1,,,1.3646274659940298,1.364740780310624,1.3649519835821164,0,0
312,202507070145,1.36354,1.36317,1.36335,1.36334,2312,m15,1,,,1.3645450488330537,1.364686239707389,1.3649202004021517,0,0
313,202507070200,1.36357,1.36318,1.36357,1.36335,2659,m15,1,,,1.364482142456677,1.3646424654478424,1.3648934135885968,0,0
314,202507070215,1.36376,1.3633,1.36331,1.36357,1643,m15,1,,,1.3644065203626408,1.3645902117249638,1.3648620011934518,0,0
