,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema_10,ema_18,peaks_min_ema_10,peaks_max_ema_10,peaks_min_ema_18,peaks_max_ema_18,trade_open_zone,centro_picos_max_suave,centro_picos_min_suave,centro_picos_max_trend,centro_picos_min_trend,signal,last_min_trend_marker,last_max_trend_marker
595,202507141425,96.68,96.647,96.668,96.677,1074,m5,1,0,0,96.66812315099222,96.67159157675249,0,0,0,0,0,96.95475700934588,96.57171026707395,,,0,,
596,202507141430,96.676,96.638,96.662,96.668,1217,m5,1,0,0,96.66700985081181,96.67058193709434,0,0,0,0,0,96.95533021806862,96.57245251655057,,,0,,
597,202507141435,96.68700000000001,96.65400000000001,96.668,96.662,1197,m5,1,0,0,96.66718987793692,96.6703101542423,0,0,1,0,0,96.95590342679138,96.57320871923262,,,0,,
598,202507141440,96.703,96.658,96.677,96.668,1465,m5,1,0,0,96.66897353649384,96.67101434853258,0,0,0,0,0,96.95647663551412,96.57397887512013,,,0,,
599,202507141445,96.69800000000001,96.66600000000001,96.68900000000001,96.677,1253,m5,1,0,0,96.67261471167677,96.67290757500284,0,0,0,0,0,96.95704984423686,96.57476298421311,,,0,,
600,202507141450,96.699,96.65400000000001,96.686,96.68900000000001,1319,m5,1,0,0,96.6750484004628,96.67428572500253,0,0,0,0,0,96.9576230529596,96.57556104651152,,,0,,
601,202507141455,96.703,96.65700000000001,96.66000000000001,96.686,1884,m5,1,0,0,96.67231232765138,96.67278196447594,0,0,0,0,0,96.95819626168235,96.57637306201539,,,0,,
602,202507141500,96.745,96.656,96.733,96.66000000000001,1949,m5,1,0,0,96.68334644989658,96.67912070505743,0,0,0,0,0,96.9587694704051,96.57718507751926,,,0,,
603,202507141505,96.762,96.72200000000001,96.762,96.733,1361,m5,1,0,0,96.69764709536992,96.68784484136717,0,0,0,0,0,96.95934267912784,96.57799709302316,,,0,,
604,202507141510,96.763,96.72500000000001,96.744,96.762,1259,m5,1,0,0,96.70607489621173,96.69375591069694,0,0,0,0,0,96.95991588785058,96.57880910852703,,,0,,
605,202507141515,96.747,96.71600000000001,96.729,96.744,1030,m5,1,0,0,96.71024309690051,96.6974658148341,0,0,0,0,0,96.96048909657333,96.57962112403091,,,0,,
606,202507141520,96.74600000000001,96.72,96.736,96.729,825,m5,1,0,0,96.71492617019132,96.70152204485156,0,0,0,0,0,96.96106230529607,96.58043313953478,,,0,,
607,202507141525,96.768,96.73100000000001,96.756,96.736,898,m5,1,0,0,96.72239413924744,96.70725656644613,0,0,0,0,0,96.96163551401882,96.58124515503867,,,0,,
608,202507141530,96.775,96.74300000000001,96.751,96.756,1261,m5,1,0,0,96.7275952048388,96.71186113839917,0,0,0,0,0,96.96220872274156,96.58205717054254,,,0,,
