,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy
21,202410032300,1.10351,1.10332,1.10348,1.10342,739,m30,1,,,1.1031856462368748,1.1029786298210158,1,0
22,202410032330,1.10371,1.10344,1.1035,1.10348,1310,m30,1,,,1.1032433728425148,1.1030126196376169,1,0
23,202410040000,1.10396,1.1034,1.10379,1.1035,2913,m30,1,,1.0,1.1033435710370505,1.1030620163830755,1,-1
24,202410040030,1.10384,1.1033,1.1034599999999999,1.10379,2952,m30,1,,,1.103364881138242,1.1030867046949162,1,0
25,202410040100,1.10361,1.10314,1.10315,1.1034599999999999,3957,m30,1,,,1.1033255988834192,1.1030905435296816,1,0
26,202410040130,1.10343,1.10286,1.10299,1.10315,4606,m30,1,,,1.1032643090518954,1.10308457356479,1,0
27,202410040200,1.10345,1.10279,1.1032899999999999,1.10299,3424,m30,1,,,1.103268997146783,1.1030965300949636,1,0
28,202410040230,1.1034,1.10298,1.10304,1.1032899999999999,2842,m30,1,,,1.1032272373070406,1.1030933011579427,1,0
29,202410040300,1.10315,1.10257,1.10263,1.10304,2356,m30,1,1.0,,1.1031183842607875,1.1030673033483835,-1,1
30,202410040330,1.10291,1.10253,1.1027,1.10263,2267,m30,1,,,1.1030421628921678,1.1030470348948147,0,1
31,202410040400,1.10293,1.10253,1.10287,1.1027,1939,m30,1,,,1.1030108095589495,1.103037419316956,0,1
32,202410040430,1.10299,1.10252,1.10276,1.10287,1971,m30,1,,,1.1029651470629056,1.1030225755252845,0,1
33,202410040500,1.103,1.10263,1.10298,1.10276,2705,m30,1,,,1.1029678505401022,1.1030203295468068,0,1
34,202410040530,1.10352,1.10284,1.10333,1.10298,2250,m30,1,,1.0,1.103033754598868,1.103036447343956,1,-1
35,202410040600,1.10333,1.10271,1.10308,1.10333,4286,m30,1,,,1.1030421689858172,1.1030386854616288,1,0
36,202410040630,1.10347,1.10301,1.10319,1.10308,4516,m30,1,,,1.1030690633883775,1.1030463678125573,1,0
37,202410040700,1.10355,1.1028499999999999,1.10326,1.10319,6327,m30,1,,,1.1031037960805627,1.1030570901790693,1,0
38,202410040730,1.10347,1.10253,1.10278,1.10326,7422,m30,1,,,1.1030449005573872,1.1030433337840935,1,0
39,202410040800,1.103,1.10232,1.10243,1.10278,5430,m30,1,1.0,,1.1029330639321542,1.1030131985852543,-1,1
40,202410040830,1.10296,1.1021,1.10254,1.10243,5703,m30,1,,,1.1028615786615286,1.1029901770329276,0,1
41,202410040900,1.10266,1.10199,1.10256,1.10254,5498,m30,1,,,1.1028067341874401,1.1029694441391826,0,1
42,202410040930,1.10282,1.10228,1.1027,1.10256,5014,m30,1,,,1.1027873244996917,1.1029565735428541,0,1
43,202410041000,1.10296,1.1026,1.10288,1.1027,3536,m30,1,,,1.102804177057026,1.1029529468516686,0,1
44,202410041030,1.10335,1.1027,1.10275,1.10288,4482,m30,1,,,1.1027943255033885,1.1029434125145698,0,1
45,202410041100,1.10333,1.1027,1.10317,1.10275,3932,m30,1,,,1.1028626366497423,1.1029539754677304,0,1
46,202410041130,1.10368,1.10296,1.10323,1.10317,4516,m30,1,,1.0,1.102929435340539,1.102966748510528,1,-1
47,202410041200,1.1033,1.1026,1.10294,1.10323,6562,m30,1,,,1.1029313563136969,1.1029655193991863,1,0
48,202410041230,1.103,1.0959,1.09609,1.10294,28934,m30,1,,,1.1016874065986546,1.1026516984120867,1,0
49,202410041300,1.09777,1.09588,1.09644,1.09609,15695,m30,1,,,1.1007332907833678,1.1023699870810264,1,0
50,202410041330,1.09791,1.09619,1.09731,1.09644,11842,m30,1,,,1.1001108519190546,1.1021419073720924,1,0
51,202410041400,1.09817,1.09701,1.09712,1.09731,9259,m30,1,,,1.0995670446788708,1.101916862754203,1,0
52,202410041430,1.09795,1.09669,1.09693,1.09712,11274,m30,1,,,1.0990875704806058,1.1016946323754604,1,0
53,202410041500,1.09741,1.09571,1.09576,1.09693,8750,m30,1,,,1.098482545762753,1.1014315730878836,1,0
54,202410041530,1.09661,1.09547,1.09605,1.09576,8015,m30,1,,,1.0980402575955426,1.1011942416473437,1,0
55,202410041600,1.09608,1.09522,1.09538,1.09605,6507,m30,1,1.0,,1.0975565680260972,1.1009390756997162,-1,1
56,202410041630,1.09618,1.09512,1.0959699999999999,1.09538,4731,m30,1,,,1.0972680980038345,1.1007220148379144,0,1
57,202410041700,1.09679,1.09576,1.09638,1.0959699999999999,4431,m30,1,,,1.0971066242158884,1.1005331888832806,0,1
58,202410041730,1.09694,1.09626,1.09679,1.09638,3868,m30,1,,,1.0970490557613721,1.100371097250509,0,1
59,202410041800,1.09692,1.09643,1.09682,1.09679,3382,m30,1,,,1.097007409013511,1.1002179497535123,0,1
60,202410041830,1.09739,1.09668,1.09726,1.09682,3587,m30,1,,,1.0970533348691847,1.1000908798023394,0,1
61,202410041900,1.09743,1.09706,1.09737,1.09726,2148,m30,1,,,1.0971109105749868,1.0999744299742613,0,1
62,202410041930,1.09777,1.09736,1.09764,1.09737,2191,m30,1,,,1.0972071089632234,1.0998748763465975,0,1
63,202410042000,1.09777,1.09754,1.09765,1.09764,2303,m30,1,,1.0,1.0972876348192464,1.0997803190627295,1,-1
64,202410042030,1.09766,1.0971899999999999,1.0972,1.09765,2460,m30,1,,,1.097271701181268,1.099671014449737,1,0
65,202410061800,1.09752,1.0971,1.09729,1.0972,86,m30,1,,,1.0972750282451098,1.0995704687942196,1,0
66,202410061830,1.09734,1.09691,1.09708,1.09729,126,m30,1,,,1.097239568512815,1.0994656169469592,1,0
67,202410061900,1.09709,1.09591,1.0961,1.09708,88,m30,1,,,1.0970323739921928,1.0993243279674951,1,0
68,202410061930,1.0962,1.09609,1.09618,1.0961,44,m30,1,,,1.0968773967524217,1.0991926926206357,1,0
69,202410062000,1.09619,1.09593,1.09593,1.09618,82,m30,1,1.0,,1.096705142660771,1.0990564628419526,-1,1
70,202410062030,1.0964099999999999,1.09593,1.0962399999999999,1.09593,56,m30,1,,,1.0966205712130048,1.0989391625673421,0,1
71,202410062100,1.09668,1.0962399999999999,1.09648,1.0962399999999999,186,m30,1,,,1.0965950127970658,1.0988369916837604,0,1
72,202410062130,1.09711,1.09621,1.09629,1.09648,2380,m30,1,,,1.0965395559007733,1.0987314178899203,0,1
73,202410062200,1.09717,1.09628,1.09705,1.09629,4016,m30,1,,,1.0966323639518114,1.0986618778670028,0,1
74,202410062230,1.09706,1.09671,1.09694,1.09705,2346,m30,1,,,1.0966882977950259,1.0985908167345335,0,1
75,202410062300,1.09709,1.09683,1.09694,1.09694,4358,m30,1,,,1.096734061843186,1.0985228279034431,0,1
76,202410062330,1.09717,1.09677,1.09704,1.09694,4378,m30,1,,,1.0967896869734386,1.0984618777146216,0,1
77,202410070000,1.09754,1.09692,1.09748,1.09704,8030,m30,1,,,1.0969151984528107,1.0984215946606029,0,1
78,202410070030,1.09753,1.09681,1.09699,1.09748,6514,m30,1,,,1.0969287987358907,1.098362967438176,0,1
79,202410070100,1.09754,1.09694,1.0971899999999999,1.09699,8230,m30,1,,,1.0969762898798847,1.0983150148978886,0,1
80,202410070130,1.09776,1.09715,1.09734,1.0971899999999999,10436,m30,1,,,1.0970424189984036,1.0982752212172848,0,1
81,202410070200,1.09774,1.09729,1.09755,1.09734,7966,m30,1,,1.0,1.0971347064598285,1.0982456696831455,1,-1
82,202410070230,1.09774,1.09713,1.09713,1.09755,6132,m30,1,,,1.0971338507398096,1.0982002776051596,1,0
83,202410070300,1.09734,1.09696,1.09712,1.09713,5736,m30,1,,,1.0971313324233603,1.0981563900136126,1,0
84,202410070330,1.0973,1.09706,1.0972,1.09712,5194,m30,1,,,1.097143817437783,1.0981175902343947,1,0
85,202410070400,1.09735,1.09713,1.09723,1.0972,3130,m30,1,,,1.097159486995051,1.098081630257756,1,0
86,202410070430,1.09732,1.09682,1.09684,1.09723,2724,m30,1,,,1.0971013984489757,1.0980313918788558,1,0
87,202410070500,1.09689,1.09643,1.09643,1.09684,4416,m30,1,,,1.0969793260010927,1.097966677589949,1,0
88,202410070530,1.0970199999999999,1.09643,1.09692,1.09643,4378,m30,1,,,1.0969685394552504,1.0979244305233216,1,0
89,202410070600,1.09712,1.09634,1.09666,1.09692,10152,m30,1,,,1.0969124413716733,1.0978734527794718,1,0
90,202410070630,1.09723,1.09659,1.09712,1.09666,12924,m30,1,,,1.096950179304539,1.0978431094137842,1,0
91,202410070700,1.09725,1.0957999999999999,1.09631,1.09712,15830,m30,1,,,1.0968337830662331,1.0977814325657151,1,0
92,202410070730,1.09705,1.09612,1.09694,1.09631,13984,m30,1,,,1.0968530952361606,1.097747616109763,1,0
93,202410070800,1.09789,1.09653,1.09744,1.09694,13422,m30,1,,1.0,1.0969598051939078,1.097735265304126,1,-1
94,202410070830,1.09784,1.09681,1.097,1.09744,12650,m30,1,,,1.0969671133405086,1.0977057719150414,1,0
95,202410070900,1.097,1.09591,1.09599,1.097,12574,m30,1,,,1.0967894563687428,1.09763700954769,1,0
96,202410070930,1.09642,1.09542,1.09586,1.09599,11396,m30,1,1.0,,1.096620464301104,1.09756585424317,-1,1
97,202410071000,1.09692,1.0957999999999999,1.09639,1.09586,12734,m30,1,,,1.0965785617007826,1.0975188093783022,0,1
98,202410071030,1.09697,1.09633,1.09651,1.09639,10852,m30,1,,,1.0965660959369747,1.097478479825253,0,1
99,202410071100,1.0974599999999999,1.09621,1.0972,1.09651,11658,m30,1,,,1.0966813512213833,1.0974673554056034,0,1
100,202410071130,1.09805,1.09714,1.09768,1.0972,11782,m30,1,,,1.0968629237268726,1.0974758437013967,0,1
101,202410071200,1.09836,1.09735,1.09752,1.09768,12752,m30,1,,,1.0969823921403226,1.0974776050852872,0,1
102,202410071230,1.098,1.09716,1.09772,1.09752,14948,m30,1,,,1.0971165026604055,1.0974872676455951,0,1
103,202410071300,1.0983,1.09734,1.09745,1.09772,18428,m30,1,,,1.0971771385403843,1.0974857830106228,0,1
104,202410071330,1.09805,1.09721,1.09797,1.09745,20680,m30,1,,,1.0973212951695073,1.097505060832344,0,1
105,202410071400,1.09847,1.09736,1.09764,1.09797,21586,m30,1,,,1.0973792415023578,1.0975104298756642,0,1
106,202410071430,1.0979,1.09695,1.0974599999999999,1.09764,18626,m30,1,,,1.0973939248655724,1.0975084244894384,0,1
107,202410071500,1.09782,1.0973,1.09765,1.0974599999999999,17088,m30,1,,,1.0974404839809409,1.0975140512625692,0,1
108,202410071530,1.09792,1.0973,1.09759,1.09765,10836,m30,1,,,1.0974676687116875,1.0975170681732738,0,1
109,202410071600,1.09837,1.09752,1.09806,1.09759,9798,m30,1,,,1.0975753653095905,1.0975386241117904,0,1
110,202410071630,1.09847,1.09782,1.0984,1.09806,8578,m30,1,,1.0,1.0977252988896968,1.097572806533442,1,-1
111,202410071700,1.09854,1.09813,1.09837,1.0984,7576,m30,1,,,1.0978425172734085,1.0976044271781031,1,0
112,202410071730,1.0986799999999999,1.09811,1.09822,1.09837,6524,m30,1,,,1.097911150496435,1.0976288328829116,1,0
113,202410071800,1.09823,1.09739,1.09743,1.09822,6892,m30,1,,,1.097823668587982,1.0976209531265986,1,0
114,202410071830,1.09759,1.09681,1.0969,1.09743,8580,m30,1,1.0,,1.0976557288446966,1.0975923935549055,-1,1
115,202410071900,1.09727,1.09656,1.097,1.0969,8892,m30,1,,,1.097536505418379,1.097568936029565,0,1
116,202410071930,1.09727,1.0968,1.09723,1.097,10342,m30,1,,,1.0974807771604882,1.0975555200108127,0,1
117,202410072000,1.09738,1.0971,1.09733,1.09723,3420,m30,1,,,1.097453363131307,1.0975465965849474,0,1
118,202410072030,1.0975,1.0971,1.09742,1.09733,3672,m30,1,,,1.0974472971074327,1.0975415891484634,0,1
119,202410072100,1.09755,1.09696,1.09739,1.09742,4612,m30,1,,,1.0974368794515355,1.0975355951786876,0,1
120,202410072130,1.09754,1.09732,1.09736,1.09739,1988,m30,1,,,1.0974229013694377,1.097528654246336,0,1
121,202410072200,1.09779,1.09725,1.09769,1.09736,996,m30,1,,,1.0974714647568138,1.0975350299354802,0,1
122,202410072230,1.09789,1.09759,1.09781,1.09769,1542,m30,1,,,1.0975330166192125,1.097545892309145,0,1
123,202410072300,1.09791,1.09764,1.09767,1.09781,3460,m30,1,,,1.0975579226884469,1.0975507936272746,0,1
124,202410072330,1.09773,1.09741,1.09742,1.09767,3050,m30,1,,,1.0975328458360016,1.0975456296943082,0,1
125,202410080000,1.09804,1.09736,1.09796,1.09742,6228,m30,1,,,1.0976105102294567,1.0975619853212844,0,1
126,202410080030,1.09839,1.09792,1.09818,1.09796,5842,m30,1,,,1.0977140538241017,1.0975863727760546,0,1
127,202410080100,1.09849,1.09806,1.09828,1.09818,8654,m30,1,,,1.0978169531288111,1.097613737262834,0,1
128,202410080130,1.09845,1.09817,1.09836,1.09828,7690,m30,1,,,1.0979156889235733,1.097643171353662,0,1
129,202410080200,1.09846,1.09761,1.09767,1.09836,10616,m30,1,,,1.097871018210196,1.0976442292895656,0,1
130,202410080230,1.09818,1.09727,1.09816,1.09767,12702,m30,1,,,1.097923560353797,1.0976645632920805,0,1
131,202410080300,1.09862,1.09816,1.09831,1.09816,7990,m30,1,,,1.0979938221076522,1.097690003999373,0,1
132,202410080330,1.0986799999999999,1.09825,1.09831,1.09831,6180,m30,1,,,1.0980513089971702,1.0977144370280298,0,1
133,202410080400,1.09856,1.09831,1.09842,1.09831,3306,m30,1,,,1.0981183437249575,1.097742236754706,0,1
134,202410080430,1.09866,1.09836,1.09854,1.09842,3188,m30,1,,1.0,1.098195008502238,1.0977736634267776,1,-1
135,202410080500,1.0987,1.09825,1.09842,1.09854,7410,m30,1,,,1.0982359160472857,1.0977991203488306,1,0
136,202410080530,1.09848,1.09815,1.0983,1.09842,7780,m30,1,,,1.0982475676750518,1.0978188448660264,1,0
137,202410080600,1.0987,1.09822,1.09837,1.0983,10950,m30,1,,,1.0982698280977696,1.0978405456589533,1,0
138,202410080630,1.09888,1.09813,1.09838,1.09837,8690,m30,1,,,1.0982898593527206,1.0978617824060568,1,0
139,202410080700,1.09853,1.09785,1.09806,1.09838,17914,m30,1,1.0,,1.0982480667431351,1.0978695844744815,-1,1
140,202410080730,1.09955,1.098,1.09952,1.09806,14494,m30,1,,1.0,1.0984793273352924,1.097934537247092,1,-1
141,202410080800,1.09972,1.09861,1.09887,1.09952,11426,m30,1,,,1.0985503587288756,1.0979713476201423,1,0
142,202410080830,1.09942,1.09829,1.09938,1.09887,10576,m30,1,,,1.098701202596353,1.0980267705224263,1,0
143,202410080900,1.09948,1.09875,1.0989,1.09938,10956,m30,1,,,1.0987373475788345,1.0980611229809722,1,0
144,202410080930,1.0994,1.09855,1.09875,1.0989,8580,m30,1,,,1.0987396480190463,1.0980882197395194,1,0
145,202410081000,1.09921,1.09872,1.09898,1.09875,8170,m30,1,,,1.0987833483792198,1.0981232934589396,1,0
146,202410081030,1.09914,1.09821,1.09851,1.09898,9844,m30,1,,,1.098733648673907,1.098138500889521,1,0
147,202410081100,1.09879,1.09806,1.09813,1.09851,9376,m30,1,,,1.0986238943695603,1.0981381666244443,1,0
148,202410081130,1.09897,1.09784,1.09876,1.09813,8164,m30,1,,,1.0986486408478222,1.0981626152722583,1,0
149,202410081200,1.09898,1.09783,1.09792,1.09876,11934,m30,1,,,1.0985161606936726,1.0981530773245582,1,0
150,202410081230,1.09792,1.09713,1.09759,1.09792,13974,m30,1,,,1.0983477678402775,1.098130943189549,1,0
151,202410081300,1.0984,1.09744,1.09791,1.09759,15316,m30,1,,,1.0982681736874997,1.0981222588956507,1,0
152,202410081330,1.09837,1.09749,1.09779,1.09791,17368,m30,1,,,1.0981812330170453,1.0981092004500415,1,0
153,202410081400,1.09804,1.09725,1.0974,1.09779,13860,m30,1,,,1.0980391906503095,1.0980813298462564,1,0
154,202410081430,1.09743,1.09663,1.09709,1.0974,16974,m30,1,,,1.0978666105320714,1.0980423751755504,1,0
155,202410081500,1.09723,1.09649,1.09653,1.09709,13350,m30,1,1.0,,1.0976235904353313,1.097982950572132,-1,1
156,202410081530,1.09713,1.09609,1.09698,1.09653,11746,m30,1,,,1.0975065739925438,1.097943545417308,0,1
157,202410081600,1.09767,1.09686,1.09757,1.09698,8750,m30,1,,,1.0975181059938994,1.0979288701850796,0,1
158,202410081630,1.09779,1.09748,1.09757,1.09757,7016,m30,1,,,1.0975275412677359,1.0979147724850655,0,1
159,202410081700,1.09757,1.09657,1.09728,1.09757,10738,m30,1,,,1.097482533764511,1.0978898380517936,0,1
160,202410081730,1.09751,1.09699,1.09744,1.09728,7136,m30,1,,,1.0974748003527817,1.0978721691613609,0,1
161,202410081800,1.0976299999999999,1.0971,1.09718,1.09744,6678,m30,1,,,1.0974212002886394,1.0978449836112127,0,1
162,202410081830,1.09741,1.0968499999999999,1.09723,1.09718,7688,m30,1,,,1.0973864365997958,1.097820831044897,0,1
163,202410081900,1.09738,1.09694,1.0973,1.09723,7066,m30,1,,,1.0973707208543784,1.097800377363288,0,1
164,202410081930,1.09782,1.09708,1.09778,1.0973,6690,m30,1,,,1.0974451352444914,1.0977995771633937,0,1
165,202410082000,1.09793,1.09766,1.09787,1.09778,3552,m30,1,,,1.0975223833818566,1.0978023424543721,0,1
166,202410082030,1.09806,1.09776,1.098,1.09787,4742,m30,1,,,1.0976092227669736,1.0978101034681025,0,1
167,202410082100,1.098,1.09714,1.09772,1.098,1746,m30,1,,,1.0976293640820693,1.0978065657341776,0,1
168,202410082130,1.09788,1.09771,1.09785,1.09772,3812,m30,1,,,1.0976694797035114,1.097808271013748,0,1
169,202410082200,1.09803,1.09783,1.09785,1.09785,1556,m30,1,,,1.0977023015756002,1.0978099092675737,0,1
170,202410082230,1.09809,1.09783,1.09808,1.09785,768,m30,1,,1.0,1.0977709740164001,1.0978205123971014,1,-1
171,202410082300,1.0981,1.09759,1.09766,1.09808,2534,m30,1,,,1.0977507969225093,1.0978142113208211,1,0
172,202410082330,1.09782,1.09751,1.09755,1.09766,2912,m30,1,,,1.097714288391144,1.0978038398567618,1,0
173,202410090000,1.09772,1.09741,1.09761,1.09755,4802,m30,1,,,1.0976953268654814,1.0977962310789866,1,0
174,202410090030,1.09787,1.09736,1.09754,1.09761,4856,m30,1,,,1.0976670856172122,1.0977861736387386,1,0
175,202410090100,1.09773,1.09703,1.0972,1.09754,8188,m30,1,,,1.097582160959537,1.0977631662987946,1,0
176,202410090130,1.09748,1.0968499999999999,1.09736,1.0972,9532,m30,1,,,1.097541768057803,1.0977473425482673,1,0
177,202410090200,1.09742,1.0970199999999999,1.09708,1.09736,7424,m30,1,,,1.0974578102291115,1.0977211510895806,1,0
178,202410090230,1.09733,1.09686,1.09708,1.09708,6698,m30,1,,,1.0973891174601822,1.0976959883754576,1,0
179,202410090300,1.09712,1.09673,1.09697,1.09708,6640,m30,1,,,1.0973129142856035,1.0976674969922398,1,0
180,202410090330,1.0971,1.09668,1.09677,1.09697,5736,m30,1,,,1.097214202597312,1.097632275791561,1,0
181,202410090400,1.0968499999999999,1.0964099999999999,1.09653,1.09677,4016,m30,1,,,1.0970898021250732,1.0975890195072546,1,0
182,202410090430,1.0965799999999999,1.09619,1.09632,1.09653,3982,m30,1,,,1.0969498381023326,1.0975392210939297,1,0
183,202410090500,1.0976,1.09632,1.09691,1.09632,15214,m30,1,,,1.0969425948109994,1.0975145300639289,1,0
184,202410090530,1.09744,1.09675,1.09731,1.09691,12070,m30,1,,1.0,1.0970093957544542,1.0975065043762233,1,-1
185,202410090600,1.09731,1.09655,1.09666,1.09731,9356,m30,1,,,1.0969458692536442,1.0974732886384104,1,0
186,202410090630,1.09679,1.09621,1.09628,1.09666,9404,m30,1,,,1.096824802116618,1.0974264666121984,1,0
187,202410090700,1.0964099999999999,1.09509,1.09583,1.09628,16264,m30,1,,,1.0966439290045056,1.0973638261529948,1,0
188,202410090730,1.09669,1.09561,1.09602,1.09583,11058,m30,1,,,1.096530487367323,1.0973110996519186,1,0
189,202410090800,1.09642,1.09573,1.09577,1.09602,11458,m30,1,,,1.0963922169369007,1.0972506341420554,1,0
190,202410090830,1.09596,1.09532,1.09577,1.09577,10006,m30,1,,,1.096279086584737,1.0971925421542186,1,0
191,202410090900,1.09631,1.09568,1.09612,1.09577,9896,m30,1,,,1.0962501617511484,1.0971504622576276,1,0
192,202410090930,1.09676,1.09609,1.09666,1.09612,8318,m30,1,,1.0,1.0963246777963942,1.0971312199114727,1,-1
193,202410091000,1.09708,1.09655,1.09665,1.09666,7842,m30,1,,,1.096383827287959,1.0971123404994738,1,0
194,202410091030,1.09688,1.09632,1.09656,1.09665,6376,m30,1,,,1.0964158586901482,1.0970906712182986,1,0
195,202410091100,1.09669,1.0962399999999999,1.09626,1.09656,7374,m30,1,,,1.0963875207464848,1.0970580830608627,1,0
196,202410091130,1.09642,1.09539,1.0954,1.09626,8720,m30,1,,,1.0962079715198512,1.0969930356184803,1,0
197,202410091200,1.09591,1.09535,1.0954599999999999,1.0954,10098,m30,1,,,1.09607197669806,1.0969328947423564,1,0
198,202410091230,1.09588,1.09526,1.09567,1.0954599999999999,11006,m30,1,,,1.0959988900256854,1.0968833521787553,1,0
199,202410091300,1.09585,1.09461,1.09522,1.09567,11244,m30,1,,,1.095857273657379,1.0968181008154974,1,0
200,202410091330,1.09584,1.09515,1.09531,1.09522,14190,m30,1,,,1.0957577693560374,1.0967589405596014,1,0
201,202410091400,1.0959699999999999,1.09475,1.09537,1.09531,14256,m30,1,,,1.095687265836758,1.0967044554480732,1,0
202,202410091430,1.09543,1.09394,1.09479,1.09537,16876,m30,1,,,1.095524126593711,1.096629356443913,1,0
203,202410091500,1.09561,1.09468,1.09537,1.09479,13494,m30,1,,,1.0954961035766726,1.0965799558102771,1,0
204,202410091530,1.09537,1.09487,1.09506,1.09537,10428,m30,1,,,1.0954168120172776,1.096520333342445,1,0
205,202410091600,1.09506,1.09455,1.09472,1.09506,7734,m30,1,,,1.0952901189232271,1.0964497134198805,1,0
206,202410091630,1.09472,1.094,1.09414,1.09472,7912,m30,1,,,1.0950810063917313,1.0963591134779183,1,0
207,202410091700,1.09422,1.09369,1.09377,1.09414,7826,m30,1,,,1.0948426415932346,1.096257554904226,1,0
208,202410091730,1.09401,1.09369,1.09388,1.09377,6784,m30,1,,,1.0946676158490103,1.0961642956545243,1,0
209,202410091800,1.09426,1.09361,1.0942,1.09388,8834,m30,1,,,1.0945825947855539,1.0960872471460927,1,0
210,202410091830,1.09426,1.09362,1.09365,1.0942,7704,m30,1,1.0,,1.0944130320972714,1.095991648195706,-1,1
211,202410091900,1.09413,1.09365,1.09402,1.09365,6792,m30,1,,,1.0943415717159493,1.0959143126235467,0,1
212,202410091930,1.09409,1.09369,1.09385,1.09402,6484,m30,1,,,1.0942521950403221,1.095833343057144,0,1
213,202410092000,1.0939,1.0937,1.0937999999999999,1.09385,3208,m30,1,,,1.0941699777602634,1.0957535888487182,0,1
214,202410092030,1.09408,1.09366,1.09391,1.0937999999999999,2952,m30,1,,,1.0941227090765793,1.0956812779492124,0,1
215,202410092100,1.09391,1.09365,1.09377,1.09391,600,m30,1,,,1.094058580153565,1.09560631262766,0,1
216,202410092130,1.09418,1.09376,1.09399,1.09377,2786,m30,1,,,1.094046111034735,1.0955429170570525,0,1
217,202410092200,1.09426,1.09377,1.09398,1.09399,1394,m30,1,,,1.0940340908466013,1.0954816161940581,0,1
218,202410092230,1.09412,1.09395,1.09408,1.09398,1040,m30,1,,,1.094042437965401,1.0954266422386172,0,1
219,202410092300,1.09411,1.09388,1.09405,1.09408,1960,m30,1,,,1.0940438128807828,1.095372648139325,0,1
220,202410092330,1.09423,1.09399,1.09415,1.09405,2350,m30,1,,,1.0940631196297315,1.0953246942168329,0,1
221,202410100000,1.09427,1.09391,1.09418,1.09415,5586,m30,1,,,1.0940843706061438,1.0952797980078937,0,1
222,202410100030,1.09429,1.094,1.09406,1.09418,5180,m30,1,,,1.094079939586845,1.0952319564036417,0,1
223,202410100100,1.0945,1.0939699999999999,1.09417,1.09406,6576,m30,1,,,1.0940963142074187,1.0951903057109929,0,1
224,202410100130,1.0946,1.09413,1.0943,1.09417,9120,m30,1,,,1.0941333479878879,1.0951553874574567,0,1
225,202410100200,1.09445,1.09389,1.09431,1.0943,8256,m30,1,,,1.0941654665355447,1.0951222310815023,0,1
226,202410100230,1.09455,1.09419,1.09419,1.09431,7494,m30,1,,,1.0941699271654457,1.0950856688396864,0,1
227,202410100300,1.0945799999999999,1.09413,1.09433,1.09419,5682,m30,1,,,1.094199031317183,1.0950560315275426,0,1
228,202410100330,1.09437,1.09418,1.09434,1.09433,4216,m30,1,,1.0,1.094224661986786,1.095027948910152,1,-1
229,202410100400,1.09446,1.0942399999999999,1.0942399999999999,1.09434,2634,m30,1,,,1.0942274507164613,1.0949970458342915,1,0
230,202410100430,1.0942399999999999,1.09383,1.09409,1.0942399999999999,3960,m30,1,,,1.0942024596771047,1.0949614719602443,1,0
231,202410100500,1.0942399999999999,1.09368,1.0939699999999999,1.09409,5686,m30,1,,,1.0941601942812675,1.0949225870845511,1,0
