,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,bidclose_median,bidopen_median,min_low_median,max_high_median,ema50,ema80,trend,signal,valid_signal
76,202508120340,148.423,148.403,148.41799999999998,148.41,111,m1,0,1,148.39249999999998,148.392,148.3845,148.397,148.35556562945158,148.34559707093598,BULL,0,0
77,202508120341,148.427,148.415,148.417,148.41799999999998,169,m1,0,0,148.3935,148.39249999999998,148.38649999999998,148.399,148.35808606965566,148.34765251256988,BULL,0,0
78,202508120342,148.427,148.41299999999998,148.414,148.417,189,m1,0,0,148.39499999999998,148.3935,148.38849999999996,148.39999999999998,148.36037587872053,148.34955463614853,BULL,0,0
79,202508120343,148.417,148.409,148.41199999999998,148.414,126,m1,0,0,148.396,148.39499999999998,148.39,148.4015,148.36248634459955,148.35133779633415,BULL,0,0
80,202508120344,148.416,148.403,148.404,148.41199999999998,81,m1,0,0,148.396,148.396,148.391,148.4035,148.3641806583452,148.3528358046834,BULL,0,0
81,202508120345,148.405,148.393,148.396,148.404,141,m1,0,0,148.396,148.396,148.3915,148.40449999999998,148.36547724253052,148.35405904407463,BULL,0,0
82,202508120346,148.39999999999998,148.39499999999998,148.39999999999998,148.396,43,m1,0,0,148.396,148.396,148.39249999999998,148.406,148.36688183362324,148.35535624268607,BULL,0,0
83,202508120347,148.403,148.381,148.38299999999998,148.39999999999998,116,m1,1,0,148.397,148.396,148.3935,148.40699999999998,148.36753665373524,148.35613404052197,BULL,1,1
84,202508120348,148.38899999999998,148.375,148.387,148.38299999999998,137,m1,0,0,148.399,148.397,148.39399999999998,148.40699999999998,148.36832626208243,148.35699951809272,BULL,0,0
85,202508120349,148.391,148.384,148.387,148.387,83,m1,0,0,148.402,148.399,148.39399999999998,148.40749999999997,148.3690828129696,148.35783792038038,BULL,0,0
86,202508120350,148.393,148.382,148.392,148.387,84,m1,0,0,148.4055,148.402,148.3945,148.4115,148.37001007961615,148.35878952648432,BULL,0,0
87,202508120351,148.393,148.385,148.38799999999998,148.392,41,m1,0,0,148.40749999999997,148.4055,148.39499999999998,148.4155,148.3707370752507,148.35960063593444,BULL,0,0
88,202508120352,148.393,148.38,148.392,148.38799999999998,100,m1,0,0,148.409,148.40749999999997,148.39849999999998,148.41649999999998,148.37159531106963,148.36049753451397,BULL,0,0
89,202508120353,148.40699999999998,148.392,148.40699999999998,148.392,95,m1,0,0,148.4105,148.409,148.40249999999997,148.417,148.37302271346942,148.3617810044176,BULL,0,0
90,202508120354,148.429,148.405,148.41799999999998,148.40699999999998,227,m1,0,0,148.4115,148.4105,148.403,148.417,148.37483405757754,148.36332815078313,BULL,0,0
91,202508120355,148.446,148.417,148.43699999999998,148.41799999999998,222,m1,0,0,148.41249999999997,148.4115,148.404,148.417,148.37733498761645,148.36534988082238,BULL,0,0
92,202508120356,148.44299999999998,148.42499999999998,148.428,148.43699999999998,228,m1,0,0,148.4135,148.41249999999997,148.4055,148.42000000000002,148.37937117117934,148.367064431736,BULL,0,0
93,202508120357,148.44199999999998,148.42499999999998,148.438,148.428,161,m1,0,1,148.414,148.4135,148.4065,148.42399999999998,148.3817251222453,148.3690005506907,BULL,0,0
94,202508120358,148.439,148.426,148.428,148.438,161,m1,0,0,148.41449999999998,148.414,148.40749999999997,148.426,148.38358132702854,148.3706067042933,BULL,0,0
95,202508120359,148.42999999999998,148.40699999999998,148.414,148.428,174,m1,0,0,148.4155,148.41449999999998,148.4085,148.427,148.38480040512795,148.37178502519137,BULL,0,0
96,202508120400,148.44,148.408,148.41299999999998,148.414,225,m1,0,0,148.416,148.4155,148.409,148.427,148.38592957787947,148.3729014451522,BULL,0,0
97,202508120401,148.415,148.40599999999998,148.408,148.41299999999998,55,m1,0,0,148.41649999999998,148.416,148.409,148.428,148.3868125955088,148.3738499123259,BULL,0,0
98,202508120402,148.408,148.39399999999998,148.396,148.408,107,m1,0,0,148.4175,148.41649999999998,148.40949999999998,148.429,148.38717988384371,148.37444708110186,BULL,0,0
99,202508120403,148.39999999999998,148.39399999999998,148.396,148.396,109,m1,0,0,148.41799999999998,148.4175,148.4115,148.4295,148.3875322205826,148.3750268348258,BULL,0,0
100,202508120404,148.43699999999998,148.39499999999998,148.43699999999998,148.396,150,m1,0,0,148.41799999999998,148.41799999999998,148.41299999999998,148.4305,148.3895068635079,148.37669018383744,BULL,0,0
101,202508120405,148.444,148.426,148.439,148.43699999999998,152,m1,0,0,148.42149999999998,148.41799999999998,148.4135,148.43149999999997,148.39148113254925,148.37835898314026,BULL,0,0
102,202508120406,148.44299999999998,148.43099999999998,148.44,148.439,125,m1,0,1,148.4255,148.42149999999998,148.41449999999998,148.432,148.39341523452237,148.38000642578547,BULL,0,0
103,202508120407,148.44,148.42399999999998,148.426,148.44,127,m1,0,0,148.4255,148.4255,148.4135,148.43399999999997,148.394713317125,148.3812331720922,BULL,0,0
104,202508120408,148.427,148.414,148.415,148.426,127,m1,0,0,148.4255,148.4255,148.4135,148.43399999999997,148.39552097787288,148.38213202469097,BULL,0,0
105,202508120409,148.417,148.409,148.416,148.415,160,m1,0,0,148.4255,148.4255,148.4135,148.43399999999997,148.39633580991065,148.38303183490336,BULL,0,0
106,202508120410,148.439,148.416,148.438,148.416,134,m1,0,0,148.4255,148.4255,148.4135,148.43399999999997,148.39799262131098,148.3844895028268,BULL,0,0
107,202508120411,148.438,148.41,148.416,148.438,128,m1,0,0,148.4255,148.4255,148.4135,148.43399999999997,148.39870830606577,148.38532358696315,BULL,0,0
108,202508120412,148.417,148.402,148.411,148.416,164,m1,1,0,148.4255,148.4255,148.4135,148.43399999999997,148.39919656886332,148.38600203591088,BULL,1,1
109,202508120413,148.432,148.409,148.428,148.411,150,m1,0,0,148.4255,148.4255,148.4135,148.43399999999997,148.400340147044,148.38710983154016,BULL,0,0
110,202508120414,148.43099999999998,148.42499999999998,148.426,148.428,42,m1,0,0,148.4255,148.4255,148.4135,148.435,148.4013584201641,148.38813392508084,BULL,0,0
111,202508120415,148.43599999999998,148.42499999999998,148.429,148.426,69,m1,0,0,148.4255,148.4255,148.4135,148.435,148.4024548222428,148.38920828642028,BULL,0,0
112,202508120416,148.432,148.42399999999998,148.42499999999998,148.429,105,m1,0,0,148.4255,148.4255,148.4135,148.435,148.40334867417002,148.3901477420903,BULL,0,0
113,202508120417,148.42499999999998,148.41299999999998,148.41799999999998,148.42499999999998,105,m1,0,0,148.426,148.4255,148.41449999999998,148.435,148.40392930688785,148.39087766796095,BULL,0,0
114,202508120418,148.429,148.416,148.428,148.41799999999998,144,m1,0,0,148.426,148.426,148.41449999999998,148.435,148.40488283446166,148.3918490628981,BULL,0,0
115,202508120419,148.438,148.42399999999998,148.43699999999998,148.428,59,m1,0,0,148.426,148.426,148.41449999999998,148.435,148.4061546059356,148.3930288042124,BULL,0,0
116,202508120420,148.438,148.434,148.43599999999998,148.43699999999998,56,m1,0,0,148.426,148.426,148.41449999999998,148.435,148.4073359685867,148.39414997976672,BULL,0,0
117,202508120421,148.441,148.435,148.43599999999998,148.43599999999998,94,m1,0,0,148.4255,148.426,148.4135,148.434,148.4084701533466,148.39524037584064,BULL,0,0
118,202508120422,148.441,148.429,148.44,148.43599999999998,106,m1,0,0,148.42149999999998,148.4255,148.41199999999998,148.433,148.40971729365873,148.396404993265,BULL,0,0
