,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
0,202507012000,94.554,94.45700000000001,94.47200000000001,94.54700000000001,2668,m15,1,,,94.47200000000001,94.47200000000001,94.47200000000001,0,0
1,202507012015,94.497,94.46600000000001,94.491,94.47200000000001,1453,m15,1,,1.0,94.48181666666667,94.48169,94.481595,0,0
2,202507012030,94.49600000000001,94.38900000000001,94.41300000000001,94.491,2476,m15,1,,,94.45733209922253,94.45787148380218,94.45827119096032,0,0
3,202507012045,94.42200000000001,94.333,94.345,94.41300000000001,1748,m15,1,,,94.42638051239365,94.42793842662935,94.42909825292472,0,0
4,202507012100,94.345,94.27600000000001,94.32000000000001,94.345,104,m15,1,,,94.40217637024482,94.40458990134005,94.40639717728976,0,0
5,202507012115,94.367,94.26400000000001,94.27600000000001,94.32000000000001,436,m15,1,1.0,,94.37749195099393,94.38095913921133,94.38356333149399,0,0
6,202507012130,94.34700000000001,94.268,94.34100000000001,94.27600000000001,506,m15,1,,,94.3711804303337,94.37454333377529,94.37711200962595,0,0
7,202507012145,94.342,94.289,94.30600000000001,94.34100000000001,222,m15,1,,,94.36100994195603,94.36472898181343,94.36758846433938,0,0
8,202507012200,94.385,94.30600000000001,94.354,94.30600000000001,706,m15,1,,,94.36000785042454,94.36333743424285,94.36595506021979,0,0
9,202507012215,94.372,94.34100000000001,94.366,94.354,557,m15,1,,,94.36080214377779,94.36365411415716,94.3659599693252,0,0
10,202507012230,94.42,94.36500000000001,94.39800000000001,94.366,1022,m15,1,,1.0,94.36541881413639,94.36743751949268,94.36917261507828,0,1
11,202507012245,94.4,94.349,94.381,94.39800000000001,888,m15,1,,,94.367243850557,94.3688325445566,94.37027022198953,0,0
12,202507012300,94.417,94.364,94.36500000000001,94.381,930,m15,1,,,94.36699416377802,94.36846192014171,94.36981440845737,0,0
13,202507012315,94.39200000000001,94.346,94.358,94.36500000000001,789,m15,1,,,94.36603803732812,94.3675052055027,94.36885647909538,0,0
14,202507012330,94.358,94.327,94.34400000000001,94.358,1129,m15,1,,,94.3637892537821,94.36546241554612,94.36695745116599,0,0
15,202507012345,94.39200000000001,94.32600000000001,94.331,94.34400000000001,1805,m15,1,1.0,,94.3605644168852,94.36260369550483,94.3643574654335,0,-1
16,202507020000,94.473,94.31200000000001,94.41300000000001,94.331,4842,m15,1,,,94.3655527033934,94.36660898475077,94.36769921551641,0,0
17,202507020015,94.50200000000001,94.411,94.498,94.41300000000001,2765,m15,1,,,94.37777834565505,94.37664725522069,94.3762335855378,0,0
18,202507020030,94.534,94.477,94.528,94.498,2761,m15,1,,1.0,94.3912697423823,94.38779604164696,94.38573952146058,0,0
19,202507020045,94.53500000000001,94.40400000000001,94.432,94.528,4763,m15,1,,,94.39483748237777,94.39094372430736,94.3885180472226,0,0
20,202507020100,94.49000000000001,94.408,94.46300000000001,94.432,4471,m15,1,,,94.4006734493848,94.39591565493994,94.39281849019508,0,0
21,202507020115,94.49300000000001,94.417,94.41900000000001,94.46300000000001,3402,m15,1,,,94.40221011256541,94.39746241965412,94.39427490880517,0,0
22,202507020130,94.441,94.349,94.367,94.41900000000001,3568,m15,1,,,94.3993137739577,94.39547647550346,94.39281014322515,0,0
23,202507020145,94.384,94.31400000000001,94.376,94.367,4334,m15,1,,,94.39742944572993,94.39423889021133,94.39193697697044,0,0
24,202507020200,94.39,94.31500000000001,94.328,94.376,3932,m15,1,,,94.39190788195256,94.39012986082419,94.3887193279852,0,0
25,202507020215,94.36200000000001,94.31800000000001,94.339,94.328,3352,m15,1,,,94.3877624691953,94.38702885535436,94.38629129834989,0,0
26,202507020230,94.361,94.32000000000001,94.327,94.339,2044,m15,1,1.0,,94.38306660669498,94.38346452694778,94.38347751600882,0,0
27,202507020245,94.369,94.327,94.357,94.327,2195,m15,1,,,94.38107751283452,94.38192419980024,94.38225478911461,0,0
