,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
92,202507021900,1.60408,1.60355,1.6037400000000002,1.60386,2285,m15,1,,,1.6046291509924775,1.6053073380020908,1.6062211036336727,0,0
93,202507021915,1.6038000000000001,1.6031,1.60339,1.6037400000000002,2413,m15,1,,,1.604549054052161,1.6052303567639414,1.6061549481334176,0,0
94,202507021930,1.60388,1.60318,1.60364,1.60339,2828,m15,1,,,1.6044903012973082,1.6051665634493937,1.6060963891484876,0,0
95,202507021945,1.60398,1.60345,1.60349,1.60364,2866,m15,1,,,1.604425658576621,1.6050993724254674,1.6060359116234209,0,0
96,202507022000,1.60378,1.60271,1.60293,1.60349,2125,m15,1,,,1.604329014611278,1.6050125060629588,1.6059640877104413,0,0
97,202507022015,1.60295,1.6021400000000001,1.6022100000000001,1.60293,1038,m15,1,1.0,,1.6041921053860433,1.604900380329868,1.6058775623041281,0,-1
98,202507022030,1.60251,1.60209,1.60251,1.6022100000000001,1106,m15,1,,,1.60408343498734,1.6048048191937463,1.605800196812686,0,0
99,202507022045,1.60341,1.60249,1.60337,1.60251,1063,m15,1,,,1.6040373484170496,1.6047475025431832,1.6057445426312627,0,0
100,202507022100,1.60337,1.60264,1.60295,1.60337,93,m15,1,,,1.603967113495948,1.6046757502688356,1.6056807422546764,0,0
101,202507022115,1.60318,1.60278,1.60283,1.60295,226,m15,1,,,1.6038936697409822,1.604602123744592,1.6056158553226125,0,0
102,202507022130,1.6028900000000001,1.6023800000000001,1.6024800000000001,1.60283,406,m15,1,,,1.6038023703544633,1.6045175297724472,1.605544689424183,0,0
103,202507022145,1.60308,1.60178,1.6030200000000001,1.6024800000000001,539,m15,1,,,1.6037518457254167,1.6044578725272272,1.6054875587177961,0,0
104,202507022200,1.6032300000000002,1.60274,1.60303,1.6030200000000001,876,m15,1,,,1.603705232637951,1.6044010255503045,1.6054321038603239,0,0
105,202507022215,1.60321,1.60287,1.60307,1.60303,649,m15,1,,,1.6036642149876312,1.6043480658799285,1.6053789498101252,0,0
106,202507022230,1.60315,1.60291,1.60294,1.60307,497,m15,1,,,1.6036174542209172,1.604292072961375,1.6053242143405961,0,0
107,202507022245,1.60318,1.6028200000000001,1.60293,1.60294,391,m15,1,,,1.6035730692868417,1.604237938771708,1.605270624325666,0,0
108,202507022300,1.60327,1.60291,1.60325,1.60293,706,m15,1,,,1.6035522115784464,1.604198694892789,1.6052255128647617,0,0
109,202507022315,1.6033300000000001,1.60315,1.60324,1.60325,464,m15,1,,,1.6035320557620618,1.6041606319774322,1.6051812968652197,0,0
110,202507022330,1.6033300000000001,1.60303,1.60328,1.60324,1316,m15,1,,,1.6035157841811851,1.604125685406505,1.6051390605087752,0,0
111,202507022345,1.6035000000000001,1.60312,1.60321,1.60328,1480,m15,1,,,1.6034960449131583,1.6040893647841274,1.6050963105320144,0,0
112,202507030000,1.60341,1.60297,1.60322,1.60321,2485,m15,1,,,1.6034782260582652,1.6040548969526418,1.6050548274102585,0,0
113,202507030015,1.60359,1.6031600000000001,1.60341,1.60322,2510,m15,1,,,1.6034738221793583,1.6040293396566887,1.6050185458186834,0,0
114,202507030030,1.60373,1.60314,1.60371,1.60341,1917,m15,1,,,1.6034890665749162,1.6040166894531134,1.6049897468948586,0,0
115,202507030045,1.60376,1.60347,1.60358,1.60371,2303,m15,1,,,1.6034949358107633,1.6039993974791755,1.6049587890074426,0,0
116,202507030100,1.60432,1.60341,1.60422,1.60358,2524,m15,1,,1.0,1.6035417332647566,1.6040081295327135,1.6049426002157112,0,1
117,202507030115,1.60432,1.60361,1.60368,1.60422,1739,m15,1,,,1.6035506571099285,1.6039951460305009,1.604914991627228,0,0
118,202507030130,1.60416,1.6036700000000002,1.60389,1.60368,1905,m15,1,,,1.6035725580299853,1.6039909870552056,1.6048926248713797,0,0
119,202507030145,1.6039400000000001,1.6033,1.60335,1.60389,1743,m15,1,,,1.603558194643291,1.6039656418568546,1.6048590304729722,0,0
120,202507030200,1.60368,1.60308,1.60329,1.60335,2274,m15,1,,,1.6035408863474723,1.6039389350619566,1.6048249283953335,0,0
121,202507030215,1.60346,1.6029900000000001,1.60322,1.60329,1904,m15,1,,,1.6035201779410346,1.6039105258453161,1.6047901133750277,0,0
122,202507030230,1.6034300000000001,1.60303,1.60334,1.60322,1616,m15,1,,,1.6035085503738797,1.6038879878831274,1.6047587160497043,0,0
123,202507030245,1.60352,1.60321,1.60329,1.60334,1455,m15,1,,,1.6034944467370509,1.6038643718700296,1.6047269746566772,0,0
124,202507030300,1.60341,1.60288,1.6032300000000002,1.60329,1296,m15,1,,,1.6034773815679446,1.6038393258958419,1.6046946809894445,0,0
125,202507030315,1.60341,1.6031,1.6032600000000001,1.6032300000000002,1326,m15,1,,,1.6034633538060776,1.6038164593001427,1.6046637858640753,0,0
126,202507030330,1.60341,1.60301,1.60311,1.6032600000000001,1313,m15,1,,,1.6034405520046588,1.6037885817353814,1.6046303837453557,0,0
127,202507030345,1.60327,1.60268,1.60301,1.60311,1796,m15,1,,,1.6034127690056004,1.6037578656837774,1.6045956089081554,0,0
128,202507030400,1.60315,1.6026200000000002,1.60271,1.60301,1341,m15,1,1.0,,1.6033674207474462,1.6037165357711665,1.6045552091280686,0,-1
129,202507030415,1.60304,1.6027,1.6027900000000002,1.60271,847,m15,1,,,1.6033301613993158,1.603679999620744,1.6045174502477804,0,0
130,202507030430,1.60297,1.60273,1.60285,1.6027900000000002,1169,m15,1,,,1.6032991782685126,1.6036472773004686,1.6044818390610758,0,0
131,202507030445,1.60308,1.6027900000000002,1.6030200000000001,1.60285,1146,m15,1,,,1.6032811640608229,1.6036225523692762,1.604450667507018,0,0
132,202507030500,1.6035000000000001,1.60298,1.60321,1.6030200000000001,1421,m15,1,,,1.6032765721857078,1.6036062943549492,1.604424252300737,0,0
133,202507030515,1.60337,1.6031600000000001,1.6031600000000001,1.60321,1176,m15,1,,,1.6032690504105587,1.6035887100122648,1.6043973749718976,0,0
134,202507030530,1.60347,1.60291,1.60342,1.6031600000000001,1558,m15,1,,,1.6032787902917425,1.6035820639374276,1.604376626742136,0,0
135,202507030545,1.6042800000000002,1.60338,1.60426,1.60342,1947,m15,1,,,1.6033421014286855,1.6036087654521132,1.604374154455167,0,0
136,202507030600,1.60426,1.6036700000000002,1.60392,1.60426,2845,m15,1,,,1.6033793892211377,1.6036210217918894,1.6043645405832951,0,0
137,202507030615,1.6041400000000001,1.60346,1.60393,1.60392,2286,m15,1,,,1.6034149160745867,1.603633187281603,1.6043553544672293,0,0
138,202507030630,1.60443,1.60361,1.60393,1.60393,2555,m15,1,,,1.6034481504262237,1.603644871934331,1.6043463745579494,0,0
139,202507030645,1.60456,1.60373,1.60447,1.60393,2074,m15,1,,,1.6035140820151768,1.603677349907146,1.604348981074123,0,0
140,202507030700,1.60454,1.60331,1.6039,1.60447,2642,m15,1,,,1.603538982002346,1.6036861123918835,1.604339526887021,0,0
141,202507030715,1.60491,1.60379,1.60481,1.6039,2758,m15,1,,1.0,1.6036209894877298,1.6037303372656078,1.604349421214218,0,1
142,202507030730,1.60495,1.6044100000000001,1.60459,1.60481,2650,m15,1,,,1.6036835108054202,1.603764160375132,1.60435447451951,0,0
143,202507030745,1.60463,1.60364,1.60409,1.60459,2751,m15,1,,,1.6037097376847524,1.6037769787607838,1.6043489259633277,0,0
144,202507030800,1.60485,1.60398,1.6043800000000001,1.60409,2523,m15,1,,,1.6037529831450321,1.603800698409526,1.6043495771158305,0,0
145,202507030815,1.60439,1.60329,1.60354,1.6043800000000001,2190,m15,1,,,1.60373924148537,1.6037904451405605,1.6043326320657358,0,0
146,202507030830,1.6039,1.6033,1.60364,1.60354,2178,m15,1,,,1.6037328384551235,1.6037845288092123,1.6043181511079223,0,0
147,202507030845,1.6040400000000001,1.6030600000000002,1.60308,1.60364,2172,m15,1,,,1.6036907176680602,1.603756825899308,1.6042922934822443,0,0
148,202507030900,1.60314,1.60239,1.60243,1.60308,2416,m15,1,,,1.6036093771113822,1.6037046590321087,1.6042534432670792,0,0
149,202507030915,1.60276,1.6022,1.60251,1.60243,1891,m15,1,,,1.60353844634747,1.603657693335095,1.6042171109388061,0,0
150,202507030930,1.60301,1.60232,1.6028200000000001,1.60251,1846,m15,1,,,1.6034920930088286,1.6036247642566774,1.6041880261451817,0,0
151,202507030945,1.60311,1.60268,1.6027500000000001,1.6028200000000001,2042,m15,1,,,1.6034442141452865,1.6035903811652046,1.604158119966125,0,0
152,202507031000,1.6028,1.6022,1.60224,1.6027500000000001,2000,m15,1,,,1.6033665200330887,1.6035373084582631,1.6041182690662827,0,0
153,202507031015,1.60304,1.60217,1.6028,1.60224,2105,m15,1,,,1.603329969087372,1.603508333248354,1.6040909073324983,0,0
154,202507031030,1.60321,1.60253,1.6031600000000001,1.6028,1663,m15,1,,1.0,1.6033190029844306,1.603494645365318,1.604071604014724,0,0
155,202507031045,1.60328,1.60232,1.6024,1.6031600000000001,1712,m15,1,,,1.6032597106718354,1.6034516343004912,1.6040369739380314,0,0
156,202507031100,1.6027200000000001,1.60178,1.60181,1.6024,1916,m15,1,,,1.6031661782985334,1.6033871357543292,1.6039908806045897,0,0
157,202507031115,1.60189,1.60142,1.60151,1.60181,1723,m15,1,,,1.6030593252509213,1.603313389961065,1.6039395779313164,0,0
158,202507031130,1.60226,1.60145,1.60199,1.60151,2345,m15,1,,,1.6029903348128287,1.6032614024863505,1.603899297517906,0,0
159,202507031145,1.60213,1.6013300000000001,1.60154,1.60199,2684,m15,1,,,1.6028967626524266,1.603193784250778,1.6038505936916387,0,0
160,202507031200,1.60191,1.60097,1.6012300000000002,1.60154,3136,m15,1,,,1.6027892272424875,1.6031166500718843,1.6037965413131228,0,0
161,202507031215,1.6021800000000002,1.6011600000000001,1.60139,1.6012300000000002,3301,m15,1,,,1.6026989526829658,1.6030488343777765,1.6037469448487458,0,0
162,202507031230,1.60147,1.59569,1.59701,1.60139,12684,m15,1,1.0,,1.6023319165012924,1.6028116681425777,1.6036082149608217,0,-1
163,202507031245,1.5985,1.59643,1.59837,1.59701,8795,m15,1,,,1.6020763044400659,1.602637238321448,1.60350043271738,0,0
164,202507031300,1.59868,1.59695,1.59786,1.59837,7680,m15,1,,,1.6018042802739894,1.602449640664852,1.6033844641633135,0,0
165,202507031315,1.59918,1.59766,1.59861,1.59786,6217,m15,1,,,1.6015981944688478,1.6022988696337173,1.603286374491545,0,0
166,202507031330,1.59894,1.59711,1.59876,1.59861,5945,m15,1,,,1.6014150824827715,1.6021599160929842,1.6031934507452403,0,0
167,202507031345,1.59918,1.59812,1.59857,1.59876,5163,m15,1,,,1.6012315262746193,1.6020189651593868,1.6030986030757692,0,0
168,202507031400,1.5998,1.59764,1.59765,1.59857,5549,m15,1,,,1.6010004571197634,1.6018474345282268,1.6029869074212835,0,0
169,202507031415,1.59779,1.5958700000000001,1.59651,1.59765,4855,m15,1,,,1.6007107467562947,1.6016378901965458,1.6028542242596604,0,0
170,202507031430,1.59715,1.59548,1.59671,1.59651,5002,m15,1,,,1.6004526311847949,1.6014444327699138,1.6027284422870114,0,0
171,202507031445,1.59758,1.5958400000000001,1.59637,1.59671,4973,m15,1,,,1.6001892328774943,1.6012452307858906,1.6025983620346687,0,0
172,202507031500,1.59686,1.5957000000000001,1.5963,1.59637,4433,m15,1,,,1.5999383121793014,1.6010511085840042,1.6024695953550492,0,0
173,202507031515,1.59636,1.59575,1.59596,1.5963,3332,m15,1,,,1.5996816445348656,1.6008512677747293,1.602336595573078,0,0
174,202507031530,1.5961400000000001,1.5946200000000001,1.595,1.59596,3590,m15,1,,,1.5993796003731353,1.6006215970562072,1.6021867933452667,0,0
175,202507031545,1.59502,1.59417,1.59427,1.595,3235,m15,1,,,1.5990499461031749,1.600372296604937,1.602025243950435,0,0
176,202507031600,1.5947900000000002,1.59402,1.5946900000000002,1.59427,3612,m15,1,,,1.598768657156071,1.6001492738866034,1.601875651945348,0,0
177,202507031615,1.59487,1.59336,1.5936000000000001,1.5946900000000002,2950,m15,1,,,1.5984351930732332,1.5998922319268578,1.6017069814273235,0,0
178,202507031630,1.5939100000000002,1.5930900000000001,1.5931,1.5936000000000001,2874,m15,1,1.0,,1.5980909848177978,1.5996256629495742,1.60153165951399,0,0
179,202507031645,1.59407,1.5928900000000001,1.59372,1.5931,2627,m15,1,,,1.597808984072311,1.5993938954558522,1.6013726283860177,0,0
180,202507031700,1.59402,1.59346,1.59364,1.59372,1904,m15,1,,,1.59754001581885,1.5991680906806978,1.6012152936962114,0,0
181,202507031715,1.5944,1.59364,1.59433,1.59364,1100,m15,1,,,1.597332916915459,1.598978230912764,1.601075275897361,0,0
182,202507031730,1.5945500000000001,1.59393,1.59406,1.59433,1172,m15,1,,,1.5971217599280056,1.5987852314400046,1.6009326909208614,0,0
183,202507031745,1.59446,1.59373,1.59443,1.59406,949,m15,1,,,1.596948097183612,1.598614329429276,1.6008005932771823,0,0
184,202507031800,1.59474,1.5941400000000001,1.59466,1.59443,1252,m15,1,,1.0,1.5968004773635405,1.5984591629345606,1.6006759152708865,0,1
185,202507031815,1.59466,1.59389,1.59398,1.59466,931,m15,1,,,1.5966185103360107,1.5982834063692848,1.6005400302647506,0,0
186,202507031830,1.5942,1.59355,1.59362,1.59398,914,m15,1,,,1.5964250573143357,1.5981004245422303,1.6003996661545952,0,0
187,202507031845,1.5940800000000002,1.59346,1.5936700000000001,1.59362,1144,m15,1,,,1.5962473110434392,1.597926588255476,1.6002632290711885,0,0
188,202507031900,1.5938700000000001,1.59328,1.59344,1.5936700000000001,1198,m15,1,1.0,,1.5960661935940414,1.5977505520174902,1.6001249603576642,0,-1
189,202507031915,1.5940800000000002,1.59334,1.5940800000000002,1.59344,755,m15,1,,,1.5959380516695092,1.5976065368015109,1.6000025194210568,0,0
190,202507031930,1.5947200000000001,1.59407,1.59468,1.5940800000000002,1105,m15,1,,,1.5958568868072722,1.5974917154993076,1.5998947603789344,0,0
191,202507031945,1.5964800000000001,1.5946500000000001,1.59551,1.59468,1545,m15,1,,,1.5958345069517614,1.5974139652841242,1.5998060264736742,0,0
192,202507032000,1.59646,1.59539,1.59575,1.59551,1498,m15,1,,,1.5958290548763432,1.5973486827970644,1.5997239808019923,0,0
193,202507032015,1.59677,1.59571,1.59653,1.59575,1023,m15,1,,,1.5958742772511274,1.5973165639061924,1.5996594001868896,0,0
194,202507032030,1.59691,1.59626,1.59653,1.59653,920,m15,1,,,1.5959165820397663,1.597285705632244,1.5995961517638124,0,0
