,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
112,202507030000,1.1803,1.17978,1.18011,1.17986,1990,m15,1,,,1.1794984006601406,1.1791662761243842,1.1789136921224628,0,0
113,202507030015,1.1807,1.1801,1.18035,1.18011,2102,m15,1,,,1.1795533699851355,1.1792131871561264,1.1789453741916351,0,0
114,202507030030,1.18079,1.18007,1.18076,1.18035,1483,m15,1,,,1.1796312534425601,1.1792744620305682,1.178985311096923,0,0
115,202507030045,1.18087,1.18055,1.18065,1.18076,2128,m15,1,,,1.179697007743671,1.1793289304097523,1.179021867482918,0,0
116,202507030100,1.18098,1.18047,1.18089,1.18065,1780,m15,1,,,1.179774006444005,1.1793907218307569,1.1790628031329353,0,0
117,202507030115,1.18101,1.18075,1.1809399999999999,1.18089,1247,m15,1,,1.0,1.1798492605964008,1.17945202401338,1.1791038507703104,0,0
118,202507030130,1.18096,1.18066,1.18072,1.1809399999999999,1312,m15,1,,,1.179905457424525,1.1795021778877417,1.1791391174147152,0,0
119,202507030145,1.18086,1.18038,1.18044,1.18072,1349,m15,1,,,1.1799399555808778,1.1795392602082972,1.1791674472884663,0,0
120,202507030200,1.18047,1.1796,1.17984,1.18044,1799,m15,1,,,1.179933504815339,1.1795511478612797,1.1791820648788702,0,0
121,202507030215,1.17986,1.17944,1.1795,1.17984,1238,m15,1,,,1.1799055285739704,1.1795491267181353,1.179188961708492,0,0
122,202507030230,1.17999,1.1794499999999999,1.17985,1.1795,1189,m15,1,,,1.1799019451041006,1.1795610123683753,1.1792032742682181,0,0
123,202507030245,1.18003,1.17965,1.17978,1.17985,1225,m15,1,,,1.179894075662238,1.1795696607288566,1.1792157382690882,0,0
124,202507030300,1.17992,1.17946,1.17977,1.17978,1032,m15,1,,,1.179886068862148,1.1795775704304858,1.1792276951474616,0,0
