timestamp,instrument,timeframe,action,side,price,signal_date,details
2025-12-22T02:51:34.465622+00:00,GBP/USD,m1,OPEN,B,1.33916,202512220249,BUY signal
2025-12-22T03:05:06.360958+00:00,EUR/USD,m1,OPEN,B,1.17151,202512220302,BUY signal
2025-12-22T03:50:15.335876+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143436
2025-12-22T03:50:15.346859+00:00,GBP/USD,m1,OPEN,S,1.3397,202512220348,SELL signal
2025-12-22T03:50:15.354903+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143436
2025-12-22T03:52:14.559491+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69143442
2025-12-22T03:52:14.569298+00:00,EUR/USD,m1,OPEN,S,1.17175,202512220348,SELL signal
2025-12-22T03:52:14.589739+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69143442
2025-12-22T03:55:15.463665+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143434
2025-12-22T03:55:15.483903+00:00,USD/JPY,m1,OPEN,B,157.285,202512220353,BUY signal
2025-12-22T03:55:15.526822+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143434
2025-12-22T04:01:16.402339+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69143454
2025-12-22T04:01:16.406339+00:00,GBP/USD,m1,OPEN,B,1.33927,202512220358,BUY signal
2025-12-22T04:01:16.414418+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69143454
2025-12-22T04:50:14.643123+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143461
2025-12-22T04:50:14.647544+00:00,GBP/USD,m1,OPEN,S,1.34008,202512220448,SELL signal
2025-12-22T04:50:14.654860+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143461
2025-12-22T05:09:13.649145+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143457
2025-12-22T05:09:13.661557+00:00,USD/JPY,m1,OPEN,S,157.39,202512220506,SELL signal
2025-12-22T05:09:13.702074+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143457
2025-12-22T05:39:15.954802+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69143490
2025-12-22T05:39:15.967047+00:00,GBP/USD,m1,OPEN,B,1.33983,202512220536,BUY signal
2025-12-22T05:39:16.007416+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69143490
2025-12-22T05:45:15.381206+00:00,EUR/USD,m1,OPEN,B,1.17159,202512220542,BUY signal
2025-12-22T06:20:11.309301+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143525
2025-12-22T06:20:11.320207+00:00,USD/JPY,m1,OPEN,B,157.284,202512220618,BUY signal
2025-12-22T06:20:11.346197+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143525
2025-12-22T06:39:15.605809+00:00,GBP/USD,m1,OPEN,B,1.33931,202512220637,BUY signal
2025-12-22T06:55:13.823092+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143608
2025-12-22T06:55:13.841587+00:00,USD/JPY,m1,OPEN,S,157.429,202512220653,SELL signal
2025-12-22T06:55:13.876387+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143608
2025-12-22T07:03:16.412658+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143613
2025-12-22T07:03:16.421704+00:00,GBP/USD,m1,OPEN,S,1.34017,202512220701,SELL signal
2025-12-22T07:03:16.441707+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143613
2025-12-22T07:23:15.516201+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69143600
2025-12-22T07:23:15.544394+00:00,EUR/USD,m1,OPEN,S,1.17194,202512220721,SELL signal
2025-12-22T07:23:15.580254+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69143600
2025-12-22T07:29:16.463150+00:00,GBP/USD,m1,OPEN,S,1.3405,202512220726,SELL signal
2025-12-22T07:40:10.608685+00:00,EUR/USD,m1,OPEN,S,1.17241,202512220737,SELL signal
2025-12-22T07:59:15.848510+00:00,EUR/USD,m1,OPEN,S,1.17304,202512220757,SELL signal
2025-12-22T09:26:10.866910+00:00,GBP/USD,m1,OPEN,B,1.34106,202512220923,BUY signal
2025-12-22T09:36:14.407435+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143617
2025-12-22T09:36:14.429656+00:00,USD/JPY,m1,OPEN,B,157.43699999999998,202512220933,BUY signal
2025-12-22T09:36:14.472855+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143617
2025-12-22T09:56:07.786365+00:00,GBP/USD,m1,OPEN,S,1.34239,202512220954,SELL signal
2025-12-22T10:10:14.868440+00:00,EUR/USD,m1,OPEN,S,1.17356,202512221008,SELL signal
2025-12-22T10:14:14.687724+00:00,GBP/USD,m1,OPEN,S,1.34337,202512221012,SELL signal
2025-12-22T10:59:16.073852+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69143716
2025-12-22T10:59:16.100298+00:00,EUR/USD,m1,OPEN,B,1.17304,202512221057,BUY signal
2025-12-22T10:59:16.143452+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69143716
2025-12-22T11:45:11.920946+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143707
2025-12-22T11:45:11.932289+00:00,USD/JPY,m1,OPEN,S,157.42,202512221142,SELL signal
2025-12-22T11:45:11.963084+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143707
2025-12-22T12:04:15.129728+00:00,GBP/USD,m1,OPEN,S,1.34418,202512221202,SELL signal
2025-12-22T12:21:15.751875+00:00,GBP/USD,m1,OPEN,B,1.34317,202512221219,BUY signal
2025-12-22T12:41:15.885515+00:00,GBP/USD,m1,OPEN,B,1.34277,202512221239,BUY signal
2025-12-22T13:02:14.618000+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143760
2025-12-22T13:02:14.620998+00:00,USD/JPY,m1,OPEN,B,157.362,202512221300,BUY signal
2025-12-22T13:02:14.628790+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143760
2025-12-22T13:08:14.734551+00:00,EUR/USD,m1,OPEN,S,1.17458,202512221306,SELL signal
2025-12-22T13:10:09.360955+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143783
2025-12-22T13:10:09.376707+00:00,GBP/USD,m1,OPEN,S,1.34369,202512221308,SELL signal
2025-12-22T13:10:09.408429+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69143783
2025-12-22T14:05:14.470915+00:00,GBP/USD,m1,OPEN,B,1.34318,202512221403,BUY signal
2025-12-22T14:08:13.388243+00:00,EUR/USD,m1,OPEN,B,1.17453,202512221406,BUY signal
2025-12-22T15:17:15.074100+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143789
2025-12-22T15:17:15.091884+00:00,USD/JPY,m1,OPEN,S,157.10399999999998,202512221515,SELL signal
2025-12-22T15:17:15.134494+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143789
2025-12-22T15:17:16.127728+00:00,GBP/USD,m1,OPEN,B,1.34453,202512221515,BUY signal
2025-12-22T15:59:15.545686+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143892
2025-12-22T15:59:15.558331+00:00,USD/JPY,m1,OPEN,B,156.93699999999998,202512221557,BUY signal
2025-12-22T15:59:15.585146+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143892
2025-12-22T16:28:14.624360+00:00,EUR/USD,m1,OPEN,B,1.17563,202512221626,BUY signal
2025-12-22T16:40:08.691278+00:00,GBP/USD,m1,OPEN,B,1.34476,202512221637,BUY signal
2025-12-22T16:43:15.516891+00:00,EUR/USD,m1,OPEN,B,1.17522,202512221641,BUY signal
2025-12-22T16:54:14.610653+00:00,EUR/USD,m1,OPEN,B,1.17488,202512221652,BUY signal
2025-12-22T17:35:14.989668+00:00,EUR/USD,m1,OPEN,S,1.17612,202512221733,SELL signal
2025-12-22T18:07:15.125754+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143905
2025-12-22T18:07:15.154533+00:00,USD/JPY,m1,OPEN,S,156.917,202512221805,SELL signal
2025-12-22T18:07:15.208879+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69143905
2025-12-22T18:10:14.392758+00:00,GBP/USD,m1,OPEN,B,1.3459699999999999,202512221808,BUY signal
2025-12-22T18:11:15.190042+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69143956
2025-12-22T18:11:15.200414+00:00,EUR/USD,m1,OPEN,B,1.17518,202512221808,BUY signal
2025-12-22T18:11:15.221192+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69143956
2025-12-22T18:59:15.519962+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69143986
2025-12-22T18:59:15.522971+00:00,EUR/USD,m1,OPEN,S,1.1754499999999999,202512221856,SELL signal
2025-12-22T18:59:15.530374+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69143986
2025-12-22T19:21:14.358135+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144016
2025-12-22T19:21:14.414570+00:00,EUR/USD,m1,OPEN,B,1.17493,202512221918,BUY signal
2025-12-22T19:21:14.478213+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144016
2025-12-22T19:38:08.609926+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144028
2025-12-22T19:38:08.619064+00:00,EUR/USD,m1,OPEN,S,1.17546,202512221935,SELL signal
2025-12-22T19:38:08.654289+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144028
2025-12-22T19:50:13.195069+00:00,GBP/USD,m1,OPEN,B,1.34565,202512221948,BUY signal
2025-12-22T20:00:13.498007+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143983
2025-12-22T20:00:13.513992+00:00,USD/JPY,m1,OPEN,B,156.89999999999998,202512221958,BUY signal
2025-12-22T20:00:13.552343+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69143983
2025-12-22T20:45:14.901152+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144044
2025-12-22T20:45:14.931703+00:00,GBP/USD,m1,OPEN,S,1.34627,202512222043,SELL signal
2025-12-22T20:45:14.988930+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144044
2025-12-22T20:59:15.894048+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144050
2025-12-22T20:59:15.897203+00:00,USD/JPY,m1,OPEN,S,157.005,202512222057,SELL signal
2025-12-22T20:59:15.906327+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144050
2025-12-22T21:07:15.320537+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144067
2025-12-22T21:07:15.324528+00:00,GBP/USD,m1,OPEN,B,1.34565,202512222105,BUY signal
2025-12-22T21:07:15.331958+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144067
2025-12-22T21:30:08.459460+00:00,EUR/USD,m1,OPEN,S,1.17603,202512222127,SELL signal
2025-12-22T22:06:14.216532+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144071
2025-12-22T22:06:14.218962+00:00,USD/JPY,m1,OPEN,B,156.957,202512222200,BUY signal
2025-12-22T22:06:14.226476+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144071
2025-12-22T22:08:12.696061+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144100
2025-12-22T22:08:12.714725+00:00,EUR/USD,m1,OPEN,B,1.17536,202512222205,BUY signal
2025-12-22T22:08:12.750245+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144100
2025-12-22T22:59:14.621363+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144076
2025-12-22T22:59:14.656614+00:00,GBP/USD,m1,OPEN,S,1.34623,202512222256,SELL signal
2025-12-22T22:59:14.722879+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144076
2025-12-22T23:03:09.264905+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144111
2025-12-22T23:03:09.280081+00:00,EUR/USD,m1,OPEN,S,1.1762,202512222300,SELL signal
2025-12-22T23:03:09.308049+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144111
2025-12-23T00:08:14.557470+00:00,GBP/USD,m1,OPEN,S,1.34749,202512230006,SELL signal
2025-12-23T00:35:15.110463+00:00,EUR/USD,m1,OPEN,S,1.17683,202512230033,SELL signal
2025-12-23T00:58:15.068544+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144155
2025-12-23T00:58:15.071543+00:00,GBP/USD,m1,OPEN,B,1.34718,202512230056,BUY signal
2025-12-23T00:58:15.080191+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144155
2025-12-23T01:07:14.310001+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144163
2025-12-23T01:07:14.337900+00:00,EUR/USD,m1,OPEN,B,1.17662,202512230104,BUY signal
2025-12-23T01:07:14.387518+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144163
2025-12-23T01:16:14.124468+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144172
2025-12-23T01:16:14.132519+00:00,EUR/USD,m1,OPEN,S,1.17705,202512230114,SELL signal
2025-12-23T01:16:14.151334+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144172
2025-12-23T01:17:08.712725+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144169
2025-12-23T01:17:08.723354+00:00,GBP/USD,m1,OPEN,S,1.34759,202512230115,SELL signal
2025-12-23T01:17:08.768373+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144169
2025-12-23T01:57:14.637215+00:00,EUR/USD,m1,OPEN,S,1.1775,202512230155,SELL signal
2025-12-23T02:36:08.436732+00:00,GBP/USD,m1,OPEN,S,1.34821,202512230234,SELL signal
2025-12-23T02:54:13.095449+00:00,EUR/USD,m1,OPEN,S,1.17803,202512230252,SELL signal
2025-12-23T03:09:14.194762+00:00,GBP/USD,m1,OPEN,S,1.34876,202512230307,SELL signal
2025-12-23T03:30:14.323528+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144215
2025-12-23T03:30:14.325842+00:00,EUR/USD,m1,OPEN,B,1.17734,202512230327,BUY signal
2025-12-23T03:30:14.333401+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144215
2025-12-23T04:12:13.161841+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144225
2025-12-23T04:12:13.184306+00:00,EUR/USD,m1,OPEN,S,1.17784,202512230409,SELL signal
2025-12-23T04:12:13.232511+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144225
2025-12-23T04:16:14.713018+00:00,GBP/USD,m1,OPEN,S,1.34919,202512230414,SELL signal
2025-12-23T04:44:14.506827+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144238
2025-12-23T04:44:14.508842+00:00,EUR/USD,m1,OPEN,B,1.17756,202512230442,BUY signal
2025-12-23T04:44:14.515859+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144238
2025-12-23T04:55:15.561859+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144242
2025-12-23T04:55:15.564857+00:00,GBP/USD,m1,OPEN,B,1.34855,202512230452,BUY signal
2025-12-23T04:55:15.574858+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144242
2025-12-23T05:22:13.795533+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144250
2025-12-23T05:22:13.798392+00:00,EUR/USD,m1,OPEN,S,1.17788,202512230520,SELL signal
2025-12-23T05:22:13.806689+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144250
2025-12-23T05:26:12.833987+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144253
2025-12-23T05:26:12.854111+00:00,GBP/USD,m1,OPEN,S,1.3492899999999999,202512230524,SELL signal
2025-12-23T05:26:12.891233+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144253
2025-12-23T05:50:06.829928+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144110
2025-12-23T05:50:06.845696+00:00,USD/JPY,m1,OPEN,S,156.05599999999998,202512230548,SELL signal
2025-12-23T05:50:06.877639+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144110
2025-12-23T05:55:14.977186+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144259
2025-12-23T05:55:14.980104+00:00,EUR/USD,m1,OPEN,B,1.17744,202512230552,BUY signal
2025-12-23T05:55:14.988437+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144259
2025-12-23T06:01:07.711030+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144261
2025-12-23T06:01:07.724224+00:00,GBP/USD,m1,OPEN,B,1.34887,202512230559,BUY signal
2025-12-23T06:01:07.753040+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144261
2025-12-23T06:40:13.713688+00:00,GBP/USD,m1,OPEN,B,1.34825,202512230638,BUY signal
2025-12-23T07:06:14.071421+00:00,GBP/USD,m1,OPEN,S,1.34886,202512230703,SELL signal
2025-12-23T07:23:07.185357+00:00,EUR/USD,m1,OPEN,S,1.1774499999999999,202512230721,SELL signal
2025-12-23T07:27:06.972354+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144295
2025-12-23T07:27:06.989501+00:00,USD/JPY,m1,OPEN,B,156.011,202512230724,BUY signal
2025-12-23T07:27:07.015280+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144295
2025-12-23T07:37:14.589977+00:00,GBP/USD,m1,OPEN,S,1.34941,202512230735,SELL signal
2025-12-23T07:55:06.313715+00:00,GBP/USD,m1,OPEN,S,1.34988,202512230753,SELL signal
2025-12-23T07:56:07.160414+00:00,EUR/USD,m1,OPEN,S,1.1779,202512230754,SELL signal
2025-12-23T08:12:14.017202+00:00,EUR/USD,m1,OPEN,S,1.17836,202512230809,SELL signal
2025-12-23T09:12:13.817418+00:00,EUR/USD,m1,OPEN,S,1.17889,202512230910,SELL signal
2025-12-23T09:21:13.987320+00:00,GBP/USD,m1,OPEN,B,1.34989,202512230919,BUY signal
2025-12-23T09:59:13.590386+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144384
2025-12-23T09:59:13.614803+00:00,USD/JPY,m1,OPEN,S,155.99699999999999,202512230955,SELL signal
2025-12-23T09:59:13.678930+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144384
2025-12-23T10:27:15.551125+00:00,EUR/USD,m1,OPEN,S,1.17965,202512231025,SELL signal
2025-12-23T10:49:13.416707+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144432
2025-12-23T10:49:13.437389+00:00,USD/JPY,m1,OPEN,B,155.878,202512231046,BUY signal
2025-12-23T10:49:13.490009+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144432
2025-12-23T11:06:13.586314+00:00,GBP/USD,m1,OPEN,S,1.35182,202512231104,SELL signal
2025-12-23T11:24:06.734472+00:00,EUR/USD,m1,OPEN,B,1.17942,202512231121,BUY signal
2025-12-23T11:47:14.214421+00:00,GBP/USD,m1,OPEN,B,1.35066,202512231144,BUY signal
2025-12-23T11:50:14.498466+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144445
2025-12-23T11:50:14.501501+00:00,USD/JPY,m1,OPEN,S,155.987,202512231148,SELL signal
2025-12-23T11:50:14.510535+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144445
2025-12-23T12:16:07.440032+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144464
2025-12-23T12:16:07.452276+00:00,EUR/USD,m1,OPEN,S,1.17998,202512231213,SELL signal
2025-12-23T12:16:07.485054+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144464
2025-12-23T12:35:06.475644+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144473
2025-12-23T12:35:06.483715+00:00,USD/JPY,m1,OPEN,B,155.891,202512231233,BUY signal
2025-12-23T12:35:06.510739+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144473
2025-12-23T12:51:13.198591+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144480
2025-12-23T12:51:13.219350+00:00,EUR/USD,m1,OPEN,B,1.17944,202512231249,BUY signal
2025-12-23T12:51:13.275991+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144480
2025-12-23T12:54:13.191328+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144486
2025-12-23T12:54:13.213407+00:00,USD/JPY,m1,OPEN,S,155.97,202512231252,SELL signal
2025-12-23T12:54:13.262865+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144486
2025-12-23T12:56:12.936469+00:00,EUR/USD,m1,OPEN,B,1.17891,202512231254,BUY signal
2025-12-23T13:01:14.921668+00:00,GBP/USD,m1,OPEN,B,1.35023,202512231259,BUY signal
2025-12-23T13:11:14.909301+00:00,EUR/USD,m1,OPEN,B,1.17857,202512231309,BUY signal
2025-12-23T13:30:12.551766+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144496
2025-12-23T13:30:12.582128+00:00,GBP/USD,m1,OPEN,S,1.35097,202512231328,SELL signal
2025-12-23T13:30:12.619267+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144496
2025-12-23T13:32:05.575573+00:00,EUR/USD,m1,OPEN,B,1.17819,202512231330,BUY signal
2025-12-23T13:32:13.582041+00:00,GBP/USD,m1,OPEN,S,1.35097,202512231328,SELL signal
2025-12-23T13:33:14.293524+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144518
2025-12-23T13:33:14.308414+00:00,GBP/USD,m1,OPEN,B,1.35005,202512231331,BUY signal
2025-12-23T13:33:14.364792+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144518
2025-12-23T13:34:12.067409+00:00,GBP/USD,m1,CLOSE,B,,,TradeID=69144519
2025-12-23T13:35:13.610661+00:00,GBP/USD,m1,OPEN,B,1.35005,202512231331,BUY signal
2025-12-23T13:37:14.872594+00:00,GBP/USD,m1,OPEN,B,1.35005,202512231331,BUY signal
2025-12-23T13:40:13.975289+00:00,GBP/USD,m1,OPEN,S,1.35116,202512231338,SELL signal
2025-12-23T13:55:13.227529+00:00,GBP/USD,m1,OPEN,B,1.34994,202512231353,BUY signal
2025-12-23T14:02:13.819760+00:00,GBP/USD,m1,OPEN,B,1.34903,202512231400,BUY signal
2025-12-23T14:20:14.028813+00:00,GBP/USD,m1,OPEN,B,1.34881,202512231418,BUY signal
2025-12-23T14:54:12.781597+00:00,GBP/USD,m1,OPEN,B,1.3486799999999999,202512231452,BUY signal
2025-12-23T15:00:11.407322+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144493
2025-12-23T15:00:11.423425+00:00,USD/JPY,m1,OPEN,B,156.382,202512231457,BUY signal
2025-12-23T15:00:11.464271+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144493
2025-12-23T15:57:05.860476+00:00,GBP/USD,m1,OPEN,B,1.34743,202512231555,BUY signal
2025-12-23T16:09:10.360850+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144600
2025-12-23T16:09:10.377375+00:00,USD/JPY,m1,OPEN,S,156.421,202512231607,SELL signal
2025-12-23T16:09:10.419397+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144600
2025-12-23T16:24:09.281243+00:00,EUR/USD,m1,OPEN,S,1.17785,202512231622,SELL signal
2025-12-23T16:42:13.676824+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144648
2025-12-23T16:42:13.679825+00:00,USD/JPY,m1,OPEN,B,156.33599999999998,202512231640,BUY signal
2025-12-23T16:42:13.688834+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144648
2025-12-23T17:12:12.333026+00:00,GBP/USD,m1,OPEN,B,1.34794,202512231710,BUY signal
2025-12-23T17:18:13.924909+00:00,GBP/USD,m1,OPEN,B,1.34754,202512231716,BUY signal
2025-12-23T17:30:06.498197+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144656
2025-12-23T17:30:06.508009+00:00,EUR/USD,m1,OPEN,B,1.1771,202512231727,BUY signal
2025-12-23T17:30:06.532865+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144656
2025-12-23T17:58:06.530449+00:00,GBP/USD,m1,OPEN,B,1.34712,202512231756,BUY signal
2025-12-23T18:21:12.117476+00:00,GBP/USD,m1,OPEN,S,1.34813,202512231819,SELL signal
2025-12-23T18:25:13.464514+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144685
2025-12-23T18:25:13.467122+00:00,EUR/USD,m1,OPEN,S,1.17768,202512231823,SELL signal
2025-12-23T18:25:13.475798+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144685
2025-12-23T18:57:12.691833+00:00,GBP/USD,m1,OPEN,S,1.34874,202512231854,SELL signal
2025-12-23T19:13:06.974870+00:00,GBP/USD,m1,OPEN,S,1.34966,202512231911,SELL signal
2025-12-23T19:13:15.694871+00:00,EUR/USD,m1,OPEN,S,1.1788,202512231911,SELL signal
2025-12-23T19:52:13.339418+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144662
2025-12-23T19:52:13.358181+00:00,USD/JPY,m1,OPEN,S,156.243,202512231949,SELL signal
2025-12-23T19:52:13.406236+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144662
2025-12-23T19:58:12.467097+00:00,EUR/USD,m1,OPEN,S,1.17908,202512231956,SELL signal
2025-12-23T20:21:10.783714+00:00,GBP/USD,m1,OPEN,S,1.34992,202512232019,SELL signal
2025-12-23T21:08:05.835863+00:00,GBP/USD,m1,OPEN,S,1.35011,202512232105,SELL signal
2025-12-23T21:27:14.692217+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144787
2025-12-23T21:27:14.695215+00:00,EUR/USD,m1,OPEN,B,1.1788399999999999,202512232124,BUY signal
2025-12-23T21:27:14.703436+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144787
2025-12-23T21:34:13.501966+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144771
2025-12-23T21:34:13.504959+00:00,USD/JPY,m1,OPEN,B,156.237,202512232131,BUY signal
2025-12-23T21:34:13.512125+00:00,USD/JPY,m1,CLOSE,S,,,TradeID=69144771
2025-12-23T21:55:12.399985+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144848
2025-12-23T21:55:12.420022+00:00,EUR/USD,m1,OPEN,S,1.17967,202512232153,SELL signal
2025-12-23T21:55:12.463799+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144848
2025-12-23T22:16:13.767537+00:00,GBP/USD,m1,OPEN,B,1.34994,202512232214,BUY signal
2025-12-23T22:18:05.600179+00:00,GBP/USD,m1,OPEN,B,1.34994,202512232214,BUY signal
2025-12-23T23:06:13.752137+00:00,GBP/USD,m1,OPEN,S,1.35167,202512232304,SELL signal
2025-12-23T23:34:06.212229+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144851
2025-12-23T23:34:06.227330+00:00,USD/JPY,m1,OPEN,S,156.197,202512232331,SELL signal
2025-12-23T23:34:06.269555+00:00,USD/JPY,m1,CLOSE,B,,,TradeID=69144851
2025-12-24T00:27:06.201308+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144856
2025-12-24T00:27:06.215533+00:00,EUR/USD,m1,OPEN,B,1.1792,202512240025,BUY signal
2025-12-24T00:27:06.256351+00:00,EUR/USD,m1,CLOSE,S,,,TradeID=69144856
2025-12-24T00:30:13.404378+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144873
2025-12-24T00:30:13.408595+00:00,GBP/USD,m1,OPEN,B,1.35087,202512240027,BUY signal
2025-12-24T00:30:13.416006+00:00,GBP/USD,m1,CLOSE,S,,,TradeID=69144873
2025-12-24T01:03:13.990480+00:00,EUR/USD,m1,CLOSE,B,,,TradeID=69144934
