,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,signal,valid_signal
0,202509171625,1.36673,1.36664,1.3667,1.36672,124,m1,0,0,0,0
1,202509171626,1.36691,1.3667,1.36683,1.3667,118,m1,0,0,0,0
2,202509171627,1.36691,1.36681,1.3669,1.36683,130,m1,0,0,0,0
3,202509171628,1.36691,1.36679,1.36684,1.3669,114,m1,0,0,0,0
4,202509171629,1.36691,1.3668,1.3669,1.36684,84,m1,0,0,0,0
5,202509171630,1.3669,1.3668,1.36682,1.3669,114,m1,0,0,0,0
6,202509171631,1.36692,1.36682,1.36686,1.36682,122,m1,0,0,0,0
7,202509171632,1.36693,1.36686,1.36691,1.36686,105,m1,0,1,-1,-1
8,202509171633,1.36692,1.36681,1.36683,1.36691,124,m1,0,0,0,0
9,202509171634,1.36691,1.36671,1.36673,1.36683,166,m1,0,0,0,0
10,202509171635,1.36674,1.3666099999999999,1.36663,1.36673,137,m1,0,0,0,0
11,202509171636,1.36669,1.36657,1.36664,1.36663,127,m1,0,0,0,0
12,202509171637,1.36673,1.3666,1.36672,1.36664,113,m1,0,0,0,0
13,202509171638,1.36675,1.36669,1.3667,1.36672,119,m1,0,0,0,0
14,202509171639,1.36672,1.36663,1.36669,1.3667,90,m1,0,0,0,0
15,202509171640,1.36676,1.36668,1.36674,1.36669,109,m1,0,0,0,0
16,202509171641,1.36676,1.36666,1.36671,1.36674,99,m1,0,0,0,0
17,202509171642,1.36683,1.36671,1.36682,1.36671,130,m1,0,0,0,0
18,202509171643,1.36684,1.3668,1.36682,1.36682,78,m1,0,0,0,0
19,202509171644,1.36683,1.3666,1.3666,1.36682,176,m1,0,0,0,0
20,202509171645,1.36662,1.36651,1.3666099999999999,1.3666,159,m1,0,0,0,0
21,202509171646,1.3666099999999999,1.36651,1.36652,1.3666099999999999,112,m1,0,0,0,0
22,202509171647,1.3666,1.36642,1.36652,1.36652,122,m1,0,0,0,0
23,202509171648,1.36663,1.36649,1.36662,1.36652,107,m1,0,0,0,0
24,202509171649,1.36663,1.36652,1.36653,1.36662,133,m1,0,0,0,0
25,202509171650,1.36667,1.36649,1.3665,1.36653,192,m1,0,0,0,0
26,202509171651,1.36668,1.3665,1.36666,1.3665,166,m1,0,0,0,0
27,202509171652,1.36666,1.3665,1.36654,1.36666,190,m1,0,0,0,0
28,202509171653,1.36657,1.36631,1.3663399999999999,1.36654,187,m1,0,0,0,0
29,202509171654,1.36657,1.36631,1.36654,1.3663399999999999,153,m1,0,0,0,0
30,202509171655,1.36655,1.3663399999999999,1.36637,1.36654,160,m1,0,0,0,0
31,202509171656,1.36638,1.36626,1.36632,1.36637,192,m1,0,0,0,0
32,202509171657,1.36648,1.36632,1.36643,1.36632,225,m1,0,0,0,0
33,202509171658,1.36651,1.3664,1.3665,1.36643,161,m1,0,0,0,0
34,202509171659,1.36651,1.3664,1.36649,1.3665,159,m1,0,0,0,0
35,202509171700,1.36651,1.36631,1.36632,1.36649,219,m1,0,0,0,0
36,202509171701,1.36632,1.36612,1.36616,1.36632,167,m1,0,0,0,0
37,202509171702,1.36621,1.36612,1.36619,1.36616,165,m1,0,0,0,0
38,202509171703,1.36625,1.3661,1.36621,1.36619,145,m1,0,0,0,0
39,202509171704,1.36637,1.36618,1.36637,1.36621,102,m1,0,0,0,0
40,202509171705,1.36647,1.36614,1.3662,1.36637,263,m1,0,0,0,0
41,202509171706,1.36628,1.36614,1.36621,1.3662,158,m1,0,0,0,0
42,202509171707,1.36646,1.3662,1.36628,1.36621,192,m1,0,0,0,0
43,202509171708,1.3663399999999999,1.36618,1.36632,1.36628,235,m1,0,0,0,0
44,202509171709,1.36635,1.36627,1.36632,1.36632,130,m1,0,0,0,0
45,202509171710,1.3663399999999999,1.36611,1.36615,1.36632,157,m1,0,0,0,0
46,202509171711,1.36621,1.3661,1.36613,1.36615,135,m1,0,0,0,0
47,202509171712,1.36614,1.36602,1.36609,1.36613,121,m1,0,0,0,0
48,202509171713,1.36623,1.36609,1.36621,1.36609,89,m1,0,0,0,0
49,202509171714,1.36622,1.36611,1.36622,1.36621,140,m1,0,0,0,0
50,202509171715,1.36622,1.36597,1.36604,1.36622,162,m1,0,0,0,0
51,202509171716,1.36611,1.36599,1.36607,1.36604,167,m1,0,0,0,0
52,202509171717,1.36613,1.36603,1.36611,1.36607,150,m1,0,0,0,0
53,202509171718,1.36611,1.36599,1.36603,1.36611,99,m1,1,0,1,1
54,202509171719,1.36614,1.36602,1.36614,1.36603,136,m1,0,0,0,0
55,202509171720,1.36622,1.36604,1.36608,1.36614,175,m1,0,0,0,0
56,202509171721,1.36612,1.36606,1.36611,1.36608,133,m1,0,0,0,0
57,202509171722,1.36624,1.36591,1.36623,1.36611,210,m1,0,0,0,0
58,202509171723,1.36624,1.36615,1.36615,1.36623,155,m1,0,0,0,0
59,202509171724,1.36616,1.3661,1.36611,1.36615,144,m1,0,0,0,0
60,202509171725,1.36623,1.36602,1.36608,1.36611,169,m1,0,0,0,0
61,202509171726,1.36621,1.36604,1.36619,1.36608,134,m1,0,0,0,0
62,202509171727,1.36641,1.36619,1.3664,1.36619,172,m1,0,0,0,0
63,202509171728,1.36651,1.3663,1.36636,1.3664,253,m1,0,0,0,0
64,202509171729,1.36644,1.36633,1.36641,1.36636,128,m1,0,0,0,0
65,202509171730,1.36665,1.36641,1.36662,1.36641,150,m1,0,0,0,0
66,202509171731,1.36666,1.3666,1.36663,1.36662,145,m1,0,0,0,0
67,202509171732,1.36664,1.3666,1.3666,1.36663,103,m1,0,0,0,0
68,202509171733,1.36673,1.36656,1.36673,1.3666,92,m1,0,0,0,0
69,202509171734,1.36675,1.3667,1.36671,1.36673,99,m1,0,0,0,0
70,202509171735,1.36671,1.36659,1.3666099999999999,1.36671,143,m1,0,0,0,0
71,202509171736,1.36667,1.3666,1.36665,1.3666099999999999,116,m1,0,0,0,0
72,202509171737,1.36671,1.36664,1.36671,1.36665,121,m1,0,0,0,0
73,202509171738,1.3668,1.36671,1.36671,1.36671,127,m1,0,0,0,0
74,202509171739,1.36682,1.36671,1.3668,1.36671,104,m1,0,0,0,0
75,202509171740,1.36685,1.3668,1.3668,1.3668,104,m1,0,0,0,0
76,202509171741,1.36682,1.36668,1.36668,1.3668,76,m1,0,0,0,0
77,202509171742,1.36671,1.36643,1.36644,1.36668,113,m1,0,0,0,0
78,202509171743,1.36644,1.36633,1.36641,1.36644,120,m1,0,0,0,0
79,202509171744,1.36651,1.36637,1.3664,1.36641,101,m1,0,0,0,0
80,202509171745,1.36644,1.36639,1.3664,1.3664,119,m1,0,0,0,0
81,202509171746,1.36658,1.3664,1.36656,1.3664,124,m1,0,0,0,0
82,202509171747,1.36669,1.36653,1.36669,1.36656,140,m1,0,0,0,0
83,202509171748,1.36669,1.36648,1.36652,1.36669,131,m1,0,0,0,0
84,202509171749,1.36664,1.36651,1.36664,1.36652,147,m1,0,0,0,0
85,202509171750,1.36675,1.36663,1.36672,1.36664,167,m1,0,0,0,0
86,202509171751,1.36679,1.36665,1.36668,1.36672,183,m1,0,0,0,0
87,202509171752,1.36668,1.3665,1.3665,1.36668,165,m1,0,0,0,0
88,202509171753,1.3666099999999999,1.3664,1.36647,1.3665,191,m1,0,0,0,0
89,202509171754,1.3665,1.36643,1.36646,1.36647,158,m1,0,0,0,0
90,202509171755,1.36651,1.36631,1.36637,1.36646,116,m1,0,0,0,0
91,202509171756,1.36656,1.36636,1.36648,1.36637,88,m1,0,0,0,0
92,202509171757,1.36648,1.3663399999999999,1.36638,1.36648,77,m1,0,0,0,0
93,202509171758,1.36662,1.36636,1.36662,1.36638,220,m1,0,0,0,0
94,202509171759,1.36667,1.36643,1.36656,1.36662,141,m1,0,0,0,0
95,202509171800,1.36954,1.36651,1.36877,1.36656,3191,m1,0,0,0,0
96,202509171801,1.36957,1.36835,1.36954,1.36877,3269,m1,0,0,0,0
97,202509171802,1.37073,1.36944,1.37045,1.36954,1941,m1,0,0,0,0
98,202509171803,1.37083,1.37031,1.37054,1.37045,894,m1,0,0,0,0
99,202509171804,1.37091,1.37054,1.37073,1.37054,576,m1,0,0,0,0
100,202509171805,1.37076,1.3701699999999999,1.37049,1.37073,2002,m1,0,0,0,0
101,202509171806,1.3709,1.3704,1.3707799999999999,1.37049,908,m1,0,0,0,0
102,202509171807,1.37213,1.37076,1.37203,1.3707799999999999,1664,m1,0,0,0,0
103,202509171808,1.37255,1.3716,1.37255,1.37203,1655,m1,0,1,-1,-1
104,202509171809,1.37264,1.37201,1.37202,1.37255,1683,m1,0,0,0,0
105,202509171810,1.37204,1.37135,1.3713899999999999,1.37202,1439,m1,0,0,0,0
106,202509171811,1.3718299999999999,1.37121,1.3715,1.3713899999999999,1283,m1,0,0,0,0
107,202509171812,1.37164,1.37047,1.37047,1.3715,1455,m1,0,0,0,0
108,202509171813,1.3706099999999999,1.36972,1.36975,1.37047,1407,m1,0,0,0,0
109,202509171814,1.37014,1.3695,1.36978,1.36975,1074,m1,0,0,0,0
110,202509171815,1.36994,1.36899,1.36977,1.36978,1383,m1,0,0,0,0
111,202509171816,1.37022,1.36974,1.37014,1.36977,593,m1,0,0,0,0
112,202509171817,1.37064,1.37002,1.37035,1.37014,978,m1,0,0,0,0
113,202509171818,1.37099,1.37023,1.37098,1.37035,776,m1,0,0,0,0
114,202509171819,1.37107,1.37051,1.37065,1.37098,831,m1,0,0,0,0
115,202509171820,1.37083,1.37001,1.37015,1.37065,1010,m1,0,0,0,0
116,202509171821,1.3702,1.36941,1.36964,1.37015,1051,m1,0,0,0,0
117,202509171822,1.37026,1.36964,1.36992,1.36964,604,m1,0,0,0,0
118,202509171823,1.37013,1.3695,1.36982,1.36992,993,m1,0,0,0,0
119,202509171824,1.36993,1.3696,1.36963,1.36982,756,m1,0,0,0,0
120,202509171825,1.36993,1.3693,1.36941,1.36963,962,m1,0,0,0,0
121,202509171826,1.3697,1.3693,1.36951,1.36941,799,m1,0,0,0,0
122,202509171827,1.36958,1.36916,1.36943,1.36951,808,m1,0,0,0,0
123,202509171828,1.3695,1.36907,1.36921,1.36943,596,m1,0,0,0,0
124,202509171829,1.36952,1.36909,1.36941,1.36921,952,m1,0,0,0,0
125,202509171830,1.3698,1.36849,1.36927,1.36941,2251,m1,0,0,0,0
126,202509171831,1.3694,1.36865,1.36936,1.36927,1815,m1,0,0,0,0
127,202509171832,1.36972,1.36794,1.36834,1.36936,3164,m1,0,0,0,0
128,202509171833,1.369,1.36784,1.36894,1.36834,1726,m1,0,0,0,0
129,202509171834,1.36894,1.36797,1.36809,1.36894,1512,m1,0,0,0,0
130,202509171835,1.36831,1.36732,1.36822,1.36809,2257,m1,0,0,0,0
131,202509171836,1.36832,1.36716,1.36737,1.36822,2063,m1,0,0,0,0
132,202509171837,1.3674,1.3665,1.36672,1.36737,2043,m1,0,0,0,0
133,202509171838,1.36698,1.3663399999999999,1.36686,1.36672,2139,m1,0,0,0,0
134,202509171839,1.36702,1.36632,1.3666099999999999,1.36686,2147,m1,0,0,0,0
135,202509171840,1.36767,1.36612,1.3673899999999999,1.3666099999999999,2880,m1,0,0,0,0
136,202509171841,1.36751,1.36577,1.3658,1.3673899999999999,3414,m1,0,0,0,0
137,202509171842,1.36583,1.36468,1.3652199999999999,1.3658,3046,m1,0,0,0,0
138,202509171843,1.36587,1.36494,1.36583,1.3652199999999999,2368,m1,0,0,0,0
139,202509171844,1.36596,1.36507,1.3655599999999999,1.36583,1380,m1,0,0,0,0
140,202509171845,1.36564,1.36466,1.36469,1.3655599999999999,1435,m1,0,0,0,0
141,202509171846,1.36484,1.36367,1.36401,1.36469,1528,m1,0,0,0,0
142,202509171847,1.36532,1.36393,1.36519,1.36401,1967,m1,0,0,0,0
143,202509171848,1.36535,1.3646099999999999,1.3653,1.36519,1256,m1,0,0,0,0
144,202509171849,1.36561,1.36468,1.3649,1.3653,1529,m1,0,0,0,0
145,202509171850,1.3649,1.3639999999999999,1.36412,1.3649,2655,m1,0,0,0,0
146,202509171851,1.36423,1.36328,1.36335,1.36412,1884,m1,0,0,0,0
147,202509171852,1.36358,1.3629,1.36316,1.36335,2051,m1,0,0,0,0
148,202509171853,1.36323,1.36282,1.36307,1.36316,1677,m1,0,0,0,0
149,202509171854,1.36314,1.36244,1.36265,1.36307,1035,m1,1,0,1,1
150,202509171855,1.36412,1.36263,1.36362,1.36265,1608,m1,0,0,0,0
151,202509171856,1.36397,1.36335,1.36384,1.36362,1124,m1,0,0,0,0
152,202509171857,1.36405,1.36329,1.3637299999999999,1.36384,1008,m1,0,0,0,0
153,202509171858,1.36403,1.3633899999999999,1.36391,1.3637299999999999,967,m1,0,0,0,0
154,202509171859,1.36408,1.36351,1.36395,1.36391,917,m1,0,0,0,0
155,202509171900,1.36412,1.36351,1.36369,1.36395,1187,m1,0,0,0,0
156,202509171901,1.36455,1.36342,1.36442,1.36369,1832,m1,0,0,0,0
157,202509171902,1.36506,1.36416,1.36494,1.36442,1376,m1,0,0,0,0
158,202509171903,1.36505,1.36475,1.36504,1.36494,1250,m1,0,0,0,0
159,202509171904,1.3652199999999999,1.36476,1.36516,1.36504,980,m1,0,0,0,0
160,202509171905,1.36531,1.36473,1.36524,1.36516,1105,m1,0,0,0,0
161,202509171906,1.36537,1.36487,1.36535,1.36524,916,m1,0,0,0,0
162,202509171907,1.36568,1.36506,1.36562,1.36535,921,m1,0,0,0,0
163,202509171908,1.36627,1.36561,1.36626,1.36562,1328,m1,0,0,0,0
164,202509171909,1.3664,1.36595,1.36638,1.36626,943,m1,0,0,0,0
165,202509171910,1.36657,1.36564,1.36565,1.36638,1261,m1,0,0,0,0
166,202509171911,1.36566,1.36497,1.365,1.36565,1068,m1,0,0,0,0
167,202509171912,1.365,1.36447,1.36455,1.365,838,m1,0,0,0,0
168,202509171913,1.36456,1.36384,1.36384,1.36455,729,m1,0,0,0,0
169,202509171914,1.36405,1.3635599999999999,1.36384,1.36384,840,m1,0,0,0,0
170,202509171915,1.36472,1.36374,1.36375,1.36384,1917,m1,0,0,0,0
171,202509171916,1.36474,1.36374,1.36464,1.36375,1269,m1,0,0,0,0
172,202509171917,1.36506,1.36453,1.36463,1.36464,1020,m1,0,0,0,0
173,202509171918,1.3647799999999999,1.36423,1.36428,1.36463,1247,m1,0,0,0,0
174,202509171919,1.36494,1.36394,1.36477,1.36428,1765,m1,0,0,0,0
175,202509171920,1.36494,1.36438,1.36487,1.36477,1160,m1,0,0,0,0
176,202509171921,1.3655599999999999,1.36483,1.36531,1.36487,1225,m1,0,0,0,0
177,202509171922,1.36568,1.36501,1.36504,1.36531,964,m1,0,0,0,0
178,202509171923,1.36588,1.36504,1.36579,1.36504,1030,m1,0,0,0,0
179,202509171924,1.36605,1.36559,1.36568,1.36579,941,m1,0,0,0,0
180,202509171925,1.3659999999999999,1.36563,1.36588,1.36568,407,m1,0,0,0,0
181,202509171926,1.36603,1.36563,1.3658,1.36588,585,m1,0,0,0,0
182,202509171927,1.36598,1.36551,1.36591,1.3658,518,m1,0,0,0,0
183,202509171928,1.36603,1.36543,1.36553,1.36591,666,m1,0,0,0,0
184,202509171929,1.36557,1.36525,1.36531,1.36553,510,m1,0,0,0,0
185,202509171930,1.36534,1.36497,1.36508,1.36531,582,m1,0,0,0,0
186,202509171931,1.36512,1.36465,1.36474,1.36508,614,m1,0,0,0,0
187,202509171932,1.36493,1.36455,1.36488,1.36474,555,m1,0,0,0,0
188,202509171933,1.365,1.36464,1.3647,1.36488,414,m1,0,0,0,0
189,202509171934,1.3647799999999999,1.36432,1.36472,1.3647,676,m1,0,0,0,0
190,202509171935,1.36504,1.36471,1.36489,1.36472,776,m1,0,0,0,0
191,202509171936,1.36506,1.3648,1.36491,1.36489,666,m1,0,0,0,0
192,202509171937,1.36499,1.36428,1.36428,1.36491,768,m1,0,0,0,0
193,202509171938,1.36453,1.36427,1.36445,1.36428,397,m1,0,0,0,0
194,202509171939,1.36462,1.36392,1.36392,1.36445,424,m1,0,0,0,0
195,202509171940,1.36438,1.36383,1.36433,1.36392,509,m1,0,0,0,0
196,202509171941,1.36446,1.36422,1.36445,1.36433,530,m1,0,0,0,0
197,202509171942,1.36477,1.3644,1.36465,1.36445,392,m1,0,0,0,0
198,202509171943,1.36517,1.36465,1.36517,1.36465,335,m1,0,0,0,0
199,202509171944,1.36519,1.36476,1.36485,1.36517,524,m1,0,0,0,0
200,202509171945,1.36486,1.36409,1.36412,1.36485,573,m1,0,0,0,0
201,202509171946,1.36449,1.36402,1.36443,1.36412,664,m1,0,0,0,0
202,202509171947,1.36453,1.36421,1.36432,1.36443,471,m1,0,0,0,0
203,202509171948,1.36441,1.36395,1.36395,1.36432,335,m1,0,0,0,0
204,202509171949,1.36403,1.36376,1.36377,1.36395,475,m1,0,0,0,0
205,202509171950,1.36397,1.36368,1.36383,1.36377,453,m1,0,0,0,0
206,202509171951,1.36402,1.36351,1.36353,1.36383,481,m1,0,0,0,0
207,202509171952,1.36364,1.3634,1.36362,1.36353,374,m1,0,0,0,0
208,202509171953,1.36389,1.3635599999999999,1.36381,1.36362,412,m1,0,0,0,0
209,202509171954,1.36386,1.36367,1.36381,1.36381,378,m1,0,0,0,0
210,202509171955,1.36411,1.36378,1.36384,1.36381,446,m1,0,0,0,0
211,202509171956,1.36389,1.3637,1.36377,1.36384,608,m1,0,0,0,0
212,202509171957,1.36389,1.3635599999999999,1.36363,1.36377,327,m1,0,0,0,0
213,202509171958,1.36366,1.36346,1.36363,1.36363,293,m1,0,0,0,0
214,202509171959,1.36378,1.36346,1.3637,1.36363,469,m1,0,0,0,0
215,202509172000,1.36382,1.3636,1.36371,1.3637,276,m1,0,0,0,0
216,202509172001,1.3637299999999999,1.36357,1.3637,1.36371,301,m1,0,0,0,0
217,202509172002,1.36384,1.36365,1.36382,1.3637,182,m1,0,0,0,0
218,202509172003,1.36382,1.36358,1.36363,1.36382,248,m1,0,0,0,0
219,202509172004,1.36363,1.3633899999999999,1.36343,1.36363,176,m1,0,0,0,0
220,202509172005,1.3635599999999999,1.3632,1.3632,1.36343,245,m1,0,0,0,0
221,202509172006,1.36334,1.36318,1.36325,1.3632,153,m1,0,0,0,0
222,202509172007,1.36341,1.36324,1.3634,1.36325,115,m1,0,0,0,0
223,202509172008,1.3637,1.3634,1.36366,1.3634,169,m1,0,0,0,0
224,202509172009,1.36366,1.3634,1.36341,1.36366,133,m1,0,0,0,0
225,202509172010,1.36342,1.36323,1.36337,1.36341,230,m1,0,0,0,0
226,202509172011,1.36342,1.36336,1.3634,1.36337,54,m1,0,0,0,0
227,202509172012,1.36341,1.36324,1.36332,1.3634,80,m1,0,0,0,0
228,202509172013,1.36338,1.36328,1.3633,1.36332,58,m1,0,0,0,0
229,202509172014,1.36331,1.36319,1.3632,1.3633,77,m1,0,0,0,0
230,202509172015,1.3632,1.36297,1.36297,1.3632,90,m1,0,0,0,0
231,202509172016,1.36297,1.36226,1.36239,1.36297,327,m1,0,0,0,0
232,202509172017,1.36258,1.3623,1.36258,1.36239,307,m1,0,0,0,0
233,202509172018,1.36261,1.36229,1.36231,1.36258,126,m1,0,0,0,0
234,202509172019,1.36253,1.36231,1.36253,1.36231,65,m1,0,0,0,0
235,202509172020,1.36253,1.36224,1.36224,1.36253,101,m1,0,0,0,0
236,202509172021,1.3624,1.36224,1.36229,1.36224,138,m1,0,0,0,0
237,202509172022,1.36229,1.36212,1.36212,1.36229,159,m1,0,0,0,0
238,202509172023,1.36213,1.36195,1.36201,1.36212,177,m1,0,0,0,0
239,202509172024,1.36236,1.36201,1.36232,1.36201,248,m1,0,0,0,0
240,202509172025,1.36275,1.36232,1.36274,1.36232,226,m1,0,0,0,0
241,202509172026,1.36296,1.36257,1.36257,1.36274,232,m1,0,0,0,0
242,202509172027,1.36264,1.36244,1.36264,1.36257,162,m1,0,0,0,0
243,202509172028,1.36266,1.36255,1.36263,1.36264,99,m1,0,0,0,0
244,202509172029,1.36265,1.36254,1.3626,1.36263,160,m1,0,0,0,0
245,202509172030,1.3626,1.36244,1.36252,1.3626,110,m1,0,0,0,0
246,202509172031,1.36254,1.36246,1.36253,1.36252,279,m1,0,0,0,0
247,202509172032,1.36253,1.36249,1.3625,1.36253,93,m1,0,0,0,0
248,202509172033,1.36262,1.36248,1.36258,1.3625,558,m1,0,0,0,0
249,202509172034,1.3626,1.3625099999999999,1.3626,1.36258,186,m1,0,0,0,0
250,202509172035,1.36294,1.36255,1.36288,1.3626,337,m1,0,0,0,0
251,202509172036,1.3629,1.36272,1.36279,1.36288,327,m1,0,0,0,0
252,202509172037,1.3628,1.36259,1.36261,1.36279,216,m1,0,0,0,0
253,202509172038,1.36264,1.3625099999999999,1.36254,1.36261,278,m1,0,0,0,0
254,202509172039,1.36274,1.36254,1.36273,1.36254,153,m1,0,0,0,0
255,202509172040,1.36284,1.3627,1.36284,1.36273,266,m1,0,0,0,0
256,202509172041,1.36286,1.3628,1.36285,1.36284,371,m1,0,0,0,0
257,202509172042,1.36296,1.36283,1.3629499999999999,1.36285,295,m1,0,0,0,0
258,202509172043,1.36304,1.3629,1.3629499999999999,1.3629499999999999,369,m1,0,0,0,0
259,202509172044,1.36305,1.36294,1.36297,1.3629499999999999,667,m1,0,0,0,0
260,202509172045,1.3631199999999999,1.36297,1.36307,1.36297,191,m1,0,0,0,0
261,202509172046,1.36315,1.36298,1.363,1.36307,104,m1,0,0,0,0
262,202509172047,1.36304,1.36298,1.36298,1.363,310,m1,0,0,0,0
263,202509172048,1.36301,1.3629499999999999,1.36301,1.36298,77,m1,0,0,0,0
264,202509172049,1.36301,1.36284,1.36285,1.36301,198,m1,0,0,0,0
265,202509172050,1.36286,1.36265,1.3627,1.36285,335,m1,0,0,0,0
266,202509172051,1.36275,1.36265,1.36269,1.3627,1463,m1,0,0,0,0
267,202509172052,1.36275,1.36266,1.36273,1.36269,793,m1,0,0,0,0
268,202509172053,1.36274,1.36253,1.36255,1.36273,436,m1,0,0,0,0
269,202509172054,1.36261,1.3625099999999999,1.3625099999999999,1.36255,345,m1,0,0,0,0
270,202509172055,1.36266,1.36248,1.36261,1.3625099999999999,486,m1,0,0,0,0
271,202509172056,1.36261,1.36253,1.36254,1.36261,481,m1,0,0,0,0
272,202509172057,1.36267,1.3625,1.36253,1.36254,177,m1,0,0,0,0
273,202509172058,1.36259,1.36231,1.36235,1.36253,126,m1,0,0,0,0
274,202509172059,1.36266,1.36233,1.36233,1.36235,232,m1,0,0,0,0
275,202509172100,1.36233,1.36163,1.36163,1.36233,3,m1,1,0,1,1
276,202509172104,1.36191,1.36163,1.36191,1.36163,4,m1,0,0,0,0
277,202509172105,1.36191,1.3618999999999999,1.3618999999999999,1.36191,2,m1,0,0,0,0
278,202509172106,1.36202,1.3617299999999999,1.36188,1.3618999999999999,15,m1,0,0,0,0
279,202509172107,1.36191,1.36188,1.36191,1.36188,5,m1,0,0,0,0
280,202509172108,1.36191,1.36171,1.36189,1.36191,23,m1,0,0,0,0
281,202509172109,1.36191,1.36189,1.36191,1.36189,1,m1,0,0,0,0
282,202509172110,1.36192,1.36171,1.36175,1.36191,37,m1,0,0,0,0
283,202509172111,1.36191,1.36174,1.36191,1.36175,6,m1,0,0,0,0
284,202509172112,1.36191,1.3617299999999999,1.36185,1.36191,5,m1,0,0,0,0
285,202509172113,1.36188,1.36184,1.36186,1.36185,3,m1,0,0,0,0
286,202509172116,1.36199,1.36178,1.3618999999999999,1.36186,10,m1,0,0,0,0
287,202509172117,1.36197,1.36187,1.36192,1.3618999999999999,12,m1,0,0,0,0
288,202509172118,1.36199,1.36166,1.36166,1.36192,15,m1,0,0,0,0
289,202509172120,1.36167,1.36166,1.36166,1.36166,2,m1,0,0,0,0
290,202509172122,1.36187,1.36166,1.36166,1.36166,15,m1,0,0,0,0
291,202509172123,1.36237,1.36166,1.36237,1.36166,7,m1,0,0,0,0
292,202509172124,1.36255,1.36237,1.3624,1.36237,10,m1,0,0,0,0
293,202509172125,1.36256,1.3623399999999999,1.36256,1.3624,35,m1,0,0,0,0
294,202509172126,1.36257,1.36244,1.36255,1.36256,25,m1,0,0,0,0
295,202509172127,1.36256,1.36239,1.36242,1.36255,75,m1,0,0,0,0
296,202509172128,1.36247,1.36239,1.36241,1.36242,68,m1,0,0,0,0
297,202509172129,1.36246,1.36238,1.36246,1.36241,84,m1,0,0,0,0
298,202509172130,1.36254,1.36242,1.36253,1.36246,39,m1,0,0,0,0
299,202509172131,1.36253,1.36249,1.36249,1.36253,3,m1,0,0,0,0
300,202509172132,1.3625099999999999,1.36249,1.3625099999999999,1.36249,1,m1,0,0,0,0
301,202509172133,1.36256,1.3625099999999999,1.36256,1.3625099999999999,6,m1,0,0,0,0
302,202509172134,1.36256,1.36256,1.36256,1.36256,1,m1,0,0,0,0
303,202509172135,1.36256,1.36236,1.3624,1.36256,14,m1,0,0,0,0
304,202509172136,1.36254,1.36238,1.36253,1.3624,25,m1,0,0,0,0
305,202509172137,1.36256,1.36253,1.36255,1.36253,34,m1,0,0,0,0
306,202509172138,1.36258,1.3625099999999999,1.36252,1.36255,77,m1,0,0,0,0
307,202509172139,1.3626,1.36252,1.3626,1.36252,88,m1,0,0,0,0
308,202509172140,1.36261,1.36259,1.36261,1.3626,64,m1,0,0,0,0
309,202509172141,1.36262,1.36254,1.36261,1.36261,62,m1,0,0,0,0
310,202509172142,1.36262,1.36256,1.36256,1.36261,75,m1,0,0,0,0
311,202509172143,1.36256,1.36252,1.36255,1.36256,73,m1,0,0,0,0
312,202509172144,1.36257,1.3621699999999999,1.36227,1.36255,104,m1,0,0,0,0
313,202509172145,1.36233,1.36222,1.36222,1.36227,88,m1,0,0,0,0
314,202509172146,1.36228,1.3622,1.36222,1.36222,70,m1,0,0,0,0
315,202509172147,1.36239,1.3622,1.36238,1.36222,56,m1,0,0,0,0
316,202509172148,1.36238,1.36238,1.36238,1.36238,38,m1,0,0,0,0
317,202509172149,1.36239,1.36238,1.36239,1.36238,80,m1,0,0,0,0
318,202509172150,1.36239,1.36238,1.36238,1.36239,38,m1,0,0,0,0
319,202509172151,1.36239,1.36229,1.36229,1.36238,43,m1,0,0,0,0
320,202509172152,1.3623,1.36229,1.3623,1.36229,56,m1,0,0,0,0
321,202509172153,1.36235,1.36226,1.36233,1.3623,68,m1,0,0,0,0
322,202509172154,1.36236,1.36226,1.3623,1.36233,83,m1,0,0,0,0
323,202509172155,1.36242,1.36227,1.36242,1.3623,54,m1,0,0,0,0
324,202509172156,1.36247,1.36242,1.36244,1.36242,12,m1,0,0,0,0
325,202509172157,1.36249,1.36238,1.36249,1.36244,23,m1,0,0,0,0
326,202509172158,1.36279,1.36249,1.36279,1.36249,11,m1,0,0,0,0
327,202509172159,1.36281,1.36279,1.36281,1.36279,4,m1,0,0,0,0
328,202509172200,1.36298,1.36266,1.36298,1.36281,158,m1,0,0,0,0
329,202509172201,1.36332,1.36291,1.36331,1.36298,91,m1,0,1,-1,-1
330,202509172202,1.36331,1.36303,1.36315,1.36331,72,m1,0,0,0,0
331,202509172203,1.36315,1.3631199999999999,1.3631199999999999,1.36315,11,m1,0,0,0,0
332,202509172204,1.3631199999999999,1.36305,1.36306,1.3631199999999999,6,m1,0,0,0,0
333,202509172205,1.36309,1.36305,1.36305,1.36306,16,m1,0,0,0,0
334,202509172206,1.36305,1.36299,1.363,1.36305,35,m1,0,0,0,0
335,202509172207,1.36301,1.3628,1.36281,1.363,29,m1,0,0,0,0
336,202509172208,1.36283,1.36273,1.36283,1.36281,18,m1,0,0,0,0
337,202509172209,1.36283,1.36274,1.36275,1.36283,27,m1,0,0,0,0
338,202509172210,1.3628,1.36271,1.36273,1.36275,29,m1,0,0,0,0
