,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,signal,valid_signal
0,202509171625,146.26999999999998,146.261,146.266,146.266,97,m1,0,0,0,0
1,202509171626,146.267,146.257,146.261,146.266,174,m1,0,0,0,0
2,202509171627,146.267,146.256,146.25799999999998,146.261,87,m1,1,0,1,1
3,202509171628,146.274,146.25799999999998,146.26899999999998,146.25799999999998,123,m1,0,0,0,0
4,202509171629,146.278,146.26899999999998,146.272,146.26899999999998,127,m1,0,0,0,0
5,202509171630,146.28699999999998,146.272,146.277,146.272,112,m1,0,0,0,0
6,202509171631,146.277,146.267,146.26899999999998,146.277,102,m1,0,0,0,0
7,202509171632,146.26899999999998,146.26,146.26299999999998,146.26899999999998,131,m1,0,0,0,0
8,202509171633,146.26899999999998,146.254,146.26399999999998,146.26299999999998,113,m1,0,0,0,0
9,202509171634,146.285,146.26299999999998,146.279,146.26399999999998,120,m1,0,0,0,0
10,202509171635,146.291,146.278,146.285,146.279,79,m1,0,0,0,0
11,202509171636,146.285,146.273,146.274,146.285,31,m1,0,0,0,0
12,202509171637,146.277,146.26299999999998,146.26399999999998,146.274,57,m1,0,0,0,0
13,202509171638,146.27499999999998,146.254,146.26999999999998,146.26399999999998,107,m1,0,0,0,0
14,202509171639,146.28199999999998,146.26999999999998,146.273,146.26999999999998,118,m1,0,0,0,0
15,202509171640,146.27499999999998,146.26299999999998,146.26299999999998,146.273,84,m1,0,0,0,0
16,202509171641,146.27499999999998,146.25799999999998,146.274,146.26299999999998,75,m1,0,0,0,0
17,202509171642,146.28099999999998,146.266,146.266,146.274,137,m1,0,0,0,0
18,202509171643,146.274,146.266,146.268,146.266,71,m1,0,0,0,0
19,202509171644,146.29,146.267,146.28799999999998,146.268,136,m1,0,0,0,0
20,202509171645,146.289,146.271,146.27499999999998,146.28799999999998,68,m1,0,0,0,0
21,202509171646,146.28099999999998,146.27499999999998,146.277,146.27499999999998,99,m1,0,0,0,0
22,202509171647,146.279,146.265,146.26899999999998,146.277,219,m1,0,0,0,0
23,202509171648,146.278,146.265,146.26899999999998,146.26899999999998,104,m1,0,0,0,0
24,202509171649,146.272,146.26299999999998,146.265,146.26899999999998,120,m1,0,0,0,0
25,202509171650,146.28699999999998,146.261,146.286,146.265,154,m1,0,0,0,0
26,202509171651,146.286,146.26399999999998,146.268,146.286,171,m1,0,0,0,0
27,202509171652,146.304,146.267,146.292,146.268,152,m1,0,0,0,0
28,202509171653,146.333,146.29,146.327,146.292,119,m1,0,0,0,0
29,202509171654,146.32899999999998,146.30599999999998,146.308,146.327,137,m1,0,0,0,0
30,202509171655,146.32,146.30599999999998,146.31,146.308,130,m1,0,0,0,0
31,202509171656,146.32399999999998,146.31,146.31699999999998,146.31,79,m1,0,0,0,0
32,202509171657,146.319,146.295,146.296,146.31699999999998,157,m1,0,0,0,0
33,202509171658,146.29999999999998,146.292,146.29399999999998,146.296,250,m1,0,0,0,0
34,202509171659,146.29899999999998,146.285,146.289,146.29399999999998,143,m1,0,0,0,0
35,202509171700,146.32999999999998,146.284,146.32999999999998,146.289,118,m1,0,0,0,0
36,202509171701,146.349,146.32999999999998,146.339,146.32999999999998,134,m1,0,0,0,0
37,202509171702,146.357,146.339,146.35,146.339,201,m1,0,0,0,0
38,202509171703,146.363,146.34699999999998,146.352,146.35,128,m1,0,0,0,0
39,202509171704,146.364,146.34799999999998,146.351,146.352,101,m1,0,0,0,0
40,202509171705,146.35899999999998,146.33599999999998,146.34699999999998,146.351,151,m1,0,0,0,0
41,202509171706,146.356,146.33599999999998,146.338,146.34699999999998,93,m1,0,0,0,0
42,202509171707,146.344,146.33599999999998,146.34099999999998,146.338,86,m1,0,0,0,0
43,202509171708,146.35,146.331,146.338,146.34099999999998,160,m1,0,0,0,0
44,202509171709,146.34,146.332,146.337,146.338,117,m1,0,0,0,0
45,202509171710,146.344,146.333,146.34,146.337,123,m1,0,0,0,0
46,202509171711,146.343,146.337,146.338,146.34,92,m1,0,0,0,0
47,202509171712,146.34099999999998,146.332,146.337,146.338,44,m1,0,0,0,0
48,202509171713,146.34,146.325,146.32899999999998,146.337,101,m1,0,0,0,0
49,202509171714,146.34199999999998,146.326,146.327,146.32899999999998,155,m1,0,0,0,0
50,202509171715,146.345,146.326,146.338,146.327,183,m1,0,0,0,0
51,202509171716,146.352,146.32999999999998,146.331,146.338,211,m1,0,0,0,0
52,202509171717,146.34,146.327,146.328,146.331,107,m1,0,0,0,0
53,202509171718,146.343,146.328,146.34099999999998,146.328,268,m1,0,0,0,0
54,202509171719,146.34199999999998,146.321,146.328,146.34099999999998,223,m1,0,0,0,0
55,202509171720,146.34199999999998,146.321,146.339,146.328,167,m1,0,0,0,0
56,202509171721,146.343,146.332,146.34,146.339,147,m1,0,0,0,0
57,202509171722,146.35399999999998,146.34,146.349,146.34,298,m1,0,0,0,0
58,202509171723,146.357,146.34799999999998,146.357,146.349,167,m1,0,0,0,0
59,202509171724,146.361,146.35299999999998,146.356,146.357,170,m1,0,0,0,0
60,202509171725,146.37,146.352,146.35899999999998,146.356,119,m1,0,0,0,0
61,202509171726,146.36499999999998,146.35899999999998,146.364,146.35899999999998,147,m1,0,1,-1,-1
62,202509171727,146.364,146.332,146.332,146.364,186,m1,0,0,0,0
63,202509171728,146.35,146.332,146.34,146.332,226,m1,0,0,0,0
64,202509171729,146.343,146.32999999999998,146.333,146.34,244,m1,0,0,0,0
65,202509171730,146.34,146.31199999999998,146.31799999999998,146.333,200,m1,0,0,0,0
66,202509171731,146.32299999999998,146.316,146.321,146.31799999999998,127,m1,0,0,0,0
67,202509171732,146.333,146.31799999999998,146.32999999999998,146.321,92,m1,0,0,0,0
68,202509171733,146.332,146.319,146.32399999999998,146.32999999999998,110,m1,0,0,0,0
69,202509171734,146.332,146.322,146.331,146.32399999999998,75,m1,0,0,0,0
70,202509171735,146.334,146.31799999999998,146.321,146.331,89,m1,0,0,0,0
71,202509171736,146.322,146.31199999999998,146.313,146.321,133,m1,0,0,0,0
72,202509171737,146.319,146.30599999999998,146.308,146.313,125,m1,0,0,0,0
73,202509171738,146.31,146.296,146.31,146.308,73,m1,0,0,0,0
74,202509171739,146.31,146.304,146.308,146.31,63,m1,0,0,0,0
75,202509171740,146.313,146.297,146.308,146.308,100,m1,0,0,0,0
76,202509171741,146.31799999999998,146.307,146.31699999999998,146.308,64,m1,0,0,0,0
77,202509171742,146.321,146.308,146.31799999999998,146.31699999999998,79,m1,0,0,0,0
78,202509171743,146.32999999999998,146.31799999999998,146.32899999999998,146.31799999999998,43,m1,0,0,0,0
79,202509171744,146.32899999999998,146.31799999999998,146.322,146.32899999999998,84,m1,0,0,0,0
80,202509171745,146.326,146.316,146.319,146.322,108,m1,0,0,0,0
81,202509171746,146.319,146.29299999999998,146.29399999999998,146.319,86,m1,0,0,0,0
82,202509171747,146.298,146.27499999999998,146.27599999999998,146.29399999999998,102,m1,0,0,0,0
83,202509171748,146.29,146.27599999999998,146.28199999999998,146.27599999999998,78,m1,0,0,0,0
84,202509171749,146.283,146.262,146.26299999999998,146.28199999999998,78,m1,0,0,0,0
85,202509171750,146.28199999999998,146.262,146.278,146.26299999999998,95,m1,0,0,0,0
86,202509171751,146.295,146.27599999999998,146.292,146.278,119,m1,0,0,0,0
87,202509171752,146.301,146.291,146.29899999999998,146.292,123,m1,0,0,0,0
88,202509171753,146.31199999999998,146.296,146.31,146.29899999999998,93,m1,0,0,0,0
89,202509171754,146.31799999999998,146.309,146.31099999999998,146.31,88,m1,0,0,0,0
90,202509171755,146.31099999999998,146.279,146.284,146.31099999999998,177,m1,0,0,0,0
91,202509171756,146.284,146.266,146.26999999999998,146.284,169,m1,0,0,0,0
92,202509171757,146.308,146.26999999999998,146.307,146.26999999999998,110,m1,0,0,0,0
93,202509171758,146.307,146.255,146.257,146.307,203,m1,0,0,0,0
94,202509171759,146.289,146.254,146.266,146.257,302,m1,0,0,0,0
95,202509171800,146.266,145.832,145.876,146.266,3251,m1,0,0,0,0
96,202509171801,145.99599999999998,145.80499999999998,145.828,145.876,3633,m1,0,0,0,0
97,202509171802,145.849,145.733,145.816,145.828,2342,m1,0,0,0,0
98,202509171803,145.816,145.733,145.778,145.816,1687,m1,0,0,0,0
99,202509171804,145.833,145.76299999999998,145.815,145.778,1146,m1,0,0,0,0
100,202509171805,145.892,145.804,145.83599999999998,145.815,1935,m1,0,0,0,0
101,202509171806,145.838,145.74699999999999,145.78799999999998,145.83599999999998,1597,m1,0,0,0,0
102,202509171807,145.791,145.64999999999998,145.654,145.78799999999998,1260,m1,0,0,0,0
103,202509171808,145.67999999999998,145.56,145.569,145.654,1259,m1,0,0,0,0
104,202509171809,145.57299999999998,145.481,145.565,145.569,1565,m1,1,0,1,1
105,202509171810,145.63899999999998,145.54,145.635,145.565,1215,m1,0,0,0,0
106,202509171811,145.697,145.60999999999999,145.653,145.635,1517,m1,0,0,0,0
107,202509171812,145.81099999999998,145.64,145.81099999999998,145.653,1334,m1,0,0,0,0
108,202509171813,145.83499999999998,145.76,145.792,145.81099999999998,1349,m1,0,0,0,0
109,202509171814,145.80499999999998,145.757,145.771,145.792,666,m1,0,0,0,0
110,202509171815,145.84,145.73399999999998,145.756,145.771,1182,m1,0,0,0,0
111,202509171816,145.767,145.72299999999998,145.725,145.756,783,m1,0,0,0,0
112,202509171817,145.725,145.659,145.67499999999998,145.725,973,m1,0,0,0,0
113,202509171818,145.69299999999998,145.595,145.595,145.67499999999998,700,m1,0,0,0,0
114,202509171819,145.643,145.58599999999998,145.641,145.595,856,m1,0,0,0,0
115,202509171820,145.72299999999998,145.60999999999999,145.715,145.641,837,m1,0,0,0,0
116,202509171821,145.813,145.714,145.81,145.715,848,m1,0,0,0,0
117,202509171822,145.81,145.71699999999998,145.765,145.81,1092,m1,0,0,0,0
118,202509171823,145.843,145.75,145.801,145.765,839,m1,0,0,0,0
119,202509171824,145.833,145.78699999999998,145.831,145.801,833,m1,0,0,0,0
120,202509171825,145.84199999999998,145.786,145.831,145.831,576,m1,0,0,0,0
121,202509171826,145.89399999999998,145.821,145.845,145.831,768,m1,0,0,0,0
122,202509171827,145.873,145.831,145.86599999999999,145.845,584,m1,0,0,0,0
123,202509171828,145.987,145.86599999999999,145.952,145.86599999999999,872,m1,0,0,0,0
124,202509171829,145.96699999999998,145.886,145.93599999999998,145.952,975,m1,0,0,0,0
125,202509171830,146.01299999999998,145.87099999999998,145.89999999999998,145.93599999999998,2160,m1,0,0,0,0
126,202509171831,145.992,145.891,145.92,145.89999999999998,1298,m1,0,0,0,0
127,202509171832,146.167,145.881,146.088,145.92,3027,m1,0,0,0,0
128,202509171833,146.12099999999998,145.959,145.97199999999998,146.088,1581,m1,0,0,0,0
129,202509171834,146.093,145.963,146.093,145.97199999999998,1610,m1,0,0,0,0
130,202509171835,146.171,146.078,146.08599999999998,146.093,1877,m1,0,0,0,0
131,202509171836,146.27599999999998,146.07899999999998,146.22899999999998,146.08599999999998,1729,m1,0,0,0,0
132,202509171837,146.397,146.227,146.38299999999998,146.22899999999998,2066,m1,0,0,0,0
133,202509171838,146.494,146.355,146.36499999999998,146.38299999999998,2007,m1,0,0,0,0
134,202509171839,146.41899999999998,146.31099999999998,146.373,146.36499999999998,2260,m1,0,0,0,0
135,202509171840,146.457,146.21699999999998,146.272,146.373,2666,m1,0,0,0,0
136,202509171841,146.48999999999998,146.225,146.481,146.272,2652,m1,0,0,0,0
137,202509171842,146.623,146.465,146.507,146.481,3227,m1,0,0,0,0
138,202509171843,146.521,146.447,146.47299999999998,146.507,2800,m1,0,0,0,0
139,202509171844,146.512,146.452,146.47799999999998,146.47299999999998,1107,m1,0,0,0,0
140,202509171845,146.572,146.47199999999998,146.563,146.47799999999998,1305,m1,0,0,0,0
141,202509171846,146.695,146.55599999999998,146.673,146.563,1584,m1,0,0,0,0
142,202509171847,146.678,146.49099999999999,146.506,146.673,1771,m1,0,0,0,0
143,202509171848,146.56799999999998,146.483,146.489,146.506,1442,m1,0,0,0,0
144,202509171849,146.588,146.434,146.559,146.489,1333,m1,0,0,0,0
145,202509171850,146.66899999999998,146.536,146.636,146.559,2357,m1,0,0,0,0
146,202509171851,146.76399999999998,146.619,146.745,146.636,1930,m1,0,0,0,0
147,202509171852,146.801,146.70999999999998,146.76299999999998,146.745,1648,m1,0,0,0,0
148,202509171853,146.808,146.74099999999999,146.76299999999998,146.76299999999998,1154,m1,0,0,0,0
149,202509171854,146.857,146.762,146.833,146.76299999999998,993,m1,0,1,-1,-1
150,202509171855,146.83599999999998,146.66899999999998,146.725,146.833,1528,m1,0,0,0,0
151,202509171856,146.768,146.671,146.694,146.725,1347,m1,0,0,0,0
152,202509171857,146.815,146.69299999999998,146.73499999999999,146.694,1586,m1,0,0,0,0
153,202509171858,146.807,146.708,146.731,146.73499999999999,1397,m1,0,0,0,0
154,202509171859,146.78799999999998,146.688,146.714,146.731,1164,m1,0,0,0,0
155,202509171900,146.825,146.706,146.822,146.714,1486,m1,0,0,0,0
156,202509171901,146.84799999999998,146.738,146.759,146.822,2023,m1,0,0,0,0
157,202509171902,146.79399999999998,146.654,146.67499999999998,146.759,1406,m1,0,0,0,0
158,202509171903,146.70999999999998,146.636,146.67999999999998,146.67499999999998,965,m1,0,0,0,0
159,202509171904,146.70999999999998,146.62199999999999,146.625,146.67999999999998,530,m1,0,0,0,0
160,202509171905,146.66799999999998,146.607,146.613,146.625,879,m1,0,0,0,0
161,202509171906,146.673,146.613,146.642,146.613,551,m1,0,0,0,0
162,202509171907,146.65699999999998,146.60899999999998,146.612,146.642,581,m1,0,0,0,0
163,202509171908,146.613,146.534,146.536,146.612,654,m1,0,0,0,0
164,202509171909,146.54299999999998,146.503,146.517,146.536,718,m1,0,0,0,0
165,202509171910,146.632,146.505,146.62099999999998,146.517,964,m1,0,0,0,0
166,202509171911,146.678,146.618,146.66299999999998,146.62099999999998,894,m1,0,0,0,0
167,202509171912,146.71699999999998,146.66299999999998,146.696,146.66299999999998,586,m1,0,0,0,0
168,202509171913,146.75799999999998,146.68599999999998,146.748,146.696,629,m1,0,0,0,0
169,202509171914,146.762,146.727,146.738,146.748,571,m1,0,0,0,0
170,202509171915,146.748,146.628,146.748,146.738,1840,m1,0,0,0,0
171,202509171916,146.749,146.654,146.667,146.748,1226,m1,0,0,0,0
172,202509171917,146.688,146.63,146.672,146.667,1017,m1,0,0,0,0
173,202509171918,146.695,146.64,146.689,146.672,734,m1,0,0,0,0
174,202509171919,146.70499999999998,146.56699999999998,146.575,146.689,1235,m1,0,0,0,0
175,202509171920,146.64,146.575,146.593,146.575,1092,m1,0,0,0,0
176,202509171921,146.59699999999998,146.494,146.53799999999998,146.593,1124,m1,0,0,0,0
177,202509171922,146.581,146.505,146.581,146.53799999999998,709,m1,0,0,0,0
178,202509171923,146.581,146.47799999999998,146.488,146.581,641,m1,0,0,0,0
179,202509171924,146.5,146.45399999999998,146.477,146.488,646,m1,0,0,0,0
180,202509171925,146.48499999999999,146.445,146.465,146.477,325,m1,0,0,0,0
181,202509171926,146.506,146.44,146.494,146.465,552,m1,0,0,0,0
182,202509171927,146.53,146.493,146.49699999999999,146.494,579,m1,0,0,0,0
183,202509171928,146.545,146.493,146.53,146.49699999999999,476,m1,0,0,0,0
184,202509171929,146.557,146.52599999999998,146.55499999999998,146.53,406,m1,0,0,0,0
185,202509171930,146.624,146.55499999999998,146.624,146.55499999999998,492,m1,0,0,0,0
186,202509171931,146.641,146.601,146.63299999999998,146.624,365,m1,0,0,0,0
187,202509171932,146.661,146.62,146.626,146.63299999999998,255,m1,0,0,0,0
188,202509171933,146.65099999999998,146.60999999999999,146.64399999999998,146.626,271,m1,0,0,0,0
189,202509171934,146.67,146.61499999999998,146.617,146.64399999999998,372,m1,0,0,0,0
190,202509171935,146.64499999999998,146.6,146.617,146.617,385,m1,0,0,0,0
191,202509171936,146.629,146.588,146.59799999999998,146.617,328,m1,0,0,0,0
192,202509171937,146.66899999999998,146.58599999999998,146.66899999999998,146.59799999999998,400,m1,0,0,0,0
193,202509171938,146.673,146.64,146.64499999999998,146.66899999999998,401,m1,0,0,0,0
194,202509171939,146.70999999999998,146.643,146.706,146.64499999999998,439,m1,0,0,0,0
195,202509171940,146.731,146.69199999999998,146.69899999999998,146.706,391,m1,0,0,0,0
196,202509171941,146.718,146.673,146.684,146.69899999999998,315,m1,0,0,0,0
197,202509171942,146.708,146.671,146.701,146.684,249,m1,0,0,0,0
198,202509171943,146.703,146.67499999999998,146.684,146.701,319,m1,0,0,0,0
199,202509171944,146.70399999999998,146.67499999999998,146.694,146.684,285,m1,0,0,0,0
200,202509171945,146.766,146.685,146.765,146.694,337,m1,0,0,0,0
201,202509171946,146.774,146.715,146.72,146.765,347,m1,0,0,0,0
202,202509171947,146.761,146.708,146.753,146.72,239,m1,0,0,0,0
203,202509171948,146.785,146.73999999999998,146.785,146.753,301,m1,0,0,0,0
204,202509171949,146.798,146.772,146.79399999999998,146.785,255,m1,0,0,0,0
205,202509171950,146.828,146.78199999999998,146.821,146.79399999999998,293,m1,0,0,0,0
206,202509171951,146.83499999999998,146.807,146.834,146.821,270,m1,0,0,0,0
207,202509171952,146.838,146.79,146.79,146.834,225,m1,0,0,0,0
208,202509171953,146.797,146.761,146.79,146.79,422,m1,0,0,0,0
209,202509171954,146.825,146.784,146.825,146.79,276,m1,0,0,0,0
210,202509171955,146.834,146.802,146.82399999999998,146.825,240,m1,0,0,0,0
211,202509171956,146.82999999999998,146.77499999999998,146.78,146.82399999999998,339,m1,0,0,0,0
212,202509171957,146.81,146.78,146.80599999999998,146.78,254,m1,0,0,0,0
213,202509171958,146.821,146.796,146.797,146.80599999999998,219,m1,0,0,0,0
214,202509171959,146.802,146.777,146.778,146.797,224,m1,0,0,0,0
215,202509172000,146.795,146.754,146.762,146.778,160,m1,0,0,0,0
216,202509172001,146.79899999999998,146.761,146.796,146.762,245,m1,0,0,0,0
217,202509172002,146.801,146.791,146.797,146.796,98,m1,0,0,0,0
218,202509172003,146.83499999999998,146.797,146.832,146.797,267,m1,0,0,0,0
219,202509172004,146.864,146.832,146.85999999999999,146.832,152,m1,0,0,0,0
220,202509172005,146.874,146.85299999999998,146.87,146.85999999999999,203,m1,0,0,0,0
221,202509172006,146.87699999999998,146.863,146.876,146.87,79,m1,0,0,0,0
222,202509172007,146.878,146.862,146.86499999999998,146.876,111,m1,0,0,0,0
223,202509172008,146.86499999999998,146.819,146.831,146.86499999999998,199,m1,0,0,0,0
224,202509172009,146.863,146.82899999999998,146.863,146.831,173,m1,0,0,0,0
225,202509172010,146.873,146.84099999999998,146.857,146.863,175,m1,0,0,0,0
226,202509172011,146.858,146.843,146.843,146.857,83,m1,0,0,0,0
227,202509172012,146.858,146.84199999999998,146.84699999999998,146.843,92,m1,0,0,0,0
228,202509172013,146.849,146.826,146.828,146.84699999999998,79,m1,0,0,0,0
229,202509172014,146.855,146.827,146.849,146.828,88,m1,0,0,0,0
230,202509172015,146.87199999999999,146.846,146.87199999999999,146.849,67,m1,0,0,0,0
231,202509172016,146.95499999999998,146.87199999999999,146.947,146.87199999999999,288,m1,0,0,0,0
232,202509172017,146.97299999999998,146.94,146.945,146.947,260,m1,0,0,0,0
233,202509172018,146.969,146.945,146.963,146.945,142,m1,0,0,0,0
234,202509172019,146.964,146.938,146.938,146.963,127,m1,0,0,0,0
235,202509172020,146.969,146.935,146.96599999999998,146.938,153,m1,0,0,0,0
236,202509172021,146.969,146.956,146.96699999999998,146.96599999999998,120,m1,0,0,0,0
237,202509172022,147.022,146.96699999999998,147.022,146.96699999999998,217,m1,0,0,0,0
238,202509172023,147.045,147.01899999999998,147.03799999999998,147.022,191,m1,0,0,0,0
239,202509172024,147.048,147.01399999999998,147.016,147.03799999999998,179,m1,0,0,0,0
240,202509172025,147.017,146.952,146.95399999999998,147.016,165,m1,0,0,0,0
241,202509172026,147.0,146.953,147.0,146.95399999999998,149,m1,0,0,0,0
242,202509172027,147.017,147.0,147.006,147.0,165,m1,0,0,0,0
243,202509172028,147.03799999999998,147.006,147.021,147.006,93,m1,0,0,0,0
244,202509172029,147.039,147.017,147.02499999999998,147.021,120,m1,0,0,0,0
245,202509172030,147.04,147.023,147.023,147.02499999999998,170,m1,0,0,0,0
246,202509172031,147.04899999999998,147.01999999999998,147.042,147.023,103,m1,0,1,-1,-1
247,202509172032,147.046,147.03199999999998,147.033,147.042,53,m1,0,0,0,0
248,202509172033,147.036,147.01,147.01899999999998,147.033,101,m1,0,0,0,0
249,202509172034,147.027,146.983,146.989,147.01899999999998,155,m1,0,0,0,0
250,202509172035,146.993,146.94799999999998,146.953,146.989,113,m1,0,0,0,0
251,202509172036,146.974,146.953,146.969,146.953,103,m1,0,0,0,0
252,202509172037,146.99599999999998,146.96699999999998,146.98999999999998,146.969,125,m1,0,0,0,0
253,202509172038,146.99699999999999,146.98499999999999,146.99099999999999,146.98999999999998,70,m1,0,0,0,0
254,202509172039,146.99099999999999,146.97199999999998,146.97299999999998,146.99099999999999,102,m1,0,0,0,0
255,202509172040,146.97299999999998,146.94899999999998,146.94899999999998,146.97299999999998,87,m1,0,0,0,0
256,202509172041,146.965,146.945,146.957,146.94899999999998,83,m1,0,0,0,0
257,202509172042,146.969,146.956,146.965,146.957,101,m1,0,0,0,0
258,202509172043,146.968,146.956,146.958,146.965,58,m1,0,0,0,0
259,202509172044,146.963,146.952,146.95399999999998,146.958,88,m1,0,0,0,0
260,202509172045,146.956,146.911,146.91299999999998,146.95399999999998,58,m1,0,0,0,0
261,202509172046,146.922,146.902,146.914,146.91299999999998,83,m1,0,0,0,0
262,202509172047,146.923,146.91199999999998,146.923,146.914,67,m1,0,0,0,0
263,202509172048,146.934,146.922,146.928,146.923,50,m1,0,0,0,0
264,202509172049,146.951,146.928,146.951,146.928,39,m1,0,0,0,0
265,202509172050,146.993,146.951,146.993,146.951,133,m1,0,0,0,0
266,202509172051,147.001,146.988,146.989,146.993,47,m1,0,0,0,0
267,202509172052,147.00199999999998,146.989,147.001,146.989,71,m1,0,0,0,0
268,202509172053,147.004,146.999,147.0,147.001,32,m1,0,0,0,0
269,202509172054,147.01899999999998,147.0,147.01899999999998,147.0,90,m1,0,0,0,0
270,202509172055,147.023,147.006,147.01899999999998,147.01899999999998,78,m1,0,0,0,0
271,202509172056,147.029,147.01899999999998,147.022,147.01899999999998,67,m1,0,0,0,0
272,202509172057,147.035,146.998,146.998,147.022,93,m1,0,0,0,0
273,202509172058,147.011,146.983,146.986,146.998,177,m1,0,0,0,0
274,202509172059,147.003,146.944,146.944,146.986,147,m1,0,0,0,0
275,202509172100,146.944,146.908,146.91899999999998,146.944,31,m1,0,0,0,0
276,202509172101,146.91899999999998,146.91899999999998,146.91899999999998,146.91899999999998,1,m1,0,0,0,0
277,202509172102,146.922,146.91899999999998,146.91899999999998,146.91899999999998,2,m1,0,0,0,0
278,202509172103,146.922,146.91899999999998,146.91899999999998,146.91899999999998,2,m1,0,0,0,0
279,202509172104,146.91899999999998,146.91899999999998,146.91899999999998,146.91899999999998,4,m1,0,0,0,0
280,202509172105,146.91899999999998,146.904,146.91199999999998,146.91899999999998,13,m1,0,0,0,0
281,202509172106,146.91899999999998,146.91199999999998,146.91899999999998,146.91199999999998,18,m1,0,0,0,0
282,202509172107,146.928,146.91899999999998,146.92,146.91899999999998,23,m1,0,0,0,0
283,202509172108,146.92,146.91899999999998,146.91899999999998,146.92,23,m1,0,0,0,0
284,202509172109,146.929,146.91199999999998,146.929,146.91899999999998,13,m1,0,0,0,0
285,202509172110,146.932,146.916,146.932,146.929,15,m1,0,0,0,0
286,202509172111,146.932,146.929,146.929,146.932,4,m1,0,0,0,0
287,202509172112,146.929,146.921,146.926,146.929,7,m1,0,0,0,0
288,202509172113,146.926,146.926,146.926,146.926,7,m1,0,0,0,0
289,202509172114,146.927,146.911,146.911,146.926,7,m1,0,0,0,0
290,202509172115,146.911,146.91,146.91,146.911,25,m1,0,0,0,0
291,202509172116,146.91299999999998,146.91,146.91299999999998,146.91,27,m1,0,0,0,0
292,202509172117,146.91299999999998,146.91,146.91,146.91299999999998,36,m1,0,0,0,0
293,202509172118,146.91,146.908,146.908,146.91,14,m1,0,0,0,0
294,202509172119,146.908,146.90699999999998,146.90699999999998,146.908,35,m1,0,0,0,0
295,202509172120,146.914,146.90599999999998,146.911,146.90699999999998,33,m1,0,0,0,0
296,202509172121,146.911,146.90599999999998,146.90599999999998,146.911,20,m1,0,0,0,0
297,202509172122,146.911,146.905,146.905,146.90599999999998,15,m1,0,0,0,0
298,202509172123,146.91,146.904,146.908,146.905,24,m1,0,0,0,0
299,202509172124,146.91,146.90599999999998,146.908,146.908,12,m1,0,0,0,0
300,202509172125,146.91199999999998,146.904,146.91,146.908,42,m1,0,0,0,0
301,202509172126,146.911,146.905,146.905,146.91,9,m1,0,0,0,0
302,202509172127,146.909,146.902,146.902,146.905,14,m1,0,0,0,0
303,202509172128,146.91,146.89999999999998,146.91,146.902,19,m1,0,0,0,0
304,202509172129,146.91,146.903,146.90599999999998,146.91,14,m1,0,0,0,0
305,202509172130,146.91,146.90599999999998,146.908,146.90599999999998,11,m1,0,0,0,0
306,202509172131,146.91,146.908,146.908,146.908,4,m1,0,0,0,0
307,202509172132,146.909,146.903,146.904,146.908,5,m1,0,0,0,0
308,202509172133,146.908,146.904,146.905,146.904,13,m1,0,0,0,0
309,202509172134,146.91199999999998,146.904,146.908,146.905,26,m1,0,0,0,0
310,202509172135,146.908,146.90099999999998,146.903,146.908,20,m1,0,0,0,0
311,202509172136,146.90599999999998,146.897,146.905,146.903,51,m1,0,0,0,0
312,202509172137,146.905,146.902,146.902,146.905,27,m1,0,0,0,0
313,202509172138,146.90599999999998,146.898,146.89999999999998,146.902,68,m1,0,0,0,0
314,202509172139,146.90599999999998,146.898,146.903,146.89999999999998,81,m1,0,0,0,0
315,202509172140,146.904,146.898,146.904,146.903,71,m1,0,0,0,0
316,202509172141,146.90599999999998,146.898,146.902,146.904,83,m1,0,0,0,0
317,202509172142,146.905,146.896,146.903,146.902,128,m1,0,0,0,0
318,202509172143,146.903,146.851,146.89499999999998,146.903,157,m1,0,0,0,0
319,202509172144,146.922,146.84699999999998,146.87199999999999,146.89499999999998,201,m1,0,0,0,0
320,202509172145,146.91,146.87099999999998,146.909,146.87199999999999,70,m1,0,0,0,0
321,202509172146,146.91899999999998,146.90699999999998,146.916,146.909,49,m1,0,0,0,0
322,202509172147,146.921,146.91299999999998,146.91799999999998,146.916,56,m1,0,0,0,0
323,202509172148,146.921,146.84199999999998,146.86499999999998,146.91799999999998,130,m1,0,0,0,0
324,202509172149,146.874,146.852,146.874,146.86499999999998,82,m1,0,0,0,0
325,202509172150,146.881,146.873,146.87699999999998,146.874,41,m1,0,0,0,0
326,202509172151,146.878,146.875,146.875,146.87699999999998,18,m1,0,0,0,0
327,202509172152,146.87699999999998,146.867,146.875,146.875,17,m1,0,0,0,0
328,202509172153,146.898,146.873,146.875,146.875,141,m1,0,0,0,0
329,202509172154,146.89499999999998,146.867,146.884,146.875,119,m1,0,0,0,0
330,202509172155,146.90099999999998,146.868,146.886,146.884,70,m1,0,0,0,0
331,202509172156,146.893,146.878,146.879,146.886,67,m1,0,0,0,0
332,202509172157,146.92499999999998,146.869,146.921,146.879,123,m1,0,0,0,0
333,202509172158,146.92499999999998,146.91199999999998,146.914,146.921,80,m1,0,0,0,0
334,202509172159,146.926,146.87099999999998,146.915,146.914,121,m1,0,0,0,0
335,202509172200,146.968,146.915,146.923,146.915,309,m1,0,0,0,0
336,202509172201,146.93699999999998,146.916,146.928,146.923,95,m1,0,0,0,0
337,202509172202,146.952,146.92499999999998,146.93699999999998,146.928,79,m1,0,0,0,0
