,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,ema_200,ema_100,ema_80,peaks_min,peaks_max,median_max,median_min,channel_width_pips,channel_breakout_up,channel_breakout_down,signal,valid_signal
781,202509290232,0.656,0.65594,0.65598,0.65596,58,m1,0.6553983674939518,0.655555315026852,0.6555981301429294,0,0,0.6553983674939518,0.6555981301429294,2.0,1,0,1,1
782,202509290233,0.65598,0.65594,0.6559699999999999,0.65598,68,m1,0.6554040553795841,0.6555635266104787,0.6556073121147089,0,0,0.6554040553795841,0.6556073121147089,2.0,1,0,1,1
783,202509290234,0.65608,0.65595,0.65608,0.6559699999999999,88,m1,0.6554107811967027,0.6555737538063107,0.6556189834205186,0,0,0.6554107811967027,0.6556189834205186,2.1,1,0,1,1
784,202509290235,0.65608,0.65594,0.65604,0.65608,109,m1,0.6554170420803177,0.6555829864042054,0.6556293788916169,0,0,0.6554170420803177,0.6556293788916169,2.1,1,0,1,1
785,202509290236,0.65614,0.65603,0.65614,0.65604,109,m1,0.6554242356914588,0.6555940163763994,0.6556419868202189,0,0,0.6554242356914588,0.6556419868202189,2.2,1,0,1,1
786,202509290237,0.6562,0.65612,0.6562,0.65614,67,m1,0.655431954739305,0.6556060160521142,0.6556557649234234,0,0,0.655431954739305,0.6556557649234234,2.2,1,0,1,1
787,202509290238,0.65625,0.65612,0.65612,0.6562,157,m1,0.6554388009608045,0.6556161939520724,0.6556672275179067,0,0,0.6554388009608045,0.6556672275179067,2.3,1,0,1,1
788,202509290239,0.65625,0.65612,0.65623,0.65612,99,m1,0.6554466735880602,0.6556283485272789,0.6556811231347486,0,0,0.6554466735880602,0.6556811231347486,2.3,1,0,1,1
789,202509290240,0.65625,0.6562,0.65623,0.65623,94,m1,0.6554544678807163,0.6556402624178279,0.65569467564994,0,0,0.6554544678807163,0.65569467564994,2.4,1,0,1,1
790,202509290241,0.65629,0.65611,0.65614,0.65623,132,m1,0.6554612890958336,0.6556501582115343,0.6557056713129045,0,0,0.6554612890958336,0.6557056713129045,2.4,1,0,1,1
791,202509290242,0.65615,0.65609,0.65609,0.65614,46,m1,0.6554675449257258,0.6556588679499197,0.6557151609101167,0,0,0.6554675449257258,0.6557151609101167,2.5,1,0,1,1
792,202509290243,0.65618,0.65607,0.65618,0.65609,97,m1,0.6554746340309424,0.655669187396456,0.6557266384185089,0,0,0.6554746340309424,0.6557266384185089,2.5,1,0,1,1
793,202509290244,0.6562399999999999,0.65614,0.65622,0.65618,88,m1,0.655482050607749,0.6556800945767242,0.6557388201859531,0,0,0.655482050607749,0.6557388201859531,2.6,1,0,1,1
794,202509290245,0.65623,0.65615,0.65615,0.65622,73,m1,0.6554886968703585,0.6556893996346108,0.6557489727739543,0,0,0.6554886968703585,0.6557489727739543,2.6,1,0,1,1
795,202509290246,0.65625,0.65615,0.65625,0.65615,81,m1,0.6554962720258773,0.6557005006319452,0.6557613438165727,0,0,0.6554962720258773,0.6557613438165727,2.7,1,0,1,1
796,202509290247,0.65632,0.6562,0.65625,0.65625,113,m1,0.6555037718067144,0.6557113818075502,0.6557734094013487,0,0,0.6555037718067144,0.6557734094013487,2.7,1,0,1,1
797,202509290248,0.65625,0.6561899999999999,0.6562,0.65625,56,m1,0.6555106994504287,0.6557210574153214,0.6557839425025499,0,0,0.6555106994504287,0.6557839425025499,2.7,1,0,1,1
798,202509290249,0.65625,0.65617,0.65618,0.6562,85,m1,0.6555173591573896,0.6557301453872952,0.6557937217000178,0,0,0.6555173591573896,0.6557937217000178,2.8,1,0,1,1
799,202509290250,0.6562399999999999,0.65612,0.65614,0.65618,95,m1,0.6555235545886594,0.6557382613202201,0.6558022717814989,0,0,0.6555235545886594,0.6558022717814989,2.8,1,0,1,1
800,202509290251,0.65614,0.6560199999999999,0.6560199999999999,0.65614,52,m1,0.6555284943439962,0.6557438403039781,0.6558076477868939,0,0,0.6555284943439962,0.6558076477868939,2.8,1,0,1,1
801,202509290252,0.65604,0.65593,0.656,0.6560199999999999,87,m1,0.6555331859425635,0.6557489127732063,0.6558123972242546,0,0,0.6555331859425635,0.6558123972242546,2.8,1,0,1,1
802,202509290253,0.65616,0.656,0.65616,0.656,45,m1,0.655539422898359,0.655757053114331,0.6558209800088408,0,0,0.655539422898359,0.6558209800088408,2.8,1,0,1,1
803,202509290254,0.6562,0.65614,0.65617,0.65616,56,m1,0.6555456972973802,0.6557652302803838,0.6558295977864003,0,0,0.6555456972973802,0.6558295977864003,2.8,1,0,1,1
804,202509290255,0.65621,0.65615,0.65618,0.65617,74,m1,0.655552008767058,0.6557734435421584,0.6558382496929089,0,0,0.655552008767058,0.6558382496929089,2.9,1,0,1,1
805,202509290256,0.6562,0.65616,0.6561899999999999,0.65618,41,m1,0.65555835693853,0.6557816921848879,0.6558469348856766,0,0,0.65555835693853,0.6558469348856766,2.9,1,0,1,1
806,202509290257,0.6562399999999999,0.6561,0.65615,0.6561899999999999,77,m1,0.6555642439341666,0.6557889854089495,0.6558544179749192,0,0,0.6555642439341666,0.6558544179749192,2.9,1,0,1,1
807,202509290258,0.6561899999999999,0.65614,0.65616,0.65615,61,m1,0.6555701718552197,0.6557963322325346,0.6558619632101064,0,0,0.6555701718552197,0.6558619632101064,2.9,1,0,1,1
808,202509290259,0.6561899999999999,0.65613,0.6561899999999999,0.65616,33,m1,0.6555763392994464,0.6558041276338705,0.6558700628839309,0,0,0.6555763392994464,0.6558700628839309,2.9,1,0,1,1
809,202509290300,0.65623,0.65615,0.65616,0.6561899999999999,64,m1,0.6555821468686062,0.6558111746114176,0.6558772218250685,0,0,0.6555821468686062,0.6558772218250685,3.0,1,0,1,1
810,202509290301,0.65616,0.65608,0.65615,0.65616,97,m1,0.6555877971485206,0.6558178840250528,0.655883957088647,0,0,0.6555877971485206,0.655883957088647,3.0,1,0,1,1
811,202509290302,0.6561899999999999,0.65613,0.6561899999999999,0.65615,57,m1,0.6555937892166945,0.65582525265822,0.6558915137037421,0,0,0.6555937892166945,0.6558915137037421,3.0,1,0,1,1
812,202509290303,0.65622,0.65613,0.65614,0.6561899999999999,87,m1,0.6555992241498618,0.6558314852788493,0.6558976491678472,0,0,0.6555992241498618,0.6558976491678472,3.0,1,0,1,1
813,202509290304,0.65616,0.65606,0.65608,0.65614,66,m1,0.6556040079891667,0.6558364063624363,0.65590215165753,0,0,0.6556040079891667,0.65590215165753,3.0,1,0,1,1
814,202509290305,0.65614,0.6560199999999999,0.65613,0.65608,78,m1,0.6556092417405183,0.6558422200978337,0.6559077775425293,0,0,0.6556092417405183,0.6559077775425293,3.0,1,0,1,1
815,202509290306,0.65614,0.65608,0.65608,0.65613,31,m1,0.6556139259023042,0.6558469286107478,0.6559120299488865,0,0,0.6556139259023042,0.6559120299488865,3.0,1,0,1,1
816,202509290307,0.65618,0.65608,0.65618,0.65608,49,m1,0.6556195584803907,0.6558535240838023,0.6559186464933585,0,0,0.6556195584803907,0.6559186464933585,3.0,1,0,1,1
817,202509290308,0.65618,0.65612,0.65613,0.65618,52,m1,0.6556246375004863,0.6558589988544201,0.6559238650984608,0,0,0.6556246375004863,0.6559238650984608,3.0,1,0,1,1
818,202509290309,0.65614,0.656,0.6560199999999999,0.65613,75,m1,0.6556285714557053,0.6558621869959168,0.6559262387997333,0,0,0.6556285714557053,0.6559262387997333,3.0,1,0,1,1
819,202509290310,0.65609,0.6559699999999999,0.65604,0.6560199999999999,108,m1,0.6556326652720665,0.6558657080455026,0.6559290477182584,0,0,0.6556326652720665,0.6559290477182584,3.0,1,0,1,1
820,202509290311,0.65618,0.65603,0.65618,0.65604,57,m1,0.6556381113887624,0.655871931648562,0.655935244070894,0,0,0.6556381113887624,0.655935244070894,3.0,1,0,1,1
821,202509290312,0.65621,0.65615,0.6561899999999999,0.65618,88,m1,0.6556436028177299,0.6558782300317587,0.6559415343407484,0,0,0.6556436028177299,0.6559415343407484,3.0,1,0,1,1
822,202509290313,0.6562399999999999,0.65616,0.6562399999999999,0.6561899999999999,52,m1,0.6556495371180511,0.6558853937935061,0.655948903863199,0,0,0.6556495371180511,0.655948903863199,3.0,1,0,1,1
823,202509290314,0.65625,0.65618,0.6561899999999999,0.6562399999999999,73,m1,0.65565491485817,0.6558914255995753,0.6559548568542312,0,0,0.65565491485817,0.6559548568542312,3.0,1,0,1,1
824,202509290315,0.65631,0.6561899999999999,0.65625,0.6561899999999999,89,m1,0.6556608361033623,0.6558985260827519,0.6559621443393119,0,0,0.6556608361033623,0.6559621443393119,3.0,1,0,1,1
825,202509290316,0.65631,0.65625,0.65625,0.65625,43,m1,0.6556666984306921,0.6559054859623014,0.6559692518864894,0,0,0.6556666984306921,0.6559692518864894,3.0,1,0,1,1
826,202509290317,0.65628,0.65621,0.65626,0.65625,54,m1,0.6556726019288943,0.6559125060422557,0.6559764308522551,0,0,0.6556726019288943,0.6559764308522551,3.0,1,0,1,1
827,202509290318,0.65634,0.65626,0.65634,0.65626,27,m1,0.6556792427057212,0.6559209712691417,0.6559854078682489,0,0,0.6556792427057212,0.6559854078682489,3.1,1,0,1,1
828,202509290319,0.6564,0.65632,0.65635,0.65634,67,m1,0.6556859169076543,0.6559294668875746,0.655994410143107,0,0,0.6556859169076543,0.655994410143107,3.1,1,0,1,1
829,202509290320,0.65645,0.65629,0.65644,0.65635,87,m1,0.655693420222006,0.6559395764541572,0.6560054123617958,0,0,0.655693420222006,0.6560054123617958,3.1,1,0,1,1
830,202509290321,0.65645,0.65637,0.6564,0.65644,41,m1,0.6557004508665633,0.6559486937520947,0.6560151552664428,0,0,0.6557004508665633,0.6560151552664428,3.1,1,0,1,1
831,202509290322,0.6564,0.65631,0.65631,0.6564,28,m1,0.6557065160320701,0.6559558483312612,0.6560224353833208,0,0,0.6557065160320701,0.6560224353833208,3.2,1,0,1,1
832,202509290323,0.65631,0.6562399999999999,0.65625,0.65631,64,m1,0.655711923832746,0.6559616731167807,0.656028054262745,0,0,0.655711923832746,0.656028054262745,3.2,1,0,1,1
833,202509290324,0.65626,0.6562399999999999,0.65625,0.65625,23,m1,0.65571727782446,0.6559673825600126,0.6560335344044057,0,0,0.65571727782446,0.6560335344044057,3.2,1,0,1,1
834,202509290325,0.65629,0.65625,0.65628,0.65625,28,m1,0.6557228770500872,0.6559735730043689,0.6560396199746673,0,0,0.6557228770500872,0.6560396199746673,3.2,1,0,1,1
835,202509290326,0.65631,0.65625,0.6563,0.65628,42,m1,0.6557286195670018,0.6559800369052724,0.6560460491110953,0,0,0.6557286195670018,0.6560460491110953,3.2,1,0,1,1
836,202509290327,0.6563,0.6562399999999999,0.65626,0.6563,27,m1,0.6557339069344944,0.6559855807289303,0.656051331849093,0,0,0.6557339069344944,0.656051331849093,3.2,1,0,1,1
837,202509290328,0.65629,0.6562399999999999,0.65629,0.65626,49,m1,0.6557394401988278,0.655991608833308,0.6560572248898562,0,0,0.6557394401988278,0.6560572248898562,3.2,1,0,1,1
838,202509290329,0.65632,0.65629,0.65629,0.65629,21,m1,0.6557449184058046,0.6559975175692822,0.65606297242344,0,0,0.6557449184058046,0.65606297242344,3.2,1,0,1,1
839,202509290330,0.65631,0.65623,0.65631,0.65629,63,m1,0.6557505411082345,0.6560037053401874,0.6560690718697749,0,0,0.6557505411082345,0.6560690718697749,3.2,1,0,1,1
840,202509290331,0.65631,0.65623,0.65625,0.65631,54,m1,0.6557555108484511,0.6560085824621638,0.6560735392310151,0,0,0.6557555108484511,0.6560735392310151,3.2,1,0,1,1
841,202509290332,0.65627,0.65623,0.65625,0.65625,32,m1,0.6557604311385162,0.6560133630074674,0.6560778962870394,0,0,0.6557604311385162,0.6560778962870394,3.2,1,0,1,1
842,202509290333,0.65628,0.6562399999999999,0.65625,0.65625,21,m1,0.6557653024704714,0.6560180488885076,0.6560821457614335,0,0,0.6557653024704714,0.6560821457614335,3.2,1,0,1,1
843,202509290334,0.65626,0.6562399999999999,0.6562399999999999,0.65625,25,m1,0.6557700258289741,0.6560224439600223,0.6560860433969538,0,0,0.6557700258289741,0.6560860433969538,3.2,1,0,1,1
844,202509290335,0.65625,0.65622,0.6562399999999999,0.6562399999999999,33,m1,0.6557747021888849,0.6560267520004179,0.6560898447945599,0,0,0.6557747021888849,0.6560898447945599,3.2,1,0,1,1
845,202509290336,0.6562399999999999,0.65622,0.65623,0.6562399999999999,42,m1,0.6557792325153636,0.6560307767132809,0.6560933054169165,0,0,0.6557792325153636,0.6560933054169165,3.1,1,0,1,1
846,202509290337,0.6562399999999999,0.65623,0.6562399999999999,0.65623,29,m1,0.6557838172664545,0.6560349197486616,0.6560969275053877,0,0,0.6557838172664545,0.6560969275053877,3.1,1,0,1,1
847,202509290338,0.65629,0.6562399999999999,0.65625,0.6562399999999999,40,m1,0.6557884559006192,0.6560391787635395,0.6561007070731559,0,0,0.6557884559006192,0.6561007070731559,3.1,1,0,1,1
848,202509290339,0.65629,0.6562399999999999,0.65628,0.65625,41,m1,0.6557933468866827,0.6560439475008951,0.656105134059004,0,0,0.6557933468866827,0.656105134059004,3.1,1,0,1,1
849,202509290340,0.65629,0.65625,0.65629,0.65628,50,m1,0.6557982887087057,0.6560488198276101,0.6561096986501397,0,0,0.6557982887087057,0.6561096986501397,3.1,1,0,1,1
850,202509290341,0.65629,0.65625,0.65629,0.65629,26,m1,0.6558031813583703,0.6560535956726079,0.6561141505353214,0,0,0.6558031813583703,0.6561141505353214,3.1,1,0,1,1
851,202509290342,0.65629,0.6562,0.65626,0.65629,96,m1,0.6558077268174911,0.6560576828870117,0.6561177517566715,0,0,0.6558077268174911,0.6561177517566715,3.1,1,0,1,1
852,202509290343,0.65629,0.65625,0.65627,0.65626,37,m1,0.6558123265506505,0.6560618871862788,0.6561215109725562,0,0,0.6558123265506505,0.6561215109725562,3.1,1,0,1,1
853,202509290344,0.6564099999999999,0.65627,0.6564099999999999,0.65627,51,m1,0.6558182735501465,0.6560687805093228,0.656128634158419,0,0,0.6558182735501465,0.656128634158419,3.1,1,0,1,1
854,202509290345,0.65651,0.65639,0.6565,0.6564099999999999,46,m1,0.6558250568979063,0.6560773195091382,0.6561378036853716,0,0,0.6558250568979063,0.6561378036853716,3.1,1,0,1,1
855,202509290346,0.65655,0.6565,0.65655,0.6565,33,m1,0.6558322702621062,0.6560866795188582,0.6561479813721525,0,0,0.6558322702621062,0.6561479813721525,3.2,1,0,1,1
856,202509290347,0.65655,0.65647,0.65655,0.65655,49,m1,0.6558394118515379,0.6560958541818511,0.6561579077580252,0,0,0.6558394118515379,0.6561579077580252,3.2,1,0,1,1
857,202509290348,0.65655,0.65654,0.65655,0.65655,33,m1,0.6558464823803783,0.6561048471683492,0.6561675890479505,0,0,0.6558464823803783,0.6561675890479505,3.2,1,0,1,1
858,202509290349,0.65668,0.65655,0.65667,0.65655,50,m1,0.6558546765855487,0.6561160383135304,0.656179994256643,0,0,0.6558546765855487,0.656179994256643,3.3,1,0,1,1
859,202509290350,0.65669,0.6566,0.65662,0.65667,59,m1,0.6558622917439015,0.6561260177528664,0.6561908585959851,0,0,0.6558622917439015,0.6561908585959851,3.3,1,0,1,1
860,202509290351,0.6566299999999999,0.65653,0.65659,0.65662,79,m1,0.6558695326220717,0.6561352055201363,0.6562007139392941,0,0,0.6558695326220717,0.6562007139392941,3.3,1,0,1,1
861,202509290352,0.65662,0.65656,0.65659,0.65659,50,m1,0.6558767014517028,0.6561442113514206,0.656210325940793,0,0,0.6558767014517028,0.656210325940793,3.3,1,0,1,1
862,202509290353,0.6566,0.65654,0.65654,0.65659,33,m1,0.6558833014372581,0.6561520487504023,0.6562184660410203,0,0,0.6558833014372581,0.6562184660410203,3.4,1,0,1,1
863,202509290354,0.65665,0.65653,0.65662,0.65654,53,m1,0.6558906317712158,0.6561613151117806,0.6562283804597605,0,0,0.6558906317712158,0.6562283804597605,3.4,1,0,1,1
864,202509290355,0.65669,0.65659,0.65665,0.65662,72,m1,0.6558981876739898,0.6561709920402601,0.6562387908187788,0,0,0.6558981876739898,0.6562387908187788,3.4,1,0,1,1
865,202509290356,0.6567,0.6566299999999999,0.65669,0.65665,29,m1,0.6559060664036018,0.6561812694256014,0.6562499317862163,0,0,0.6559060664036018,0.6562499317862163,3.4,1,0,1,1
866,202509290357,0.65671,0.65667,0.6567,0.65669,42,m1,0.655913966240382,0.6561915413181637,0.6562610445816183,0,0,0.655913966240382,0.6562610445816183,3.5,1,0,1,1
867,202509290358,0.6567,0.65664,0.65665,0.6567,58,m1,0.6559212899593833,0.656200619707903,0.6562706484191091,0,0,0.6559212899593833,0.6562706484191091,3.5,1,0,1,1
868,202509290359,0.65668,0.65664,0.65664,0.65665,66,m1,0.655928441303071,0.6562093203077465,0.6562797682112298,0,0,0.655928441303071,0.6562797682112298,3.5,1,0,1,1
869,202509290400,0.65664,0.6565799999999999,0.6565799999999999,0.65664,54,m1,0.6559349244741848,0.6562166604996722,0.6562871813418166,0,0,0.6559349244741848,0.6562871813418166,3.5,1,0,1,1
870,202509290401,0.65659,0.6565799999999999,0.65659,0.6565799999999999,32,m1,0.6559414426386209,0.6562240533610648,0.6562946583457223,0,0,0.6559414426386209,0.6562946583457223,3.5,1,0,1,1
871,202509290402,0.65664,0.6565799999999999,0.65659,0.65659,37,m1,0.6559478959456994,0.6562312998291625,0.6563019507322476,0,0,0.6559478959456994,0.6563019507322476,3.5,1,0,1,1
872,202509290403,0.6566,0.65656,0.6566,0.65659,38,m1,0.6559543845432546,0.6562386008226444,0.6563093099734266,0,0,0.6559543845432546,0.6563093099734266,3.5,1,0,1,1
873,202509290404,0.6566,0.65648,0.65648,0.6566,50,m1,0.6559596145477994,0.6562433810043742,0.656313524541984,0,0,0.6559596145477994,0.656313524541984,3.5,1,0,1,1
874,202509290405,0.6565799999999999,0.65648,0.65656,0.65648,73,m1,0.6559655885323984,0.6562496506874559,0.6563196103557621,0,0,0.6559655885323984,0.6563196103557621,3.5,1,0,1,1
875,202509290406,0.6565799999999999,0.65655,0.6565799999999999,0.65656,43,m1,0.6559717020793397,0.6562561922580012,0.6563260397296939,0,0,0.6559717020793397,0.6563260397296939,3.5,1,0,1,1
876,202509290407,0.6565799999999999,0.65653,0.65654,0.6565799999999999,35,m1,0.655977356785018,0.6562618122132883,0.656331322699331,0,0,0.655977356785018,0.656331322699331,3.5,1,0,1,1
877,202509290408,0.65655,0.65643,0.65644,0.65654,72,m1,0.6559819602000925,0.6562653406843123,0.656334006089471,0,0,0.6559819602000925,0.656334006089471,3.5,1,0,1,1
878,202509290409,0.6565,0.65643,0.65648,0.65644,63,m1,0.6559869158199921,0.6562695913638308,0.6563376108773853,0,0,0.6559869158199921,0.6563376108773853,3.5,1,0,1,1
879,202509290410,0.65651,0.65648,0.6565,0.65648,55,m1,0.655992021135216,0.6562741539110817,0.656341620485351,0,0,0.655992021135216,0.656341620485351,3.5,1,0,1,1
880,202509290411,0.65664,0.65649,0.65662,0.6565,81,m1,0.6559982696811343,0.6562810023484861,0.656348494053614,0,0,0.6559982696811343,0.656348494053614,3.5,1,0,1,1
881,202509290412,0.65666,0.65661,0.65665,0.65662,47,m1,0.656004754559929,0.6562883092326744,0.6563559386448827,0,0,0.656004754559929,0.6563559386448827,3.5,1,0,1,1
882,202509290413,0.65666,0.65659,0.65666,0.65665,52,m1,0.6560112744150541,0.6562956694458888,0.6563634463326634,0,0,0.6560112744150541,0.6563634463326634,3.5,1,0,1,1
883,202509290414,0.6567,0.65662,0.6566299999999999,0.65666,48,m1,0.6560174308885363,0.656302289852901,0.6563700279046963,0,0,0.6560174308885363,0.6563700279046963,3.5,1,0,1,1
884,202509290415,0.6566299999999999,0.6565799999999999,0.65659,0.6566299999999999,72,m1,0.6560231280936255,0.6563079870835365,0.6563754593144568,0,0,0.6560231280936255,0.6563754593144568,3.5,1,0,1,1
885,202509290416,0.65659,0.65654,0.65656,0.65659,19,m1,0.6560284701026442,0.656312977438318,0.6563800158745937,0,0,0.6560284701026442,0.6563800158745937,3.5,1,0,1,1
886,202509290417,0.6566,0.65654,0.65659,0.65656,58,m1,0.656034057464807,0.6563184630335988,0.6563852006678136,0,0,0.656034057464807,0.6563852006678136,3.5,1,0,1,1
887,202509290418,0.65661,0.6565799999999999,0.65661,0.65659,51,m1,0.6560397882363015,0.6563242360428344,0.6563907512686082,0,0,0.6560397882363015,0.6563907512686082,3.5,1,0,1,1
888,202509290419,0.65666,0.65659,0.65665,0.65661,63,m1,0.6560458599951443,0.6563306868142634,0.6563971524718525,0,0,0.6560458599951443,0.6563971524718525,3.5,1,0,1,1
889,202509290420,0.65666,0.6566299999999999,0.65664,0.65665,62,m1,0.6560517718359887,0.6563368118278423,0.6564031487071154,0,0,0.6560517718359887,0.6564031487071154,3.5,1,0,1,1
890,202509290421,0.65665,0.6565799999999999,0.65659,0.65664,45,m1,0.6560571273401083,0.6563418254550137,0.6564077623192853,0,0,0.6560571273401083,0.6564077623192853,3.5,1,0,1,1
891,202509290422,0.65669,0.65659,0.65669,0.65659,50,m1,0.6560634245805054,0.656348720000459,0.6564147311509079,0,0,0.6560634245805054,0.6564147311509079,3.5,1,0,1,1
892,202509290423,0.65669,0.65668,0.65669,0.65669,40,m1,0.6560696591617939,0.6563554780202517,0.6564215279126139,0,0,0.6560696591617939,0.6564215279126139,3.5,1,0,1,1
893,202509290424,0.65676,0.65668,0.65672,0.65669,62,m1,0.6560761302149104,0.6563626962772765,0.6564288975937839,0,0,0.6560761302149104,0.6564288975937839,3.5,1,0,1,1
894,202509290425,0.65672,0.65668,0.65669,0.65672,16,m1,0.656082238371976,0.6563691775391125,0.6564353445667769,0,0,0.656082238371976,0.6564353445667769,3.5,1,0,1,1
895,202509290426,0.65676,0.65669,0.65676,0.65669,39,m1,0.6560889822687723,0.6563769165977439,0.6564433607503133,0,0,0.6560889822687723,0.6564433607503133,3.5,1,0,1,1
896,202509290427,0.6568499999999999,0.65675,0.65684,0.65676,33,m1,0.6560964550820184,0.6563860865661054,0.656453154312034,0,0,0.6560964550820184,0.656453154312034,3.6,1,0,1,1
897,202509290428,0.6568499999999999,0.65681,0.65681,0.65684,18,m1,0.6561035550314511,0.6563944808915291,0.6564619653166751,0,0,0.6561035550314511,0.6564619653166751,3.6,1,0,1,1
898,202509290429,0.65682,0.65679,0.6567999999999999,0.65681,22,m1,0.6561104848321333,0.6564025109728848,0.6564703118520658,0,0,0.6561104848321333,0.6564703118520658,3.6,1,0,1,1
899,202509290430,0.6568499999999999,0.65678,0.6568499999999999,0.6567999999999999,53,m1,0.6561178431920126,0.6564113721417386,0.6564796868680642,0,0,0.6561178431920126,0.6564796868680642,3.6,1,0,1,1
900,202509290431,0.6568499999999999,0.65683,0.65683,0.6568499999999999,39,m1,0.6561249293294055,0.6564196618022983,0.6564883365750256,0,0,0.6561249293294055,0.6564883365750256,3.6,1,0,1,1
901,202509290432,0.65693,0.65683,0.65693,0.65683,45,m1,0.6561329399828442,0.6564297675091835,0.656499241844778,0,0,0.6561329399828442,0.656499241844778,3.7,1,0,1,1
902,202509290433,0.65693,0.65688,0.65688,0.65693,33,m1,0.6561403734158507,0.6564386830040511,0.6565086432807095,0,0,0.6561403734158507,0.6565086432807095,3.7,1,0,1,1
903,202509290434,0.65689,0.65686,0.65689,0.65688,26,m1,0.6561478323868373,0.6564476199742679,0.6565180594960006,0,0,0.6561478323868373,0.6565180594960006,3.7,1,0,1,1
904,202509290435,0.65694,0.65688,0.65694,0.65689,31,m1,0.6561557146516449,0.6564573700737873,0.65652847778005,0,0,0.6561557146516449,0.65652847778005,3.7,1,0,1,1
905,202509290436,0.6569699999999999,0.65693,0.6569699999999999,0.65694,29,m1,0.6561638169934196,0.656467521161435,0.6565393795632586,0,0,0.6561638169934196,0.6565393795632586,3.8,1,0,1,1
906,202509290437,0.65704,0.65695,0.657,0.6569699999999999,44,m1,0.6561721372223408,0.6564780652968522,0.6565507529073756,0,0,0.6561721372223408,0.6565507529073756,3.8,1,0,1,1
907,202509290438,0.657,0.65699,0.65699,0.657,14,m1,0.656180275160427,0.6564882026177066,0.6565615985146009,0,0,0.656180275160427,0.6565615985146009,3.8,1,0,1,1
908,202509290439,0.6571,0.65699,0.6571,0.65699,22,m1,0.656189426651368,0.6565003174173559,0.656574892378438,0,0,0.656189426651368,0.656574892378438,3.9,1,0,1,1
909,202509290440,0.65715,0.65709,0.6571,0.6571,74,m1,0.6561984870826977,0.6565121923199825,0.6565878579987235,0,0,0.6561984870826977,0.6565878579987235,3.9,1,0,1,1
910,202509290441,0.6571,0.6569699999999999,0.65699,0.6571,55,m1,0.6562063628331186,0.6565216538582006,0.6565977874308538,0,0,0.6562063628331186,0.6565977874308538,3.9,1,0,1,1
911,202509290442,0.6570199999999999,0.65694,0.6570199999999999,0.65699,38,m1,0.6562144587253265,0.6565315220986323,0.6566082124325612,0,0,0.6562144587253265,0.6566082124325612,3.9,1,0,1,1
912,202509290443,0.6570199999999999,0.65698,0.65699,0.6570199999999999,50,m1,0.6562221755539301,0.6565406008689564,0.6566176392860782,0,0,0.6562221755539301,0.6566176392860782,4.0,1,0,1,1
913,202509290444,0.65704,0.65699,0.65704,0.65699,39,m1,0.6562303131106074,0.6565504899606602,0.6566280679456812,0,0,0.6562303131106074,0.6566280679456812,4.0,1,0,1,1
914,202509290445,0.65704,0.65698,0.65699,0.65704,45,m1,0.6562378721841338,0.6565591931297561,0.656637004539615,0,0,0.6562378721841338,0.656637004539615,4.0,1,0,1,1
915,202509290446,0.65713,0.65699,0.65712,0.65699,63,m1,0.6562466495753364,0.6565702982162955,0.6566489303534517,0,0,0.6562466495753364,0.6566489303534517,4.0,1,0,1,1
916,202509290447,0.65714,0.65708,0.65709,0.65712,67,m1,0.6562550411218504,0.6565805893407253,0.6566598209620085,0,0,0.6562550411218504,0.6566598209620085,4.0,1,0,1,1
917,202509290448,0.65709,0.65705,0.65706,0.65709,33,m1,0.6562630506629266,0.656590082621107,0.6566697019259096,0,0,0.6562630506629266,0.6566697019259096,4.1,1,0,1,1
918,202509290449,0.65712,0.65706,0.65709,0.65706,48,m1,0.6562712790145392,0.6565999819751444,0.6566800796561341,0,0,0.6562712790145392,0.6566800796561341,4.1,1,0,1,1
919,202509290450,0.65714,0.65709,0.65713,0.65709,52,m1,0.6562798235019568,0.6566104773815772,0.6566911888004271,0,0,0.6562798235019568,0.6566911888004271,4.1,1,0,1,1
920,202509290451,0.6572,0.65713,0.6572,0.65713,47,m1,0.6562889794870119,0.6566221510967934,0.6567037520399227,0,0,0.6562889794870119,0.6567037520399227,4.1,1,0,1,1
921,202509290452,0.65725,0.6571899999999999,0.65722,0.6572,61,m1,0.6562982433727134,0.6566339896889362,0.6567164989031344,0,0,0.6562982433727134,0.6567164989031344,4.2,1,0,1,1
922,202509290453,0.65725,0.65717,0.65718,0.65722,53,m1,0.6563070170704973,0.6566448017743037,0.656727943374662,0,0,0.6563070170704973,0.656727943374662,4.2,1,0,1,1
923,202509290454,0.65732,0.65717,0.6573,0.65718,198,m1,0.6563168974976566,0.6566577759965948,0.6567420682296086,0,1,0.6563168974976566,0.6567420682296086,4.3,1,0,1,1
924,202509290455,0.65731,0.65722,0.65725,0.6573,114,m1,0.65632618209967,0.656669503204583,0.6567546097548034,0,0,0.65632618209967,0.6567546097548034,4.3,1,0,1,1
925,202509290456,0.65725,0.65717,0.65718,0.65725,69,m1,0.6563346778001709,0.656679612052017,0.6567651132176477,0,0,0.6563346778001709,0.6567651132176477,4.3,1,0,1,1
926,202509290457,0.6571899999999999,0.65708,0.65709,0.65718,98,m1,0.6563421934439503,0.6566877385460363,0.6567731351135083,0,0,0.6563421934439503,0.6567731351135083,4.3,1,0,1,1
